subject,relation,object
Pasqualina Perrig-Chiello,has occupation,physician
Maria Böttche,has gender,female
Maria Böttche,has occupation,physician
Ivana Růžičková,has gender,female
Ivana Růžičková,has occupation,physician
Siri Martinsen,has gender,female
Siri Martinsen,has occupation,physician
Mandy Aftel,has gender,female
Mandy Aftel,has occupation,physician
Hawa Keita-Meyer,has gender,female
Hawa Keita-Meyer,has occupation,physician
E. Dorinda Shelley,has gender,female
E. Dorinda Shelley,has occupation,physician
Patricia A. Zapf,has gender,female
Patricia A. Zapf,has occupation,physician
Marcela Brenerová,has gender,female
Marcela Brenerová,has occupation,physician
Kara-Lise Duxfield,has gender,female
Kara-Lise Duxfield,has occupation,physician
Sheridan Fenwick,has gender,female
Sheridan Fenwick,has occupation,physician
Monika Rubin,has gender,female
Monika Rubin,has occupation,physician
Eva Rasochová,has gender,female
Eva Rasochová,has occupation,physician
Aya Nakata,has gender,female
Aya Nakata,has occupation,physician
Kari Storhaug,has gender,female
Kari Storhaug,has occupation,physician
Alejandra Benítez,has gender,female
Alejandra Benítez,has occupation,physician
Ursula Peiler,has gender,female
Ursula Peiler,has occupation,physician
Anna Kåver,has gender,female
Anna Kåver,has occupation,physician
Gabriela Šivicová,has gender,female
Gabriela Šivicová,has occupation,physician
Karen Pintado Palomino,has gender,female
Karen Pintado Palomino,has occupation,physician
Emily O'Leary,has gender,female
Emily O'Leary,has occupation,physician
Milena Králíčková,has gender,female
Milena Králíčková,has occupation,physician
Stella Tack,has gender,female
Stella Tack,has occupation,physician
Vienna Duff,has gender,female
Vienna Duff,has occupation,physician
Sarah Fine,has gender,female
Sarah Fine,has occupation,physician
Kateřina Blümlová,has gender,female
Kateřina Blümlová,has occupation,physician
Hanna Levenson,has gender,female
Hanna Levenson,has occupation,physician
Ronke Grace Awopetu,has gender,female
Ronke Grace Awopetu,has occupation,physician
Nicole Gifford,has gender,female
Nicole Gifford,has occupation,physician
Jessica Juliet Reedy,has gender,female
Jessica Juliet Reedy,has occupation,physician
Marie-Hélène Tremblay,has gender,female
Marie-Hélène Tremblay,has occupation,physician
Alma Mohora-Popovici,has gender,female
Alma Mohora-Popovici,has occupation,physician
Vimla Sood,has gender,female
Vimla Sood,has occupation,physician
Marie Ussing,has gender,female
Marie Ussing,has occupation,physician
Margrit Eleonore Haid,has gender,female
Margrit Eleonore Haid,has occupation,physician
Olga Kipanidze,has gender,female
Olga Kipanidze,has occupation,physician
Jana Pokorná,has gender,female
Jana Pokorná,has occupation,physician
Edith P. Brown,has gender,female
Edith P. Brown,has occupation,physician
Daria Heřmanová,has gender,female
Daria Heřmanová,has occupation,physician
Liane Aukin,has gender,female
Liane Aukin,has occupation,physician
Dominika Wcisło-Dziadecka,has gender,female
Dominika Wcisło-Dziadecka,has occupation,physician
Monica Pellerone,has gender,female
Monica Pellerone,has occupation,physician
Svenja Taubner,has gender,female
Svenja Taubner,has occupation,physician
Boglarka Hadinger,has gender,female
Boglarka Hadinger,has occupation,physician
Lenka Kočí,has gender,female
Lenka Kočí,has occupation,physician
Dorota Chomiczewska-Skora,has gender,female
Dorota Chomiczewska-Skora,has occupation,physician
Cecilia Franke,has gender,female
Cecilia Franke,has occupation,physician
Olha Bohomolets,has gender,female
Olha Bohomolets,has occupation,physician
Daria Netíková,has gender,female
Daria Netíková,has occupation,physician
Daphne Rose Kingma,has gender,female
Daphne Rose Kingma,has occupation,physician
Q120603752,has gender,female
Q120603752,has occupation,physician
Q131851993,has gender,female
Q131851993,has occupation,physician
Dagmar Märzová,has gender,female
Dagmar Märzová,has occupation,physician
Alena Wehle,has gender,female
Alena Wehle,has occupation,physician
Trina Dolenz,has gender,female
Trina Dolenz,has occupation,physician
Simi Johnson,has gender,female
Simi Johnson,has occupation,physician
Ligaya Stice,has gender,female
Ligaya Stice,has occupation,physician
Miroslava Sedláčková,has gender,female
Miroslava Sedláčková,has occupation,physician
Agneta Odén,has gender,female
Agneta Odén,has occupation,physician
Hanna Myśliwiec,has gender,female
Hanna Myśliwiec,has occupation,physician
Anja Snellman,has gender,female
Anja Snellman,has occupation,physician
Mira Babiaková,has gender,female
Mira Babiaková,has occupation,physician
Ana Bedran-Russo,has gender,female
Ana Bedran-Russo,has occupation,physician
Jana Kosová,has gender,female
Jana Kosová,has occupation,physician
Dedukh Ninel,has gender,female
Dedukh Ninel,has occupation,physician
Maria Teresa Bellucci,has gender,female
Maria Teresa Bellucci,has occupation,physician
Annalisa Monaco,has gender,female
Annalisa Monaco,has occupation,physician
Annapoorna Kini,has gender,female
Annapoorna Kini,has occupation,physician
Colette Dowling,has gender,female
Colette Dowling,has occupation,physician
Mónica García Gómez,has gender,female
Mónica García Gómez,has occupation,physician
Milada Býmová,has gender,female
Milada Býmová,has occupation,physician
Anıl Gülsel Bahalı,has gender,female
Anıl Gülsel Bahalı,has occupation,physician
Rebecca Shankland,has gender,female
Rebecca Shankland,has occupation,physician
Phyllis Schuyler Kerr,has gender,female
Phyllis Schuyler Kerr,has occupation,physician
Rafly Rahamat,has gender,male
Rafly Rahamat,has occupation,receptionist
Marcio Rogerio Leite,has gender,male
Marcio Rogerio Leite,has occupation,receptionist
Rodrigo da Silva Jacinto,has gender,male
Rodrigo da Silva Jacinto,has occupation,receptionist
Q127377778,has gender,male
Q127377778,has occupation,receptionist
Protesilaos Stavrou,has gender,male
Protesilaos Stavrou,has occupation,receptionist
Genilson,has gender,male
Genilson,has occupation,receptionist
Q134964235,has gender,male
Q134964235,has occupation,receptionist
Joe Barber II,has gender,male
Joe Barber II,has occupation,receptionist
Neide Galvão do Amaral,has gender,female
Neide Galvão do Amaral,has occupation,receptionist
Amanda Forde,has gender,female
Amanda Forde,has occupation,receptionist
Jana Schindlerová,has gender,female
Jana Schindlerová,has occupation,receptionist
Sabrina Lourenço Viziack,has gender,female
Sabrina Lourenço Viziack,has occupation,receptionist
Lucia Helena da Silva Alves,has gender,female
Lucia Helena da Silva Alves,has occupation,receptionist
Magda Łuczycki,has gender,female
Magda Łuczycki,has occupation,receptionist
Rosa de Fátima dos Santos,has gender,female
Rosa de Fátima dos Santos,has occupation,receptionist
America Lopez,has gender,female
America Lopez,has occupation,receptionist
Jean-Jacques Clément,has gender,male
Jean-Jacques Clément,has occupation,salesperson
Georges Jacquot,has gender,male
Georges Jacquot,has occupation,salesperson
Carl Fredrik Akrell,has gender,male
Carl Fredrik Akrell,has occupation,salesperson
Henrik Wilhelm,has gender,male
Henrik Wilhelm,has occupation,salesperson
Henry Hyde,has gender,male
Henry Hyde,has occupation,salesperson
Q. David Bowers,has gender,male
Q. David Bowers,has occupation,salesperson
Hendrick Danckerts,has gender,male
Hendrick Danckerts,has occupation,salesperson
Innocente Alessandri,has gender,male
Innocente Alessandri,has occupation,salesperson
Jan de Vos,has gender,male
Jan de Vos,has occupation,salesperson
Herman van Rossum,has gender,male
Herman van Rossum,has occupation,salesperson
Charles Henri Müller,has gender,male
Charles Henri Müller,has occupation,salesperson
William Richmond Roche,has gender,male
William Richmond Roche,has occupation,salesperson
"Juan Ruiz ""El Vandalino""",has gender,male
"Juan Ruiz ""El Vandalino""",has occupation,salesperson
Willem Littel,has gender,male
Willem Littel,has occupation,salesperson
Ernst Kutter,has gender,male
Ernst Kutter,has occupation,salesperson
Ange-Joseph Aubert,has gender,male
Ange-Joseph Aubert,has occupation,salesperson
Lorenz Sauer,has gender,male
Lorenz Sauer,has occupation,salesperson
Jean Dunand,has gender,male
Jean Dunand,has occupation,salesperson
Giovanni Battista Pasqualini,has gender,male
Giovanni Battista Pasqualini,has occupation,salesperson
Ezra Ames,has gender,male
Ezra Ames,has occupation,salesperson
Fernand Rousseaux,has gender,male
Fernand Rousseaux,has occupation,salesperson
Leonhard Heckenauer,has gender,male
Leonhard Heckenauer,has occupation,salesperson
Joachim von Sandrart,has gender,male
Joachim von Sandrart,has occupation,salesperson
Joachim Gottfried Bosse,has gender,male
Joachim Gottfried Bosse,has occupation,salesperson
Valentin Daniel Preisler,has gender,male
Valentin Daniel Preisler,has occupation,salesperson
Gustaf Weckman,has gender,male
Gustaf Weckman,has occupation,salesperson
Angelo Emilio Lapi,has gender,male
Angelo Emilio Lapi,has occupation,salesperson
Bartolomeo di Fruosino,has gender,male
Bartolomeo di Fruosino,has occupation,salesperson
Francesco Francia,has gender,male
Francesco Francia,has occupation,salesperson
Stuart Coffee,has gender,male
Stuart Coffee,has occupation,salesperson
Michael Hering,has gender,male
Michael Hering,has occupation,salesperson
Christopher Ruch,has gender,male
Christopher Ruch,has occupation,salesperson
Bernhard Albert Mayer,has gender,male
Bernhard Albert Mayer,has occupation,salesperson
Julius Junge,has gender,male
Julius Junge,has occupation,salesperson
William Meff,has gender,male
William Meff,has occupation,salesperson
William Kendrick,has gender,male
William Kendrick,has occupation,salesperson
Rudolf Gscheidlinger,has gender,male
Rudolf Gscheidlinger,has occupation,salesperson
Nikolaus Deßler,has gender,male
Nikolaus Deßler,has occupation,salesperson
Johann Joseph Würth,has gender,male
Johann Joseph Würth,has occupation,salesperson
Andrew Varick Stout Anthony,has gender,male
Andrew Varick Stout Anthony,has occupation,salesperson
Francesco Vitalini,has gender,male
Francesco Vitalini,has occupation,salesperson
John Green,has gender,male
John Green,has occupation,salesperson
Antoine La Mendola,has gender,male
Antoine La Mendola,has occupation,salesperson
Charles Willson Peale,has gender,male
Charles Willson Peale,has occupation,salesperson
Hans Ryssenberch,has gender,male
Hans Ryssenberch,has occupation,salesperson
Louis-Joseph Gresset,has gender,male
Louis-Joseph Gresset,has occupation,salesperson
Sergio Francisco Leon Espinoza,has gender,male
Sergio Francisco Leon Espinoza,has occupation,salesperson
Johann Gottfried Schlaubitz,has gender,male
Johann Gottfried Schlaubitz,has occupation,salesperson
Sally Rosenberg,has gender,male
Sally Rosenberg,has occupation,salesperson
Demetrios Nomikos,has gender,male
Demetrios Nomikos,has occupation,salesperson
David Ferdinand Howaldt,has gender,male
David Ferdinand Howaldt,has occupation,salesperson
Cristoforo di Paolo,has gender,male
Cristoforo di Paolo,has occupation,salesperson
Isbrand Wilhelmsson Compostell,has gender,male
Isbrand Wilhelmsson Compostell,has occupation,salesperson
Eduard Josef Gübelin,has gender,male
Eduard Josef Gübelin,has occupation,salesperson
Zacharias Heyns,has gender,male
Zacharias Heyns,has occupation,salesperson
Robert Clévier,has gender,male
Robert Clévier,has occupation,salesperson
Jacob Vezelaer,has gender,male
Jacob Vezelaer,has occupation,salesperson
Ivens Machado,has gender,male
Ivens Machado,has occupation,salesperson
José Carlos Lopes de Oliveira,has gender,male
José Carlos Lopes de Oliveira,has occupation,salesperson
Carl Gustaf Hallberg,has gender,male
Carl Gustaf Hallberg,has occupation,salesperson
Hapiaa,has gender,male
Hapiaa,has occupation,salesperson
Oswald Heidbrinck,has gender,male
Oswald Heidbrinck,has occupation,salesperson
Philipp Heckenauer,has gender,male
Philipp Heckenauer,has occupation,salesperson
Isaac Lievendal,has gender,male
Isaac Lievendal,has occupation,salesperson
"Steltzner, Johan Friedrich",has gender,male
"Steltzner, Johan Friedrich",has occupation,salesperson
Fryderyk Wilhelm Below,has gender,male
Fryderyk Wilhelm Below,has occupation,salesperson
Jacob Folkema,has gender,male
Jacob Folkema,has occupation,salesperson
James Caldwall,has gender,male
James Caldwall,has occupation,salesperson
George Orleans Delamotte,has gender,male
George Orleans Delamotte,has occupation,salesperson
Pietro Negrisolo,has gender,male
Pietro Negrisolo,has occupation,salesperson
Paul Barfus,has gender,male
Paul Barfus,has occupation,salesperson
Nikifor Zolotarenko,has gender,male
Nikifor Zolotarenko,has occupation,salesperson
Maese Calvo,has gender,male
Maese Calvo,has occupation,salesperson
Phryxus,has gender,male
Phryxus,has occupation,salesperson
John Horsburgh,has gender,male
John Horsburgh,has occupation,salesperson
Kees van Willigen,has gender,male
Kees van Willigen,has occupation,salesperson
Clemente Rovere,has gender,male
Clemente Rovere,has occupation,salesperson
Rudolf Samuel Henzi,has gender,male
Rudolf Samuel Henzi,has occupation,salesperson
Christian Ernst Müller,has gender,male
Christian Ernst Müller,has occupation,salesperson
Louis Jacoby,has gender,male
Louis Jacoby,has occupation,salesperson
Antoine Joseph Chollet,has gender,male
Antoine Joseph Chollet,has occupation,salesperson
Franz Robert Tittel,has gender,male
Franz Robert Tittel,has occupation,salesperson
William Ensom,has gender,male
William Ensom,has occupation,salesperson
Antoine D. Lamarche,has gender,male
Antoine D. Lamarche,has occupation,salesperson
René Vermandere,has gender,male
René Vermandere,has occupation,salesperson
Agustín Sellent,has gender,male
Agustín Sellent,has occupation,salesperson
Edward Wadsworth,has gender,male
Edward Wadsworth,has occupation,salesperson
Joachim Silfverkloth,has gender,male
Joachim Silfverkloth,has occupation,salesperson
Ange René Ravault,has gender,male
Ange René Ravault,has occupation,salesperson
Winfried Krüger,has gender,male
Winfried Krüger,has occupation,salesperson
Albert Borguny i Castelló,has gender,male
Albert Borguny i Castelló,has occupation,salesperson
Charles Spooner,has gender,male
Charles Spooner,has occupation,salesperson
Eusebio de Letre,has gender,male
Eusebio de Letre,has occupation,salesperson
Franco Oliva,has gender,male
Franco Oliva,has occupation,salesperson
Arthur Fuller Davis,has gender,male
Arthur Fuller Davis,has occupation,salesperson
Q3700555,has gender,male
Q3700555,has occupation,salesperson
Xavier Nogués,has gender,male
Xavier Nogués,has occupation,salesperson
François Curiel,has gender,male
François Curiel,has occupation,salesperson
Christoph Weiditz the Elder,has gender,male
Christoph Weiditz the Elder,has occupation,salesperson
Jodocus Hondius II,has gender,male
Jodocus Hondius II,has occupation,salesperson
Roser Agell i Cisa,has gender,female
Roser Agell i Cisa,has occupation,salesperson
Juncal Ballestín,has gender,female
Juncal Ballestín,has occupation,salesperson
Eliška Škvařilová,has gender,female
Eliška Škvařilová,has occupation,salesperson
Augustine Orlhac,has gender,female
Augustine Orlhac,has occupation,salesperson
Jasmine Thomas-Girvan,has gender,female
Jasmine Thomas-Girvan,has occupation,salesperson
Janete Gomes de Sá,has gender,female
Janete Gomes de Sá,has occupation,salesperson
Cara Romano,has gender,female
Cara Romano,has occupation,salesperson
Florica Farcasu,has gender,female
Florica Farcasu,has occupation,salesperson
Ann Howard,has gender,female
Ann Howard,has occupation,salesperson
Maria Josepa Colom i Sambola,has gender,female
Maria Josepa Colom i Sambola,has occupation,salesperson
Emmanuelle Vidal-Delagneau,has gender,female
Emmanuelle Vidal-Delagneau,has occupation,salesperson
Carmen López Alvaredo,has gender,female
Carmen López Alvaredo,has occupation,salesperson
Maria Rozanova,has gender,female
Maria Rozanova,has occupation,salesperson
María Teresa Vila,has gender,female
María Teresa Vila,has occupation,salesperson
Natalie Paul,has gender,female
Natalie Paul,has occupation,salesperson
Christina Donovan Flannery,has gender,female
Christina Donovan Flannery,has occupation,salesperson
Klára Marková,has gender,female
Klára Marková,has occupation,salesperson
Sara M. Rodríguez Alvarez,has gender,female
Sara M. Rodríguez Alvarez,has occupation,salesperson
Renée Godinot,has gender,female
Renée Godinot,has occupation,salesperson
Stutentrine,has gender,female
Stutentrine,has occupation,salesperson
Hanne Behrens,has gender,female
Hanne Behrens,has occupation,salesperson
Viera Brunovská,has gender,female
Viera Brunovská,has occupation,salesperson
Annelies Lammertink,has gender,female
Annelies Lammertink,has occupation,salesperson
Ludmila Šikolová,has gender,female
Ludmila Šikolová,has occupation,salesperson
Lady Nicola St John,has gender,female
Lady Nicola St John,has occupation,salesperson
Jina Tsalikian,has gender,female
Jina Tsalikian,has occupation,salesperson
Paulina Matosek,has gender,female
Paulina Matosek,has occupation,salesperson
Eugenie Keefer Bell,has gender,female
Eugenie Keefer Bell,has occupation,salesperson
Jadwiga Zaremska,has gender,female
Jadwiga Zaremska,has occupation,salesperson
Auguste Bailly,has gender,female
Auguste Bailly,has occupation,salesperson
Lilian Roques Silva Felipe,has gender,female
Lilian Roques Silva Felipe,has occupation,salesperson
J. T. Hughes,has gender,female
J. T. Hughes,has occupation,salesperson
Ada Grinshpun,has gender,female
Ada Grinshpun,has occupation,salesperson
Esther Mwikamba,has gender,female
Esther Mwikamba,has occupation,salesperson
Beth Rogers,has gender,female
Beth Rogers,has occupation,salesperson
Lioba Munz,has gender,female
Lioba Munz,has occupation,salesperson
Gertrude Schoen,has gender,female
Gertrude Schoen,has occupation,salesperson
Henri Baudoin,has gender,female
Henri Baudoin,has occupation,salesperson
Olga Soukupová,has gender,female
Olga Soukupová,has occupation,salesperson
Krystyna Skarbek,has gender,female
Krystyna Skarbek,has occupation,salesperson
Karin Schlager,has gender,female
Karin Schlager,has occupation,salesperson
Dina Kotsiou,has gender,female
Dina Kotsiou,has occupation,salesperson
Caroline Radzik,has gender,female
Caroline Radzik,has occupation,salesperson
Margret Grewenig,has gender,female
Margret Grewenig,has occupation,salesperson
Bia do Brás,has gender,female
Bia do Brás,has occupation,salesperson
Silvia Walz,has gender,female
Silvia Walz,has occupation,salesperson
Natalia Silva Medeiros da Costa,has gender,female
Natalia Silva Medeiros da Costa,has occupation,salesperson
Irany Domiciano Ferreira,has gender,female
Irany Domiciano Ferreira,has occupation,salesperson
Barbara Heath,has gender,female
Barbara Heath,has occupation,salesperson
Maria Christina van Cuyck,has gender,female
Maria Christina van Cuyck,has occupation,salesperson
Ofelia Oneto y Viana,has gender,female
Ofelia Oneto y Viana,has occupation,salesperson
Edna Madera,has gender,female
Edna Madera,has occupation,salesperson
Tereza Houdková,has gender,female
Tereza Houdková,has occupation,salesperson
Hiske Loomans-de Sonnaville,has gender,female
Hiske Loomans-de Sonnaville,has occupation,salesperson
Niwen Paola,has gender,female
Niwen Paola,has occupation,salesperson
Margareta Barbara Dietzsch,has gender,female
Margareta Barbara Dietzsch,has occupation,salesperson
Pippa Small,has gender,female
Pippa Small,has occupation,salesperson
Peih-Gee Law,has gender,female
Peih-Gee Law,has occupation,salesperson
Vera von Claer,has gender,female
Vera von Claer,has occupation,salesperson
Kate de Rothschild-Agius,has gender,female
Kate de Rothschild-Agius,has occupation,salesperson
Bogna Krasnodębska-Gardowska,has gender,female
Bogna Krasnodębska-Gardowska,has occupation,salesperson
Verónica Vázquez,has gender,female
Verónica Vázquez,has occupation,salesperson
Nilza Cunha,has gender,female
Nilza Cunha,has occupation,salesperson
Q124754229,has gender,female
Q124754229,has occupation,salesperson
Stefanie Linsboth,has gender,female
Stefanie Linsboth,has occupation,salesperson
Daniela Vinopalová,has gender,female
Daniela Vinopalová,has occupation,salesperson
Claire Van Vliet,has gender,female
Claire Van Vliet,has occupation,salesperson
Thérèse Hubertine Abels,has gender,female
Thérèse Hubertine Abels,has occupation,salesperson
Olga Milles,has gender,female
Olga Milles,has occupation,salesperson
Mary Lawrance,has gender,female
Mary Lawrance,has occupation,salesperson
Pavla Soukupová,has gender,female
Pavla Soukupová,has occupation,salesperson
Lois Kittson,has gender,female
Lois Kittson,has occupation,salesperson
Johanna Dorothea Sysang,has gender,female
Johanna Dorothea Sysang,has occupation,salesperson
Maria Tash,has gender,female
Maria Tash,has occupation,salesperson
Anna Steinmann,has gender,female
Anna Steinmann,has occupation,salesperson
Elizabeth Nourse,has gender,female
Elizabeth Nourse,has occupation,salesperson
Pauline Bern,has gender,female
Pauline Bern,has occupation,salesperson
Matilde R. Parpal de Zorrilla,has gender,female
Matilde R. Parpal de Zorrilla,has occupation,salesperson
Andresa Portugal,has gender,female
Andresa Portugal,has occupation,salesperson
Marleen Guthschmidt,has gender,female
Marleen Guthschmidt,has occupation,salesperson
Neide Dias de Sá,has gender,female
Neide Dias de Sá,has occupation,salesperson
Lydia Morales,has gender,female
Lydia Morales,has occupation,salesperson
Natasha Pons,has gender,female
Natasha Pons,has occupation,salesperson
Joanna Hardy,has gender,female
Joanna Hardy,has occupation,salesperson
Val Damon,has gender,female
Val Damon,has occupation,salesperson
Mary Quirk,has gender,female
Mary Quirk,has occupation,salesperson
Henriqueta Maria da Conceição,has gender,female
Henriqueta Maria da Conceição,has occupation,salesperson
Sigfrid Sannes,has gender,female
Sigfrid Sannes,has occupation,salesperson
Virginia Dudley,has gender,female
Virginia Dudley,has occupation,salesperson
Hany Kašičková,has gender,female
Hany Kašičková,has occupation,salesperson
Eva Petrová,has gender,female
Eva Petrová,has occupation,salesperson
Jaceline Silva Campos Basílio,has gender,female
Jaceline Silva Campos Basílio,has occupation,salesperson
Jo Buekers,has gender,female
Jo Buekers,has occupation,salesperson
Mathilde Sophie Theresia Renodeyn,has gender,female
Mathilde Sophie Theresia Renodeyn,has occupation,salesperson
Agnes Nanogak,has gender,female
Agnes Nanogak,has occupation,salesperson
Martha Kamookak Kernerk,has gender,female
Martha Kamookak Kernerk,has occupation,salesperson
Katharina Peters,has gender,female
Katharina Peters,has occupation,salesperson
Q135488740,has gender,female
Q135488740,has occupation,salesperson
Antoinette Riklin-Schelbert,has gender,female
Antoinette Riklin-Schelbert,has occupation,salesperson
Federica Galli,has gender,female
Federica Galli,has occupation,salesperson
Paul Letsch,has gender,male
Paul Letsch,has occupation,secretary
James Lister,has gender,male
James Lister,has occupation,secretary
Hirofumi Matsui,has gender,male
Hirofumi Matsui,has occupation,secretary
Francis Dereham,has gender,male
Francis Dereham,has occupation,secretary
Jacob W. Prout,has gender,male
Jacob W. Prout,has occupation,secretary
Diogo Reis da Costa,has gender,male
Diogo Reis da Costa,has occupation,secretary
Josip Vallinger,has gender,male
Josip Vallinger,has occupation,secretary
Paul Gläser,has gender,male
Paul Gläser,has occupation,secretary
Alexander Bliss,has gender,male
Alexander Bliss,has occupation,secretary
Jöran Persson,has gender,male
Jöran Persson,has occupation,secretary
Q125263465,has gender,male
Q125263465,has occupation,secretary
Eric Sohm,has gender,male
Eric Sohm,has occupation,secretary
Ryota Takeda,has gender,male
Ryota Takeda,has occupation,secretary
Omar Truman Burleson,has gender,male
Omar Truman Burleson,has occupation,secretary
Daniele Clario,has gender,male
Daniele Clario,has occupation,secretary
Tom Petri,has gender,male
Tom Petri,has occupation,secretary
Wilfrid Short,has gender,male
Wilfrid Short,has occupation,secretary
Ademario da Silva Oliveira,has gender,male
Ademario da Silva Oliveira,has occupation,secretary
Francisco Antonio Moreno Quintas,has gender,male
Francisco Antonio Moreno Quintas,has occupation,secretary
Ludwig Hübner,has gender,male
Ludwig Hübner,has occupation,secretary
Inácio Ferreira de Lucena,has gender,male
Inácio Ferreira de Lucena,has occupation,secretary
Shunpei Kaneko,has gender,male
Shunpei Kaneko,has occupation,secretary
Amblard Alardet,has gender,male
Amblard Alardet,has occupation,secretary
Christian Philipp Friedrich Seip,has gender,male
Christian Philipp Friedrich Seip,has occupation,secretary
Pierre Prion,has gender,male
Pierre Prion,has occupation,secretary
Luitpold Schallermeier,has gender,male
Luitpold Schallermeier,has occupation,secretary
Blasius Hölzl,has gender,male
Blasius Hölzl,has occupation,secretary
Hernan Elizardo Moreno Villarroel,has gender,male
Hernan Elizardo Moreno Villarroel,has occupation,secretary
George Halliday,has gender,male
George Halliday,has occupation,secretary
Antoine Le Gras,has gender,male
Antoine Le Gras,has occupation,secretary
Julianus van der Lugt,has gender,male
Julianus van der Lugt,has occupation,secretary
Daniel S. Lamont,has gender,male
Daniel S. Lamont,has occupation,secretary
Jean Marie Raffray,has gender,male
Jean Marie Raffray,has occupation,secretary
Johannes de Lerma,has gender,male
Johannes de Lerma,has occupation,secretary
Ian Patrick,has gender,male
Ian Patrick,has occupation,secretary
Jakob Raven,has gender,male
Jakob Raven,has occupation,secretary
Antonín Schenk,has gender,male
Antonín Schenk,has occupation,secretary
Johannes Walter Sluse,has gender,male
Johannes Walter Sluse,has occupation,secretary
Algot Friberg,has gender,male
Algot Friberg,has occupation,secretary
Désiré Huys,has gender,male
Désiré Huys,has occupation,secretary
Alfred Oberländer,has gender,male
Alfred Oberländer,has occupation,secretary
Alexander Dick,has gender,male
Alexander Dick,has occupation,secretary
Katsuya Takahashi,has gender,male
Katsuya Takahashi,has occupation,secretary
Samuel Specht,has gender,male
Samuel Specht,has occupation,secretary
Yosyf Grods'kyj,has gender,male
Yosyf Grods'kyj,has occupation,secretary
Rafael Cargill,has gender,male
Rafael Cargill,has occupation,secretary
Samuel Johan Curman,has gender,male
Samuel Johan Curman,has occupation,secretary
Georg Gottfried Ritter von Koch,has gender,male
Georg Gottfried Ritter von Koch,has occupation,secretary
Ibrahim Nuhu Chibsah,has gender,male
Ibrahim Nuhu Chibsah,has occupation,secretary
John George Nicolay,has gender,male
John George Nicolay,has occupation,secretary
Matthaeus Ebert,has gender,male
Matthaeus Ebert,has occupation,secretary
Ignaz Freiherr Schrenck von Notzing,has gender,male
Ignaz Freiherr Schrenck von Notzing,has occupation,secretary
John Varah Long,has gender,male
John Varah Long,has occupation,secretary
P. G. Ridder,has gender,male
P. G. Ridder,has occupation,secretary
Adolf von Elterlein,has gender,male
Adolf von Elterlein,has occupation,secretary
William D. Hassett,has gender,male
William D. Hassett,has occupation,secretary
Georg Albert Heineken,has gender,male
Georg Albert Heineken,has occupation,secretary
Edmond Brucker,has gender,male
Edmond Brucker,has occupation,secretary
Gaston de Monicourt,has gender,male
Gaston de Monicourt,has occupation,secretary
Otto Bernheim,has gender,male
Otto Bernheim,has occupation,secretary
Kurt Loup,has gender,male
Kurt Loup,has occupation,secretary
Edwin Loehrcke,has gender,male
Edwin Loehrcke,has occupation,secretary
C. Bascom Slemp,has gender,male
C. Bascom Slemp,has occupation,secretary
Friedrich Christian Dankwart,has gender,male
Friedrich Christian Dankwart,has occupation,secretary
Edgar Dall'Orso,has gender,male
Edgar Dall'Orso,has occupation,secretary
Franz Xaver Schreibers,has gender,male
Franz Xaver Schreibers,has occupation,secretary
Blasius Tancke,has gender,male
Blasius Tancke,has occupation,secretary
Jodocus Martin von Debitz,has gender,male
Jodocus Martin von Debitz,has occupation,secretary
Bernhard Bohn,has gender,male
Bernhard Bohn,has occupation,secretary
Martin Bogdan,has gender,male
Martin Bogdan,has occupation,secretary
Johann Adam von Monzello,has gender,male
Johann Adam von Monzello,has occupation,secretary
George Washington Lionel Westerman,has gender,male
George Washington Lionel Westerman,has occupation,secretary
Md Mustafizur Rahman,has gender,male
Md Mustafizur Rahman,has occupation,secretary
Q125580210,has gender,male
Q125580210,has occupation,secretary
Luis Carlos Silva,has gender,male
Luis Carlos Silva,has occupation,secretary
Lucius Julius Vestinus,has gender,male
Lucius Julius Vestinus,has occupation,secretary
Pedro de Assis Silvestre,has gender,male
Pedro de Assis Silvestre,has occupation,secretary
Mathias Burglechner,has gender,male
Mathias Burglechner,has occupation,secretary
Auguste Adolphe Okolowicz,has gender,male
Auguste Adolphe Okolowicz,has occupation,secretary
Franz Ludwig Himly,has gender,male
Franz Ludwig Himly,has occupation,secretary
Bruno Francisco Larrañaga,has gender,male
Bruno Francisco Larrañaga,has occupation,secretary
Antonio Borges Pimentel Filho,has gender,male
Antonio Borges Pimentel Filho,has occupation,secretary
Karl Hirscht,has gender,male
Karl Hirscht,has occupation,secretary
Leonard Houstoun,has gender,male
Leonard Houstoun,has occupation,secretary
Aimé Martin,has gender,male
Aimé Martin,has occupation,secretary
Georg von Schweinitz,has gender,male
Georg von Schweinitz,has occupation,secretary
James Peter Auriol,has gender,male
James Peter Auriol,has occupation,secretary
John Gunthorpe,has gender,male
John Gunthorpe,has occupation,secretary
Eduard Heyer,has gender,male
Eduard Heyer,has occupation,secretary
François Tribolet,has gender,male
François Tribolet,has occupation,secretary
Ladislav Tůma,has gender,male
Ladislav Tůma,has occupation,secretary
Marcus Tullius Tiro,has gender,male
Marcus Tullius Tiro,has occupation,secretary
Henri de Catt,has gender,male
Henri de Catt,has occupation,secretary
Edson de Araujo Pinto,has gender,male
Edson de Araujo Pinto,has occupation,secretary
Eugen Bucher,has gender,male
Eugen Bucher,has occupation,secretary
Heinrich von Bünau,has gender,male
Heinrich von Bünau,has occupation,secretary
