subject,relation,object
Ange-Joseph Aubert,has gender,male
Ange-Joseph Aubert,has occupation,salesperson
Lorenz Sauer,has gender,male
Lorenz Sauer,has occupation,salesperson
Jean Dunand,has gender,male
Jean Dunand,has occupation,salesperson
Giovanni Battista Pasqualini,has gender,male
Giovanni Battista Pasqualini,has occupation,salesperson
Ezra Ames,has gender,male
Ezra Ames,has occupation,salesperson
Fernand Rousseaux,has gender,male
Fernand Rousseaux,has occupation,salesperson
Leonhard Heckenauer,has gender,male
Leonhard Heckenauer,has occupation,salesperson
Joachim von Sandrart,has gender,male
Joachim von Sandrart,has occupation,salesperson
Joachim Gottfried Bosse,has gender,male
Joachim Gottfried Bosse,has occupation,salesperson
Valentin Daniel Preisler,has gender,male
Valentin Daniel Preisler,has occupation,salesperson
Gustaf Weckman,has gender,male
Gustaf Weckman,has occupation,salesperson
Angelo Emilio Lapi,has gender,male
Angelo Emilio Lapi,has occupation,salesperson
Bartolomeo di Fruosino,has gender,male
Bartolomeo di Fruosino,has occupation,salesperson
Francesco Francia,has gender,male
Francesco Francia,has occupation,salesperson
Stuart Coffee,has gender,male
Stuart Coffee,has occupation,salesperson
Michael Hering,has gender,male
Michael Hering,has occupation,salesperson
Christopher Ruch,has gender,male
Christopher Ruch,has occupation,salesperson
Bernhard Albert Mayer,has gender,male
Bernhard Albert Mayer,has occupation,salesperson
Julius Junge,has gender,male
Julius Junge,has occupation,salesperson
William Meff,has gender,male
William Meff,has occupation,salesperson
Roser Agell i Cisa,has gender,female
Roser Agell i Cisa,has occupation,salesperson
Juncal Ballestín,has gender,female
Juncal Ballestín,has occupation,salesperson
Eliška Škvařilová,has gender,female
Eliška Škvařilová,has occupation,salesperson
Augustine Orlhac,has gender,female
Augustine Orlhac,has occupation,salesperson
Jasmine Thomas-Girvan,has gender,female
Jasmine Thomas-Girvan,has occupation,salesperson
Paul Letsch,has gender,male
Paul Letsch,has occupation,secretary
James Lister,has gender,male
James Lister,has occupation,secretary
Hirofumi Matsui,has gender,male
Hirofumi Matsui,has occupation,secretary
Francis Dereham,has gender,male
Francis Dereham,has occupation,secretary
Jacob W. Prout,has gender,male
Jacob W. Prout,has occupation,secretary
Diogo Reis da Costa,has gender,male
Diogo Reis da Costa,has occupation,secretary
Josip Vallinger,has gender,male
Josip Vallinger,has occupation,secretary
Paul Gläser,has gender,male
Paul Gläser,has occupation,secretary
Alexander Bliss,has gender,male
Alexander Bliss,has occupation,secretary
Jöran Persson,has gender,male
Jöran Persson,has occupation,secretary
Q125263465,has gender,male
Q125263465,has occupation,secretary
Eric Sohm,has gender,male
Eric Sohm,has occupation,secretary
Ryota Takeda,has gender,male
Ryota Takeda,has occupation,secretary
Omar Truman Burleson,has gender,male
Omar Truman Burleson,has occupation,secretary
Daniele Clario,has gender,male
Daniele Clario,has occupation,secretary
Tom Petri,has gender,male
Tom Petri,has occupation,secretary
Wilfrid Short,has gender,male
Wilfrid Short,has occupation,secretary
Ademario da Silva Oliveira,has gender,male
Ademario da Silva Oliveira,has occupation,secretary
Francisco Antonio Moreno Quintas,has gender,male
Francisco Antonio Moreno Quintas,has occupation,secretary
Ludwig Hübner,has gender,male
Ludwig Hübner,has occupation,secretary
Inácio Ferreira de Lucena,has gender,male
Inácio Ferreira de Lucena,has occupation,secretary
Shunpei Kaneko,has gender,male
Shunpei Kaneko,has occupation,secretary
Amblard Alardet,has gender,male
Amblard Alardet,has occupation,secretary
Christian Philipp Friedrich Seip,has gender,male
Christian Philipp Friedrich Seip,has occupation,secretary
Ilse Birkholz,has gender,female
Ilse Birkholz,has occupation,secretary
Fidela Zalakain Salaberria,has gender,female
Fidela Zalakain Salaberria,has occupation,secretary
Karin Derpa,has gender,female
Karin Derpa,has occupation,secretary
Olga Eyer,has gender,female
Olga Eyer,has occupation,secretary
Moono Lubezhi,has gender,female
Moono Lubezhi,has occupation,secretary
Barbora Zahradníková,has gender,female
Barbora Zahradníková,has occupation,secretary
Klára Betincová,has gender,female
Klára Betincová,has occupation,secretary
Dorothy Pizer,has gender,female
Dorothy Pizer,has occupation,secretary
Käthe Dahlem,has gender,female
Käthe Dahlem,has occupation,secretary
Marie Gruzínová,has gender,female
Marie Gruzínová,has occupation,secretary
Inga-Britt Fredholm,has gender,female
Inga-Britt Fredholm,has occupation,secretary
Anni Linde,has gender,female
Anni Linde,has occupation,secretary
Poppie Harris,has gender,female
Poppie Harris,has occupation,secretary
Irena Filuk,has gender,female
Irena Filuk,has occupation,secretary
Andrea Seefeldt,has gender,female
Andrea Seefeldt,has occupation,secretary
Brunhilde Pomsel,has gender,female
Brunhilde Pomsel,has occupation,secretary
William George Scott-Moncreiff,has gender,male
William George Scott-Moncreiff,has occupation,sheriff
Henry P. Larrabee,has gender,male
Henry P. Larrabee,has occupation,sheriff
Aaron Burr Rollins,has gender,male
Aaron Burr Rollins,has occupation,sheriff
Mike Bouchard,has gender,male
Mike Bouchard,has occupation,sheriff
Robert Greirson,has gender,male
Robert Greirson,has occupation,sheriff
Laurence Bruce,has gender,male
Laurence Bruce,has occupation,sheriff
Littlepage Sims,has gender,male
Littlepage Sims,has occupation,sheriff
Pleasant Thomas Ford,has gender,male
Pleasant Thomas Ford,has occupation,sheriff
Jerauld Newland Ezra,has gender,male
Jerauld Newland Ezra,has occupation,sheriff
"Leonard R. ""Pop"" Hataway",has gender,male
"Leonard R. ""Pop"" Hataway",has occupation,sheriff
Richard Jewell,has gender,male
Richard Jewell,has occupation,sheriff
James D. Burns,has gender,male
James D. Burns,has occupation,sheriff
John B. Driver,has gender,male
John B. Driver,has occupation,sheriff
Robert H. Wood,has gender,male
Robert H. Wood,has occupation,sheriff
James MacGill,has gender,male
James MacGill,has occupation,sheriff
John Moncreiff,has gender,male
John Moncreiff,has occupation,sheriff
Eugene Logan,has gender,male
Eugene Logan,has occupation,sheriff
Henry Scarth,has gender,male
Henry Scarth,has occupation,sheriff
Eugene W. Biscailuz,has gender,male
Eugene W. Biscailuz,has occupation,sheriff
Johnny Behan,has gender,male
Johnny Behan,has occupation,sheriff
John Geoffrey Rowe Orchard,has gender,male
John Geoffrey Rowe Orchard,has occupation,sheriff
Nimrod Porter,has gender,male
Nimrod Porter,has occupation,sheriff
Elliot d'Evereaux Coleman,has gender,male
Elliot d'Evereaux Coleman,has occupation,sheriff
James Isham Galloway,has gender,male
James Isham Galloway,has occupation,sheriff
Mike Ezell,has gender,male
Mike Ezell,has occupation,sheriff
"Ralph Dacre, 1st Baron Dacre",has gender,male
"Ralph Dacre, 1st Baron Dacre",has occupation,sheriff
Theodore Fields,has gender,male
Theodore Fields,has occupation,sheriff
"Richard FitzAlan, 10th Earl of Arundel",has gender,male
"Richard FitzAlan, 10th Earl of Arundel",has occupation,sheriff
Brent Fischer,has gender,male
Brent Fischer,has occupation,sheriff
Robert Richardson,has gender,male
Robert Richardson,has occupation,sheriff
Richard Gerveys,has gender,male
Richard Gerveys,has occupation,sheriff
Richard Henderson Beamer,has gender,male
Richard Henderson Beamer,has occupation,sheriff
Walter Urquhart,has gender,male
Walter Urquhart,has occupation,sheriff
Edward J. Riegelmann,has gender,male
Edward J. Riegelmann,has occupation,sheriff
Sir John Murray of Philiphaugh,has gender,male
Sir John Murray of Philiphaugh,has occupation,sheriff
William Aguillon,has gender,male
William Aguillon,has occupation,sheriff
Thomas Ker,has gender,male
Thomas Ker,has occupation,sheriff
"Edna ""Dolly"" Kyle",has gender,female
"Edna ""Dolly"" Kyle",has occupation,sheriff
Constance Kopp,has gender,female
Constance Kopp,has occupation,sheriff
Evelyn Anthony,has gender,female
Evelyn Anthony,has occupation,sheriff
Anders Hilden,has gender,male
Anders Hilden,has occupation,supervisor
Heinrich Schramm,has gender,male
Heinrich Schramm,has occupation,supervisor
Joplin Sibtain,has gender,male
Joplin Sibtain,has occupation,supervisor
Friedrich Christoph Wilhelm von Unruh,has gender,male
Friedrich Christoph Wilhelm von Unruh,has occupation,supervisor
Evgenij Aunapuu,has gender,male
Evgenij Aunapuu,has occupation,supervisor
Ulrich von Kinsky und Tettau,has gender,male
Ulrich von Kinsky und Tettau,has occupation,supervisor
Sylvain Neugebauer,has gender,male
Sylvain Neugebauer,has occupation,supervisor
Patrick Grillon,has gender,male
Patrick Grillon,has occupation,supervisor
Paulo Jose Pereira Lopes,has gender,male
Paulo Jose Pereira Lopes,has occupation,supervisor
Joe Farrell,has gender,male
Joe Farrell,has occupation,supervisor
Hervé Branellec,has gender,male
Hervé Branellec,has occupation,supervisor
Iru Landucci,has gender,male
Iru Landucci,has occupation,supervisor
Carlos FerFer,has gender,male
Carlos FerFer,has occupation,supervisor
Ch. K. Adam,has gender,male
Ch. K. Adam,has occupation,supervisor
Oystein Larsen,has gender,male
Oystein Larsen,has occupation,supervisor
Staffan Wikell,has gender,male
Staffan Wikell,has occupation,supervisor
Péter Eszenyi,has gender,male
Péter Eszenyi,has occupation,supervisor
Roberto Carlos Pereira,has gender,male
Roberto Carlos Pereira,has occupation,supervisor
Bryan Ryan,has gender,male
Bryan Ryan,has occupation,supervisor
Jim Mitchell,has gender,male
Jim Mitchell,has occupation,supervisor
Eric Reynolds,has gender,male
Eric Reynolds,has occupation,supervisor
Hans Christoph Friedrich Graf von Hacke,has gender,male
Hans Christoph Friedrich Graf von Hacke,has occupation,supervisor
Didier Lecourt,has gender,male
Didier Lecourt,has occupation,supervisor
José dos Reis Garcia,has gender,male
José dos Reis Garcia,has occupation,supervisor
Steven Warner,has gender,male
Steven Warner,has occupation,supervisor
Robert Barghaan,has gender,male
Robert Barghaan,has occupation,supervisor
Georg Heinrich Cornelius Schuler,has gender,male
Georg Heinrich Cornelius Schuler,has occupation,supervisor
Ian Hunter,has gender,male
Ian Hunter,has occupation,supervisor
Erland Anton Lie Løkken,has gender,male
Erland Anton Lie Løkken,has occupation,supervisor
Chas Jarrett,has gender,male
Chas Jarrett,has occupation,supervisor
Rawil Säyfetdinef,has gender,male
Rawil Säyfetdinef,has occupation,supervisor
Mathieu Pruvost,has gender,male
Mathieu Pruvost,has occupation,supervisor
Philippe Pernot,has gender,male
Philippe Pernot,has occupation,supervisor
Patrick Battista,has gender,male
Patrick Battista,has occupation,supervisor
Joseph J. Lawson,has gender,male
Joseph J. Lawson,has occupation,supervisor
Laurent Geslin,has gender,male
Laurent Geslin,has occupation,supervisor
Alain Ollivier,has gender,male
Alain Ollivier,has occupation,supervisor
Ting Sue,has gender,female
Ting Sue,has occupation,supervisor
Zina Papadopoulou,has gender,female
Zina Papadopoulou,has occupation,supervisor
Eleanor L. Skinner,has gender,female
Eleanor L. Skinner,has occupation,supervisor
Romeo Gigli,has gender,male
Romeo Gigli,has occupation,tailor
Jan Willem Vlastuin,has gender,male
Jan Willem Vlastuin,has occupation,tailor
Sheikh Noor Muhammad,has gender,male
Sheikh Noor Muhammad,has occupation,tailor
Mykola Khvyl,has gender,male
Mykola Khvyl,has occupation,tailor
Ignatz Vaserman,has gender,male
Ignatz Vaserman,has occupation,tailor
Ray Aghayan,has gender,male
Ray Aghayan,has occupation,tailor
Kyriakos Katzourakis,has gender,male
Kyriakos Katzourakis,has occupation,tailor
Paul Lormier,has gender,male
Paul Lormier,has occupation,tailor
Israël Wirtheim,has gender,male
Israël Wirtheim,has occupation,tailor
Eric Raeves,has gender,male
Eric Raeves,has occupation,tailor
Vincent Numan,has gender,male
Vincent Numan,has occupation,tailor
William Baron,has gender,male
William Baron,has occupation,tailor
Karl Lagerfeld,has gender,male
Karl Lagerfeld,has occupation,tailor
Joseph Szerman,has gender,male
Joseph Szerman,has occupation,tailor
Josef Gabriel,has gender,male
Josef Gabriel,has occupation,tailor
Miron Shvelidze,has gender,male
Miron Shvelidze,has occupation,tailor
Jean Micoine,has gender,male
Jean Micoine,has occupation,tailor
Avraham Plakhchinski,has gender,male
Avraham Plakhchinski,has occupation,tailor
Ulé Barcelos,has gender,male
Ulé Barcelos,has occupation,tailor
Nina Reichmann,has gender,female
Nina Reichmann,has occupation,tailor
Helga I. Stefánsdóttir,has gender,female
Helga I. Stefánsdóttir,has occupation,tailor
Sylvie Gautrelet,has gender,female
Sylvie Gautrelet,has occupation,tailor
Hella de Jonge,has gender,female
Hella de Jonge,has occupation,tailor
Mary Brouillard,has gender,female
Mary Brouillard,has occupation,tailor
Moe Iori,has gender,female
Moe Iori,has occupation,tailor
Janet Müller,has gender,female
Janet Müller,has occupation,tailor
Tiziana Romanin,has gender,female
Tiziana Romanin,has occupation,tailor
Ludmila Purkyňová,has gender,female
Ludmila Purkyňová,has occupation,tailor
Monika Pormale,has gender,female
Monika Pormale,has occupation,tailor
Maria Molenda-Berkowicz,has gender,female
Maria Molenda-Berkowicz,has occupation,tailor
Claire Renard,has gender,female
Claire Renard,has occupation,tailor
Eefje Wijnings,has gender,female
Eefje Wijnings,has occupation,tailor
Giorgia Vecchini,has gender,female
Giorgia Vecchini,has occupation,tailor
Níki Psychogioú,has gender,female
Níki Psychogioú,has occupation,tailor
Klara Kalicz,has gender,female
Klara Kalicz,has occupation,tailor
Marie Dries,has gender,female
Marie Dries,has occupation,tailor
Agne Merit,has gender,female
Agne Merit,has occupation,tailor
Dorothée Uhrmacher,has gender,female
Dorothée Uhrmacher,has occupation,tailor
Elisa Augier,has gender,female
Elisa Augier,has occupation,tailor
Marina Cuturillo,has gender,female
Marina Cuturillo,has occupation,tailor
Jacques Berthelot,has gender,male
Jacques Berthelot,has occupation,teacher
Bhagavān Dāsa Gosvāmī,has gender,male
Bhagavān Dāsa Gosvāmī,has occupation,teacher
Per Otnes,has gender,male
Per Otnes,has occupation,teacher
Kurt Swet,has gender,male
Kurt Swet,has occupation,teacher
Stanisław Sedlaczek,has gender,male
Stanisław Sedlaczek,has occupation,teacher
Harley M. Kilgore,has gender,male
Harley M. Kilgore,has occupation,teacher
Andrew Haagensen,has gender,male
Andrew Haagensen,has occupation,teacher
Claus-Ekkehard Bärsch,has gender,male
Claus-Ekkehard Bärsch,has occupation,teacher
Mircea Corneliu Spătaru,has gender,male
Mircea Corneliu Spătaru,has occupation,teacher
Heinrich Hilgenfeld,has gender,male
Heinrich Hilgenfeld,has occupation,teacher
Lutz Richter-Bernburg,has gender,male
Lutz Richter-Bernburg,has occupation,teacher
Ingvald Bleken,has gender,male
Ingvald Bleken,has occupation,teacher
Eduard Lisco,has gender,male
Eduard Lisco,has occupation,teacher
Helmut Hartwig,has gender,male
Helmut Hartwig,has occupation,teacher
Danilo Astori,has gender,male
Danilo Astori,has occupation,teacher
Aglionby Carson,has gender,male
Aglionby Carson,has occupation,teacher
Lothar Krappmann,has gender,male
Lothar Krappmann,has occupation,teacher
Martin J. Buerger,has gender,male
Martin J. Buerger,has occupation,teacher
Vilhelm Esmann,has gender,male
Vilhelm Esmann,has occupation,teacher
Anders Winding Brorson,has gender,male
Anders Winding Brorson,has occupation,teacher
Josef Štulc,has gender,male
Josef Štulc,has occupation,teacher
Dov Liftz,has gender,male
Dov Liftz,has occupation,teacher
Heinz Trochold,has gender,male
Heinz Trochold,has occupation,teacher
Annet Dubut,has gender,male
Annet Dubut,has occupation,teacher
Olov Hartman,has gender,male
Olov Hartman,has occupation,teacher
Hemming Henriksson,has gender,male
Hemming Henriksson,has occupation,teacher
Q69481664,has gender,male
Q69481664,has occupation,teacher
Dinesh Charan Basu,has gender,male
Dinesh Charan Basu,has occupation,teacher
Henry Bogdan,has gender,male
Henry Bogdan,has occupation,teacher
Joar Eimhjellen,has gender,male
Joar Eimhjellen,has occupation,teacher
Amédée Hédin,has gender,male
Amédée Hédin,has occupation,teacher
Merike Kaste,has gender,female
Merike Kaste,has occupation,teacher
Diane Averill,has gender,female
Diane Averill,has occupation,teacher
Gloria Dorval,has gender,female
Gloria Dorval,has occupation,teacher
France Fongueuse,has gender,female
France Fongueuse,has occupation,teacher
Winifred Annie Coate,has gender,female
Winifred Annie Coate,has occupation,teacher
Éva Halászné Szakács,has gender,female
Éva Halászné Szakács,has occupation,teacher
Mary Elizabeth Grenside Hewett,has gender,female
Mary Elizabeth Grenside Hewett,has occupation,teacher
Catherine Gasquoine Hartley,has gender,female
Catherine Gasquoine Hartley,has occupation,teacher
Ragnhild Backe,has gender,female
Ragnhild Backe,has occupation,teacher
George Mikes,has gender,male
George Mikes,has occupation,writer
Jean-Joseph Boillot,has gender,male
Jean-Joseph Boillot,has occupation,writer
Konrad Krez,has gender,male
Konrad Krez,has occupation,writer
David Kalisch,has gender,male
David Kalisch,has occupation,writer
John Steinbeck,has gender,male
John Steinbeck,has occupation,writer
Payo Gómez Chariño,has gender,male
Payo Gómez Chariño,has occupation,writer
Paul de Lagarde,has gender,male
Paul de Lagarde,has occupation,writer
Isaac Bonewits,has gender,male
Isaac Bonewits,has occupation,writer
Ram Balkrushna Shewalkar,has gender,male
Ram Balkrushna Shewalkar,has occupation,writer
Johann Thomasius,has gender,male
Johann Thomasius,has occupation,writer
Paul Foucher,has gender,male
Paul Foucher,has occupation,writer
Nicolò Beregan,has gender,male
Nicolò Beregan,has occupation,writer
Jean Puget de la Serre,has gender,male
Jean Puget de la Serre,has occupation,writer
Rambaldo degli Azzoni Avogaro,has gender,male
Rambaldo degli Azzoni Avogaro,has occupation,writer
Матвей Васильевич Захаров,has gender,male
Матвей Васильевич Захаров,has occupation,writer
Anthony Newley,has gender,male
Anthony Newley,has occupation,writer
Mélesville,has gender,male
Mélesville,has occupation,writer
Julius Langbehn,has gender,male
Julius Langbehn,has occupation,writer
Carlo Maria Badini,has gender,male
Carlo Maria Badini,has occupation,writer
Olivier Postel-Vinay,has gender,male
Olivier Postel-Vinay,has occupation,writer
Karl Leberecht Immermann,has gender,male
Karl Leberecht Immermann,has occupation,writer
Leo Stein,has gender,male
Leo Stein,has occupation,writer
Karl Friedrich Kretschmann,has gender,male
Karl Friedrich Kretschmann,has occupation,writer
William I of Baux,has gender,male
William I of Baux,has occupation,writer
Alain Cognard,has gender,male
Alain Cognard,has occupation,writer
James Cameron,has gender,male
James Cameron,has occupation,writer
José Emilio Pacheco,has gender,male
José Emilio Pacheco,has occupation,writer
Robert Weil,has gender,male
Robert Weil,has occupation,writer
Wilhelm Busch,has gender,male
Wilhelm Busch,has occupation,writer
Ludwig Held,has gender,male
Ludwig Held,has occupation,writer
Jacques Van Herp,has gender,male
Jacques Van Herp,has occupation,writer
Alfred Polgar,has gender,male
Alfred Polgar,has occupation,writer
Muhlis Akarsu,has gender,male
Muhlis Akarsu,has occupation,writer
Mechtilde,has gender,female
Mechtilde,has occupation,writer
"Elizabeth Charlotte of the Palatinate, Duchess of Orléans",has gender,female
"Elizabeth Charlotte of the Palatinate, Duchess of Orléans",has occupation,writer
Maude Petre,has gender,female
Maude Petre,has occupation,writer
Louise Levesque,has gender,female
Louise Levesque,has occupation,writer
Isabel Alcántara,has gender,female
Isabel Alcántara,has occupation,writer
Tatiana von Metternich-Winneburg,has gender,female
Tatiana von Metternich-Winneburg,has occupation,writer
Kathrin Schmidt,has gender,female
Kathrin Schmidt,has occupation,writer
