subject,relation,object
Olivia Wells,has gender,female
Olivia Wells,has occupation,tailor
Grazia Colombini,has gender,female
Grazia Colombini,has occupation,tailor
Ciresica Cuciuc,has gender,female
Ciresica Cuciuc,has occupation,tailor
Jacques Berthelot,has gender,male
Jacques Berthelot,has occupation,teacher
Bhagavān Dāsa Gosvāmī,has gender,male
Bhagavān Dāsa Gosvāmī,has occupation,teacher
Per Otnes,has gender,male
Per Otnes,has occupation,teacher
Kurt Swet,has gender,male
Kurt Swet,has occupation,teacher
Stanisław Sedlaczek,has gender,male
Stanisław Sedlaczek,has occupation,teacher
Harley M. Kilgore,has gender,male
Harley M. Kilgore,has occupation,teacher
Andrew Haagensen,has gender,male
Andrew Haagensen,has occupation,teacher
Claus-Ekkehard Bärsch,has gender,male
Claus-Ekkehard Bärsch,has occupation,teacher
Mircea Corneliu Spătaru,has gender,male
Mircea Corneliu Spătaru,has occupation,teacher
Heinrich Hilgenfeld,has gender,male
Heinrich Hilgenfeld,has occupation,teacher
Lutz Richter-Bernburg,has gender,male
Lutz Richter-Bernburg,has occupation,teacher
Ingvald Bleken,has gender,male
Ingvald Bleken,has occupation,teacher
Eduard Lisco,has gender,male
Eduard Lisco,has occupation,teacher
Helmut Hartwig,has gender,male
Helmut Hartwig,has occupation,teacher
Danilo Astori,has gender,male
Danilo Astori,has occupation,teacher
Aglionby Carson,has gender,male
Aglionby Carson,has occupation,teacher
Lothar Krappmann,has gender,male
Lothar Krappmann,has occupation,teacher
Martin J. Buerger,has gender,male
Martin J. Buerger,has occupation,teacher
Vilhelm Esmann,has gender,male
Vilhelm Esmann,has occupation,teacher
Anders Winding Brorson,has gender,male
Anders Winding Brorson,has occupation,teacher
Josef Štulc,has gender,male
Josef Štulc,has occupation,teacher
Dov Liftz,has gender,male
Dov Liftz,has occupation,teacher
Heinz Trochold,has gender,male
Heinz Trochold,has occupation,teacher
Annet Dubut,has gender,male
Annet Dubut,has occupation,teacher
Olov Hartman,has gender,male
Olov Hartman,has occupation,teacher
Hemming Henriksson,has gender,male
Hemming Henriksson,has occupation,teacher
Q69481664,has gender,male
Q69481664,has occupation,teacher
Dinesh Charan Basu,has gender,male
Dinesh Charan Basu,has occupation,teacher
Henry Bogdan,has gender,male
Henry Bogdan,has occupation,teacher
Joar Eimhjellen,has gender,male
Joar Eimhjellen,has occupation,teacher
Amédée Hédin,has gender,male
Amédée Hédin,has occupation,teacher
Ippolito Amicarelli,has gender,male
Ippolito Amicarelli,has occupation,teacher
Hubert Wulfranc,has gender,male
Hubert Wulfranc,has occupation,teacher
Christian Branger,has gender,male
Christian Branger,has occupation,teacher
Andrew Pratt,has gender,male
Andrew Pratt,has occupation,teacher
John Moule,has gender,male
John Moule,has occupation,teacher
Fred Pratt Green,has gender,male
Fred Pratt Green,has occupation,teacher
David E. Poswillo,has gender,male
David E. Poswillo,has occupation,teacher
Ludvig Hope Faye,has gender,male
Ludvig Hope Faye,has occupation,teacher
John Stewart,has gender,male
John Stewart,has occupation,teacher
Hans Hartvig-Møller,has gender,male
Hans Hartvig-Møller,has occupation,teacher
Jonathan Friedrich Bahnmaier,has gender,male
Jonathan Friedrich Bahnmaier,has occupation,teacher
Johann Alois Leitschuh,has gender,male
Johann Alois Leitschuh,has occupation,teacher
John Day Collis,has gender,male
John Day Collis,has occupation,teacher
James E. Baker,has gender,male
James E. Baker,has occupation,teacher
Othmar Berger,has gender,male
Othmar Berger,has occupation,teacher
Wilhelm Molitor,has gender,male
Wilhelm Molitor,has occupation,teacher
Michael Mann,has gender,male
Michael Mann,has occupation,teacher
Maurice Poissant,has gender,male
Maurice Poissant,has occupation,teacher
Nils Bolander,has gender,male
Nils Bolander,has occupation,teacher
Pierre Rosanvallon,has gender,male
Pierre Rosanvallon,has occupation,teacher
Johannes Rosenthal,has gender,male
Johannes Rosenthal,has occupation,teacher
György Bodnár,has gender,male
György Bodnár,has occupation,teacher
Q127599435,has gender,male
Q127599435,has occupation,teacher
Kenneth Ivan Morse,has gender,male
Kenneth Ivan Morse,has occupation,teacher
Heliodorus,has gender,male
Heliodorus,has occupation,teacher
Otto Lörke,has gender,male
Otto Lörke,has occupation,teacher
Matthew Bridges,has gender,male
Matthew Bridges,has occupation,teacher
Georges Guingouin,has gender,male
Georges Guingouin,has occupation,teacher
Adriaan Kluit,has gender,male
Adriaan Kluit,has occupation,teacher
Valentin Musso,has gender,male
Valentin Musso,has occupation,teacher
Chester Ray Longwell,has gender,male
Chester Ray Longwell,has occupation,teacher
Michael B. Larsen,has gender,male
Michael B. Larsen,has occupation,teacher
Stephan Endlicher,has gender,male
Stephan Endlicher,has occupation,teacher
Francesco Brioschi,has gender,male
Francesco Brioschi,has occupation,teacher
François Reniers,has gender,male
François Reniers,has occupation,teacher
Édouard Prigent,has gender,male
Édouard Prigent,has occupation,teacher
John Blain,has gender,male
John Blain,has occupation,teacher
Christian Vaisse,has gender,male
Christian Vaisse,has occupation,teacher
Michael Anthony Hawkes,has gender,male
Michael Anthony Hawkes,has occupation,teacher
Bror Rudolf Hall,has gender,male
Bror Rudolf Hall,has occupation,teacher
Otto Nitzsch,has gender,male
Otto Nitzsch,has occupation,teacher
Frank W. Asper,has gender,male
Frank W. Asper,has occupation,teacher
Jan Roh,has gender,male
Jan Roh,has occupation,teacher
Shing-Tung Yau,has gender,male
Shing-Tung Yau,has occupation,teacher
Charles Vas,has gender,male
Charles Vas,has occupation,teacher
Philip Pardey,has gender,male
Philip Pardey,has occupation,teacher
Augustin Danizy,has gender,male
Augustin Danizy,has occupation,teacher
Jean Dausset,has gender,male
Jean Dausset,has occupation,teacher
Dwight Lyman Moody,has gender,male
Dwight Lyman Moody,has occupation,teacher
Gerrit de Jong Jr.,has gender,male
Gerrit de Jong Jr.,has occupation,teacher
Émile Bréhier,has gender,male
Émile Bréhier,has occupation,teacher
Yoshio Ikemoto,has gender,male
Yoshio Ikemoto,has occupation,teacher
Bernard Hodgson,has gender,male
Bernard Hodgson,has occupation,teacher
Philip Parsons,has gender,male
Philip Parsons,has occupation,teacher
Alexander Pitcairne,has gender,male
Alexander Pitcairne,has occupation,teacher
Georges Michel Thomas,has gender,male
Georges Michel Thomas,has occupation,teacher
Girolamo Fondulo,has gender,male
Girolamo Fondulo,has occupation,teacher
Michael E. Brown,has gender,male
Michael E. Brown,has occupation,teacher
Jürgen Herget,has gender,male
Jürgen Herget,has occupation,teacher
Josef Reiter,has gender,male
Josef Reiter,has occupation,teacher
Wilhelm Hotzelt,has gender,male
Wilhelm Hotzelt,has occupation,teacher
Peter Fey,has gender,male
Peter Fey,has occupation,teacher
Winfried Seul,has gender,male
Winfried Seul,has occupation,teacher
P. Justinian Lener,has gender,male
P. Justinian Lener,has occupation,teacher
Rudi Studer,has gender,male
Rudi Studer,has occupation,teacher
Edwin Jones,has gender,male
Edwin Jones,has occupation,teacher
Clemens Thieme,has gender,male
Clemens Thieme,has occupation,teacher
Lachlan Maclean,has gender,male
Lachlan Maclean,has occupation,teacher
Albert Arnold Bennett,has gender,male
Albert Arnold Bennett,has occupation,teacher
Friedrich Schott,has gender,male
Friedrich Schott,has occupation,teacher
Frederik Kaiser,has gender,male
Frederik Kaiser,has occupation,teacher
Steffen Staab,has gender,male
Steffen Staab,has occupation,teacher
Szeto Wah,has gender,male
Szeto Wah,has occupation,teacher
John Pell,has gender,male
John Pell,has occupation,teacher
Sylvanus Dryden Phelps,has gender,male
Sylvanus Dryden Phelps,has occupation,teacher
Christian Elling,has gender,male
Christian Elling,has occupation,teacher
Elias Aslaksen,has gender,male
Elias Aslaksen,has occupation,teacher
Eduard von Rindfleisch,has gender,male
Eduard von Rindfleisch,has occupation,teacher
Lauritz Beich,has gender,male
Lauritz Beich,has occupation,teacher
Henry Bigg,has gender,male
Henry Bigg,has occupation,teacher
Josef Zemann,has gender,male
Josef Zemann,has occupation,teacher
Diagoras of Melos,has gender,male
Diagoras of Melos,has occupation,teacher
Ole Danbolt Mjøs,has gender,male
Ole Danbolt Mjøs,has occupation,teacher
Friedrich Einberg,has gender,male
Friedrich Einberg,has occupation,teacher
Bipin Chandra Pal,has gender,male
Bipin Chandra Pal,has occupation,teacher
Johann Paul Gumprecht,has gender,male
Johann Paul Gumprecht,has occupation,teacher
Andor Bíró,has gender,male
Andor Bíró,has occupation,teacher
Abdullah Syukri Zarkasyi,has gender,male
Abdullah Syukri Zarkasyi,has occupation,teacher
"John Tracy, 7th Viscount Tracy of Rathcoole",has gender,male
"John Tracy, 7th Viscount Tracy of Rathcoole",has occupation,teacher
V. Akilesapillai,has gender,male
V. Akilesapillai,has occupation,teacher
Jiři Strejc,has gender,male
Jiři Strejc,has occupation,teacher
Juan Provecho,has gender,male
Juan Provecho,has occupation,teacher
Barry Marshall,has gender,male
Barry Marshall,has occupation,teacher
Ernst Mach,has gender,male
Ernst Mach,has occupation,teacher
Philippe Sansonetti,has gender,male
Philippe Sansonetti,has occupation,teacher
Alphonse De Leyn,has gender,male
Alphonse De Leyn,has occupation,teacher
C. R. M. F. Cruttwell,has gender,male
C. R. M. F. Cruttwell,has occupation,teacher
Carl Matzdorff,has gender,male
Carl Matzdorff,has occupation,teacher
Hanns Simons,has gender,male
Hanns Simons,has occupation,teacher
Q133037910,has gender,male
Q133037910,has occupation,teacher
Josephus van Geluwe,has gender,male
Josephus van Geluwe,has occupation,teacher
Q11966540,has gender,male
Q11966540,has occupation,teacher
Sigurd Nergaard,has gender,male
Sigurd Nergaard,has occupation,teacher
Alexander Büchner,has gender,male
Alexander Büchner,has occupation,teacher
Anton Wanner,has gender,male
Anton Wanner,has occupation,teacher
Moritz Landwehr von Pragenau,has gender,male
Moritz Landwehr von Pragenau,has occupation,teacher
Jacob Børretzen,has gender,male
Jacob Børretzen,has occupation,teacher
Werner Ludwig,has gender,male
Werner Ludwig,has occupation,teacher
Bernard Tocanne,has gender,male
Bernard Tocanne,has occupation,teacher
Q55103085,has gender,male
Q55103085,has occupation,teacher
John Ellerton,has gender,male
John Ellerton,has occupation,teacher
Richard Jahnke,has gender,male
Richard Jahnke,has occupation,teacher
Pierre Christin,has gender,male
Pierre Christin,has occupation,teacher
ʿAli al-A‘la,has gender,male
ʿAli al-A‘la,has occupation,teacher
William Henry Bateson,has gender,male
William Henry Bateson,has occupation,teacher
Hynek Konvalinka,has gender,male
Hynek Konvalinka,has occupation,teacher
Richard Schornstein,has gender,male
Richard Schornstein,has occupation,teacher
Yngvar Nielsen,has gender,male
Yngvar Nielsen,has occupation,teacher
André Vaillant,has gender,male
André Vaillant,has occupation,teacher
Jacques-Arsène d'Arsonval,has gender,male
Jacques-Arsène d'Arsonval,has occupation,teacher
Thomas Knipe,has gender,male
Thomas Knipe,has occupation,teacher
Lucien Cayeux,has gender,male
Lucien Cayeux,has occupation,teacher
Ernest Renan,has gender,male
Ernest Renan,has occupation,teacher
Martin Müller (1875-1953),has gender,male
Martin Müller (1875-1953),has occupation,teacher
Gustav Krüger,has gender,male
Gustav Krüger,has occupation,teacher
Ivan Vojnić Tunić,has gender,male
Ivan Vojnić Tunić,has occupation,teacher
K. V. Tamminen,has gender,male
K. V. Tamminen,has occupation,teacher
James Edson White,has gender,male
James Edson White,has occupation,teacher
Andrey Korotayev,has gender,male
Andrey Korotayev,has occupation,teacher
Romanos the Melodist,has gender,male
Romanos the Melodist,has occupation,teacher
Alec Brader,has gender,male
Alec Brader,has occupation,teacher
Carles Riera i Albert,has gender,male
Carles Riera i Albert,has occupation,teacher
Ahmed Sokarno Abdel-Hafiz,has gender,male
Ahmed Sokarno Abdel-Hafiz,has occupation,teacher
Hans Gfeller,has gender,male
Hans Gfeller,has occupation,teacher
Anders Ruuth,has gender,male
Anders Ruuth,has occupation,teacher
Adrianus of Tyre,has gender,male
Adrianus of Tyre,has occupation,teacher
Binyamin Mosheh Shaʼuli,has gender,male
Binyamin Mosheh Shaʼuli,has occupation,teacher
Edmund Weiss,has gender,male
Edmund Weiss,has occupation,teacher
Ensign Edwin Young,has gender,male
Ensign Edwin Young,has occupation,teacher
Rezső Bálint,has gender,male
Rezső Bálint,has occupation,teacher
Gunnar Polma,has gender,male
Gunnar Polma,has occupation,teacher
Alfons von Rosthorn,has gender,male
Alfons von Rosthorn,has occupation,teacher
Alfréd Lombos,has gender,male
Alfréd Lombos,has occupation,teacher
James A. Pawelczyk,has gender,male
James A. Pawelczyk,has occupation,teacher
Pierre Dubois,has gender,male
Pierre Dubois,has occupation,teacher
John Maynard Keynes,has gender,male
John Maynard Keynes,has occupation,teacher
Alexandru Graur,has gender,male
Alexandru Graur,has occupation,teacher
Stephan Dabbert,has gender,male
Stephan Dabbert,has occupation,teacher
Emil Karl Frey,has gender,male
Emil Karl Frey,has occupation,teacher
Hans-Dieter Haas,has gender,male
Hans-Dieter Haas,has occupation,teacher
Iraj Bashiri,has gender,male
Iraj Bashiri,has occupation,teacher
Arno Niitme,has gender,male
Arno Niitme,has occupation,teacher
Marcin Wadowita,has gender,male
Marcin Wadowita,has occupation,teacher
Heinrich August Schoetensack,has gender,male
Heinrich August Schoetensack,has occupation,teacher
Paul Mus,has gender,male
Paul Mus,has occupation,teacher
Johan Joseph Faict,has gender,male
Johan Joseph Faict,has occupation,teacher
Ragnvald Johan Lorentzen,has gender,male
Ragnvald Johan Lorentzen,has occupation,teacher
Nahum Tate,has gender,male
Nahum Tate,has occupation,teacher
Nikos S Hatzakis,has gender,male
Nikos S Hatzakis,has occupation,teacher
Tullius Clinton O'Kane,has gender,male
Tullius Clinton O'Kane,has occupation,teacher
Jean Le Brun,has gender,male
Jean Le Brun,has occupation,teacher
Joseph Pijoan,has gender,male
Joseph Pijoan,has occupation,teacher
Johannes Heringsdorf,has gender,male
Johannes Heringsdorf,has occupation,teacher
Chu Min Li,has gender,male
Chu Min Li,has occupation,teacher
Gaston Zink,has gender,male
Gaston Zink,has occupation,teacher
Vahan of Goghtn,has gender,male
Vahan of Goghtn,has occupation,teacher
Gwenaël Le Guével,has gender,male
Gwenaël Le Guével,has occupation,teacher
James E. Faust,has gender,male
James E. Faust,has occupation,teacher
Paul Géroudet,has gender,male
Paul Géroudet,has occupation,teacher
Merike Kaste,has gender,female
Merike Kaste,has occupation,teacher
Diane Averill,has gender,female
Diane Averill,has occupation,teacher
Gloria Dorval,has gender,female
Gloria Dorval,has occupation,teacher
France Fongueuse,has gender,female
France Fongueuse,has occupation,teacher
Winifred Annie Coate,has gender,female
Winifred Annie Coate,has occupation,teacher
Éva Halászné Szakács,has gender,female
Éva Halászné Szakács,has occupation,teacher
Mary Elizabeth Grenside Hewett,has gender,female
Mary Elizabeth Grenside Hewett,has occupation,teacher
Catherine Gasquoine Hartley,has gender,female
Catherine Gasquoine Hartley,has occupation,teacher
Ragnhild Backe,has gender,female
Ragnhild Backe,has occupation,teacher
Nancy Jobson,has gender,female
Nancy Jobson,has occupation,teacher
Kirsten Hastrup,has gender,female
Kirsten Hastrup,has occupation,teacher
Isabella Skea,has gender,female
Isabella Skea,has occupation,teacher
Emmeline Tanner,has gender,female
Emmeline Tanner,has occupation,teacher
Sandra Bejdáková,has gender,female
Sandra Bejdáková,has occupation,teacher
Lucinda Murch,has gender,female
Lucinda Murch,has occupation,teacher
Bonnie J. Dorr,has gender,female
Bonnie J. Dorr,has occupation,teacher
Margaret Bailey,has gender,female
Margaret Bailey,has occupation,teacher
Billema Kwillia,has gender,female
Billema Kwillia,has occupation,teacher
Cornelia Wannée,has gender,female
Cornelia Wannée,has occupation,teacher
Claudia Weissauer,has gender,female
Claudia Weissauer,has occupation,teacher
Renate Jürgens-Pieper,has gender,female
Renate Jürgens-Pieper,has occupation,teacher
Maya Angelou,has gender,female
Maya Angelou,has occupation,teacher
Kirsten Dorothea Hansen,has gender,female
Kirsten Dorothea Hansen,has occupation,teacher
Q130676208,has gender,female
Q130676208,has occupation,teacher
Irena Tichá,has gender,female
Irena Tichá,has occupation,teacher
Madeleine Pape-Carpantier,has gender,female
Madeleine Pape-Carpantier,has occupation,teacher
Lilia Ben Hamouda,has gender,female
Lilia Ben Hamouda,has occupation,teacher
Karen Sewell,has gender,female
Karen Sewell,has occupation,teacher
Elisabeth Lichtenberger,has gender,female
Elisabeth Lichtenberger,has occupation,teacher
Gjertrud Wehme,has gender,female
Gjertrud Wehme,has occupation,teacher
Jane C. Bonar,has gender,female
Jane C. Bonar,has occupation,teacher
Desanka Maksimović,has gender,female
Desanka Maksimović,has occupation,teacher
Jana Zetková,has gender,female
Jana Zetková,has occupation,teacher
Franciely,has gender,female
Franciely,has occupation,teacher
Alexandra Lechner,has gender,female
Alexandra Lechner,has occupation,teacher
Suzanne C. Adkins,has gender,female
Suzanne C. Adkins,has occupation,teacher
Béatrice Descamps,has gender,female
Béatrice Descamps,has occupation,teacher
Margarete Niggemeyer,has gender,female
Margarete Niggemeyer,has occupation,teacher
Q136007785,has gender,female
Q136007785,has occupation,teacher
Amy Nunnelly,has gender,female
Amy Nunnelly,has occupation,teacher
Mary Shekleton,has gender,female
Mary Shekleton,has occupation,teacher
Helena Brander,has gender,female
Helena Brander,has occupation,teacher
Elinor Frances Craig,has gender,female
Elinor Frances Craig,has occupation,teacher
Claudia Maria da Silva,has gender,female
Claudia Maria da Silva,has occupation,teacher
Bjørg Tingstad,has gender,female
Bjørg Tingstad,has occupation,teacher
Ulla Fix,has gender,female
Ulla Fix,has occupation,teacher
Louisa M. R. Stead,has gender,female
Louisa M. R. Stead,has occupation,teacher
Marie Rejfová,has gender,female
Marie Rejfová,has occupation,teacher
Susan Lamb,has gender,female
Susan Lamb,has occupation,teacher
E. C. Pielou,has gender,female
E. C. Pielou,has occupation,teacher
Ruth Cohen,has gender,female
Ruth Cohen,has occupation,teacher
Hanna Eriksen,has gender,female
Hanna Eriksen,has occupation,teacher
Elisabeth Eriksen,has gender,female
Elisabeth Eriksen,has occupation,teacher
Jana Ilčíková,has gender,female
Jana Ilčíková,has occupation,teacher
Mena Webb,has gender,female
Mena Webb,has occupation,teacher
Emmanuelle Leveugle,has gender,female
Emmanuelle Leveugle,has occupation,teacher
Q120603747,has gender,female
Q120603747,has occupation,teacher
Daniela Snítilová,has gender,female
Daniela Snítilová,has occupation,teacher
Ellen Backus,has gender,female
Ellen Backus,has occupation,teacher
Hana Fialová,has gender,female
Hana Fialová,has occupation,teacher
Valborg Olander,has gender,female
Valborg Olander,has occupation,teacher
Helve Raik,has gender,female
Helve Raik,has occupation,teacher
Elise Femmer,has gender,female
Elise Femmer,has occupation,teacher
Elise Richter,has gender,female
Elise Richter,has occupation,teacher
Hille Haker,has gender,female
Hille Haker,has occupation,teacher
Dana Gricová,has gender,female
Dana Gricová,has occupation,teacher
Marie Havlíková,has gender,female
Marie Havlíková,has occupation,teacher
Brigid McGuigan,has gender,female
Brigid McGuigan,has occupation,teacher
Mirosława Huflejt-Łukasik,has gender,female
Mirosława Huflejt-Łukasik,has occupation,teacher
Nicoline Koch,has gender,female
Nicoline Koch,has occupation,teacher
Marilyn Arnold,has gender,female
Marilyn Arnold,has occupation,teacher
Monika Fick,has gender,female
Monika Fick,has occupation,teacher
Elke Brendel,has gender,female
Elke Brendel,has occupation,teacher
Marie-Élisabeth Lacalle,has gender,female
Marie-Élisabeth Lacalle,has occupation,teacher
Hana Voščeková,has gender,female
Hana Voščeková,has occupation,teacher
Q61112268,has gender,female
Q61112268,has occupation,teacher
Susanne Krasmann,has gender,female
Susanne Krasmann,has occupation,teacher
Johanna Antonie Broekel,has gender,female
Johanna Antonie Broekel,has occupation,teacher
Bärbel Völkel,has gender,female
Bärbel Völkel,has occupation,teacher
Joan Montgomery,has gender,female
Joan Montgomery,has occupation,teacher
Tova Chachami,has gender,female
Tova Chachami,has occupation,teacher
Christine Bauhardt,has gender,female
Christine Bauhardt,has occupation,teacher
Éva Stiasny,has gender,female
Éva Stiasny,has occupation,teacher
Ida Lilliard Reed,has gender,female
Ida Lilliard Reed,has occupation,teacher
Hanna Andersin,has gender,female
Hanna Andersin,has occupation,teacher
Natalie Sleeth,has gender,female
Natalie Sleeth,has occupation,teacher
Agda Kristina Reuterskiöld,has gender,female
Agda Kristina Reuterskiöld,has occupation,teacher
Denise Majette,has gender,female
Denise Majette,has occupation,teacher
Florence Dabin,has gender,female
Florence Dabin,has occupation,teacher
Jussara Bolson,has gender,female
Jussara Bolson,has occupation,teacher
Nathalie Drach-Temam,has gender,female
Nathalie Drach-Temam,has occupation,teacher
Aase Hauch,has gender,female
Aase Hauch,has occupation,teacher
Anne Maréchal,has gender,female
Anne Maréchal,has occupation,teacher
Ella Holm Bull,has gender,female
Ella Holm Bull,has occupation,teacher
Ruth Konvalinková,has gender,female
Ruth Konvalinková,has occupation,teacher
Q33112937,has gender,female
Q33112937,has occupation,teacher
Giovana Reali,has gender,female
Giovana Reali,has occupation,teacher
Q120596509,has gender,female
Q120596509,has occupation,teacher
Veronika Tondrová,has gender,female
Veronika Tondrová,has occupation,teacher
Aino Suviste,has gender,female
Aino Suviste,has occupation,teacher
Rosemarie Gassner,has gender,female
Rosemarie Gassner,has occupation,teacher
Milla Baldo-Ceolin,has gender,female
Milla Baldo-Ceolin,has occupation,teacher
Mary Magdala Thompson,has gender,female
Mary Magdala Thompson,has occupation,teacher
Janet Perlman,has gender,female
Janet Perlman,has occupation,teacher
Miriam Gillis-Carlebach,has gender,female
Miriam Gillis-Carlebach,has occupation,teacher
Nagwa Gamal Mehrez,has gender,female
Nagwa Gamal Mehrez,has occupation,teacher
Marie Bosq,has gender,female
Marie Bosq,has occupation,teacher
Clara Ellen Grant,has gender,female
Clara Ellen Grant,has occupation,teacher
Petra Ristić,has gender,female
Petra Ristić,has occupation,teacher
Mary Benton,has gender,female
Mary Benton,has occupation,teacher
Susan Sontag,has gender,female
Susan Sontag,has occupation,teacher
Karin Nordström,has gender,female
Karin Nordström,has occupation,teacher
Shōko Izumi,has gender,female
Shōko Izumi,has occupation,teacher
Nellie Robinson,has gender,female
Nellie Robinson,has occupation,teacher
Margrit Stamm,has gender,female
Margrit Stamm,has occupation,teacher
Andrée Limbour,has gender,female
Andrée Limbour,has occupation,teacher
Lena Falkenhagen,has gender,female
Lena Falkenhagen,has occupation,teacher
Elisabeth Schneider-Böklen,has gender,female
Elisabeth Schneider-Böklen,has occupation,teacher
Nicole Notat,has gender,female
Nicole Notat,has occupation,teacher
Johanna Magdalena Geusau,has gender,female
Johanna Magdalena Geusau,has occupation,teacher
Svea Bergholz Grönlund,has gender,female
Svea Bergholz Grönlund,has occupation,teacher
Anica Mohorko,has gender,female
Anica Mohorko,has occupation,teacher
Isa Strasser,has gender,female
Isa Strasser,has occupation,teacher
Florence Rood,has gender,female
Florence Rood,has occupation,teacher
Nancy Hubbard,has gender,female
Nancy Hubbard,has occupation,teacher
Helene Uri,has gender,female
Helene Uri,has occupation,teacher
Fredrika Wennberg,has gender,female
Fredrika Wennberg,has occupation,teacher
Bettina Hurrelmann,has gender,female
Bettina Hurrelmann,has occupation,teacher
Elizabeth Reed,has gender,female
Elizabeth Reed,has occupation,teacher
Charlotte Anne Moberly,has gender,female
Charlotte Anne Moberly,has occupation,teacher
Inokuchi Akuri,has gender,female
Inokuchi Akuri,has occupation,teacher
Ellen Kuum,has gender,female
Ellen Kuum,has occupation,teacher
Ann Jones,has gender,female
Ann Jones,has occupation,teacher
Petra Horváthová,has gender,female
Petra Horváthová,has occupation,teacher
Mathilde Wiel-Öjerholm,has gender,female
Mathilde Wiel-Öjerholm,has occupation,teacher
Q63764519,has gender,female
Q63764519,has occupation,teacher
Margaret Berry,has gender,female
Margaret Berry,has occupation,teacher
Louise Boitard,has gender,female
Louise Boitard,has occupation,teacher
Regina Okyere-Dankwa,has gender,female
Regina Okyere-Dankwa,has occupation,teacher
Mary Fawler Maude,has gender,female
Mary Fawler Maude,has occupation,teacher
Jan Tinetti,has gender,female
Jan Tinetti,has occupation,teacher
Yvette Lundy,has gender,female
Yvette Lundy,has occupation,teacher
Snefrid Eriksmoen,has gender,female
Snefrid Eriksmoen,has occupation,teacher
Katharine Purvis,has gender,female
Katharine Purvis,has occupation,teacher
Viviane Hagner,has gender,female
Viviane Hagner,has occupation,teacher
Josepha Ahnfelt,has gender,female
Josepha Ahnfelt,has occupation,teacher
Marian Wendell Hubbard,has gender,female
Marian Wendell Hubbard,has occupation,teacher
Vera Lestan,has gender,female
Vera Lestan,has occupation,teacher
Sally Swift,has gender,female
Sally Swift,has occupation,teacher
Tyyne Niemi,has gender,female
Tyyne Niemi,has occupation,teacher
Krystyna Starczewska,has gender,female
Krystyna Starczewska,has occupation,teacher
Tereza Kaňkovská Kučerová,has gender,female
Tereza Kaňkovská Kučerová,has occupation,teacher
Sára Hardtová,has gender,female
Sára Hardtová,has occupation,teacher
Jane Cross Simpson,has gender,female
Jane Cross Simpson,has occupation,teacher
Gesa Lindemann,has gender,female
Gesa Lindemann,has occupation,teacher
Melanie Steffens,has gender,female
Melanie Steffens,has occupation,teacher
Adéla Havlová,has gender,female
Adéla Havlová,has occupation,teacher
Mary Webb,has gender,female
Mary Webb,has occupation,teacher
Elettra Stamboulis,has gender,female
Elettra Stamboulis,has occupation,teacher
Kirstin Karis,has gender,female
Kirstin Karis,has occupation,teacher
Mathilde Mir,has gender,female
Mathilde Mir,has occupation,teacher
Mathilda von Troil,has gender,female
Mathilda von Troil,has occupation,teacher
Inge Seiffge-Krenke,has gender,female
Inge Seiffge-Krenke,has occupation,teacher
Laurence Trochu,has gender,female
Laurence Trochu,has occupation,teacher
Lydia Baxter,has gender,female
Lydia Baxter,has occupation,teacher
Donnie Campbell Getchell,has gender,female
Donnie Campbell Getchell,has occupation,teacher
Alice Woods,has gender,female
Alice Woods,has occupation,teacher
Stina Haage,has gender,female
Stina Haage,has occupation,teacher
Ilse Bickel-von Künsberg,has gender,female
Ilse Bickel-von Künsberg,has occupation,teacher
Edith Sanford Tillotson,has gender,female
Edith Sanford Tillotson,has occupation,teacher
Elisabeth Wolken,has gender,female
Elisabeth Wolken,has occupation,teacher
Nicole Dittmannová,has gender,female
Nicole Dittmannová,has occupation,teacher
Sebetha Lee Jenkins,has gender,female
Sebetha Lee Jenkins,has occupation,teacher
Marie J. Post,has gender,female
Marie J. Post,has occupation,teacher
Paula Hughes,has gender,female
Paula Hughes,has occupation,teacher
Ivanka Elizabeta Kremžar,has gender,female
Ivanka Elizabeta Kremžar,has occupation,teacher
Lisa Naomi Tracy,has gender,female
Lisa Naomi Tracy,has occupation,teacher
Milena Kmentová,has gender,female
Milena Kmentová,has occupation,teacher
Elizabeth Ayton Godwin,has gender,female
Elizabeth Ayton Godwin,has occupation,teacher
Larissa Krainer,has gender,female
Larissa Krainer,has occupation,teacher
Marta Szaranowicz-Kusz,has gender,female
Marta Szaranowicz-Kusz,has occupation,teacher
Helgi Viirelaid,has gender,female
Helgi Viirelaid,has occupation,teacher
Ethel Gavin,has gender,female
Ethel Gavin,has occupation,teacher
Jitka Zlukyová,has gender,female
Jitka Zlukyová,has occupation,teacher
Yordanka Fandakova,has gender,female
Yordanka Fandakova,has occupation,teacher
Elisabeth Moldestad,has gender,female
Elisabeth Moldestad,has occupation,teacher
Erzsébet Andics,has gender,female
Erzsébet Andics,has occupation,teacher
Sandrine Picaud-Monnerat,has gender,female
Sandrine Picaud-Monnerat,has occupation,teacher
Marie Johansen,has gender,female
Marie Johansen,has occupation,teacher
Zoë Readhead,has gender,female
Zoë Readhead,has occupation,teacher
Helga Cremer-Schäfer,has gender,female
Helga Cremer-Schäfer,has occupation,teacher
Margit Baltzersen,has gender,female
Margit Baltzersen,has occupation,teacher
Dagmar Andresen,has gender,female
Dagmar Andresen,has occupation,teacher
Ida R. Alldredge,has gender,female
Ida R. Alldredge,has occupation,teacher
Maria Matilda Penstone,has gender,female
