subject,relation,object
Giovanni Battista Pasqualini,has gender,male
Giovanni Battista Pasqualini,has occupation,salesperson
Ezra Ames,has gender,male
Ezra Ames,has occupation,salesperson
Fernand Rousseaux,has gender,male
Fernand Rousseaux,has occupation,salesperson
Leonhard Heckenauer,has gender,male
Leonhard Heckenauer,has occupation,salesperson
Joachim von Sandrart,has gender,male
Joachim von Sandrart,has occupation,salesperson
Joachim Gottfried Bosse,has gender,male
Joachim Gottfried Bosse,has occupation,salesperson
Valentin Daniel Preisler,has gender,male
Valentin Daniel Preisler,has occupation,salesperson
Gustaf Weckman,has gender,male
Gustaf Weckman,has occupation,salesperson
Angelo Emilio Lapi,has gender,male
Angelo Emilio Lapi,has occupation,salesperson
Bartolomeo di Fruosino,has gender,male
Bartolomeo di Fruosino,has occupation,salesperson
Francesco Francia,has gender,male
Francesco Francia,has occupation,salesperson
Stuart Coffee,has gender,male
Stuart Coffee,has occupation,salesperson
Michael Hering,has gender,male
Michael Hering,has occupation,salesperson
Christopher Ruch,has gender,male
Christopher Ruch,has occupation,salesperson
Bernhard Albert Mayer,has gender,male
Bernhard Albert Mayer,has occupation,salesperson
Julius Junge,has gender,male
Julius Junge,has occupation,salesperson
William Meff,has gender,male
William Meff,has occupation,salesperson
William Kendrick,has gender,male
William Kendrick,has occupation,salesperson
Rudolf Gscheidlinger,has gender,male
Rudolf Gscheidlinger,has occupation,salesperson
Nikolaus Deßler,has gender,male
Nikolaus Deßler,has occupation,salesperson
Johann Joseph Würth,has gender,male
Johann Joseph Würth,has occupation,salesperson
Andrew Varick Stout Anthony,has gender,male
Andrew Varick Stout Anthony,has occupation,salesperson
Francesco Vitalini,has gender,male
Francesco Vitalini,has occupation,salesperson
John Green,has gender,male
John Green,has occupation,salesperson
Antoine La Mendola,has gender,male
Antoine La Mendola,has occupation,salesperson
Charles Willson Peale,has gender,male
Charles Willson Peale,has occupation,salesperson
Hans Ryssenberch,has gender,male
Hans Ryssenberch,has occupation,salesperson
Louis-Joseph Gresset,has gender,male
Louis-Joseph Gresset,has occupation,salesperson
Sergio Francisco Leon Espinoza,has gender,male
Sergio Francisco Leon Espinoza,has occupation,salesperson
Johann Gottfried Schlaubitz,has gender,male
Johann Gottfried Schlaubitz,has occupation,salesperson
Sally Rosenberg,has gender,male
Sally Rosenberg,has occupation,salesperson
Demetrios Nomikos,has gender,male
Demetrios Nomikos,has occupation,salesperson
David Ferdinand Howaldt,has gender,male
David Ferdinand Howaldt,has occupation,salesperson
Cristoforo di Paolo,has gender,male
Cristoforo di Paolo,has occupation,salesperson
Isbrand Wilhelmsson Compostell,has gender,male
Isbrand Wilhelmsson Compostell,has occupation,salesperson
Eduard Josef Gübelin,has gender,male
Eduard Josef Gübelin,has occupation,salesperson
Zacharias Heyns,has gender,male
Zacharias Heyns,has occupation,salesperson
Robert Clévier,has gender,male
Robert Clévier,has occupation,salesperson
Jacob Vezelaer,has gender,male
Jacob Vezelaer,has occupation,salesperson
Ivens Machado,has gender,male
Ivens Machado,has occupation,salesperson
José Carlos Lopes de Oliveira,has gender,male
José Carlos Lopes de Oliveira,has occupation,salesperson
Carl Gustaf Hallberg,has gender,male
Carl Gustaf Hallberg,has occupation,salesperson
Hapiaa,has gender,male
Hapiaa,has occupation,salesperson
Oswald Heidbrinck,has gender,male
Oswald Heidbrinck,has occupation,salesperson
Philipp Heckenauer,has gender,male
Philipp Heckenauer,has occupation,salesperson
Isaac Lievendal,has gender,male
Isaac Lievendal,has occupation,salesperson
"Steltzner, Johan Friedrich",has gender,male
"Steltzner, Johan Friedrich",has occupation,salesperson
Fryderyk Wilhelm Below,has gender,male
Fryderyk Wilhelm Below,has occupation,salesperson
Jacob Folkema,has gender,male
Jacob Folkema,has occupation,salesperson
James Caldwall,has gender,male
James Caldwall,has occupation,salesperson
George Orleans Delamotte,has gender,male
George Orleans Delamotte,has occupation,salesperson
Pietro Negrisolo,has gender,male
Pietro Negrisolo,has occupation,salesperson
Paul Barfus,has gender,male
Paul Barfus,has occupation,salesperson
Nikifor Zolotarenko,has gender,male
Nikifor Zolotarenko,has occupation,salesperson
Maese Calvo,has gender,male
Maese Calvo,has occupation,salesperson
Phryxus,has gender,male
Phryxus,has occupation,salesperson
John Horsburgh,has gender,male
John Horsburgh,has occupation,salesperson
Kees van Willigen,has gender,male
Kees van Willigen,has occupation,salesperson
Clemente Rovere,has gender,male
Clemente Rovere,has occupation,salesperson
Rudolf Samuel Henzi,has gender,male
Rudolf Samuel Henzi,has occupation,salesperson
Christian Ernst Müller,has gender,male
Christian Ernst Müller,has occupation,salesperson
Louis Jacoby,has gender,male
Louis Jacoby,has occupation,salesperson
Antoine Joseph Chollet,has gender,male
Antoine Joseph Chollet,has occupation,salesperson
Franz Robert Tittel,has gender,male
Franz Robert Tittel,has occupation,salesperson
William Ensom,has gender,male
William Ensom,has occupation,salesperson
Antoine D. Lamarche,has gender,male
Antoine D. Lamarche,has occupation,salesperson
René Vermandere,has gender,male
René Vermandere,has occupation,salesperson
Agustín Sellent,has gender,male
Agustín Sellent,has occupation,salesperson
Edward Wadsworth,has gender,male
Edward Wadsworth,has occupation,salesperson
Joachim Silfverkloth,has gender,male
Joachim Silfverkloth,has occupation,salesperson
Roser Agell i Cisa,has gender,female
Roser Agell i Cisa,has occupation,salesperson
Juncal Ballestín,has gender,female
Juncal Ballestín,has occupation,salesperson
Eliška Škvařilová,has gender,female
Eliška Škvařilová,has occupation,salesperson
Augustine Orlhac,has gender,female
Augustine Orlhac,has occupation,salesperson
Jasmine Thomas-Girvan,has gender,female
Jasmine Thomas-Girvan,has occupation,salesperson
Janete Gomes de Sá,has gender,female
Janete Gomes de Sá,has occupation,salesperson
Cara Romano,has gender,female
Cara Romano,has occupation,salesperson
Florica Farcasu,has gender,female
Florica Farcasu,has occupation,salesperson
Ann Howard,has gender,female
Ann Howard,has occupation,salesperson
Maria Josepa Colom i Sambola,has gender,female
Maria Josepa Colom i Sambola,has occupation,salesperson
Emmanuelle Vidal-Delagneau,has gender,female
Emmanuelle Vidal-Delagneau,has occupation,salesperson
Carmen López Alvaredo,has gender,female
Carmen López Alvaredo,has occupation,salesperson
Paul Letsch,has gender,male
Paul Letsch,has occupation,secretary
James Lister,has gender,male
James Lister,has occupation,secretary
Hirofumi Matsui,has gender,male
Hirofumi Matsui,has occupation,secretary
Francis Dereham,has gender,male
Francis Dereham,has occupation,secretary
Jacob W. Prout,has gender,male
Jacob W. Prout,has occupation,secretary
Diogo Reis da Costa,has gender,male
Diogo Reis da Costa,has occupation,secretary
Josip Vallinger,has gender,male
Josip Vallinger,has occupation,secretary
Paul Gläser,has gender,male
Paul Gläser,has occupation,secretary
Alexander Bliss,has gender,male
Alexander Bliss,has occupation,secretary
Jöran Persson,has gender,male
Jöran Persson,has occupation,secretary
Q125263465,has gender,male
Q125263465,has occupation,secretary
Eric Sohm,has gender,male
Eric Sohm,has occupation,secretary
Ryota Takeda,has gender,male
Ryota Takeda,has occupation,secretary
Omar Truman Burleson,has gender,male
Omar Truman Burleson,has occupation,secretary
Daniele Clario,has gender,male
Daniele Clario,has occupation,secretary
Tom Petri,has gender,male
Tom Petri,has occupation,secretary
Wilfrid Short,has gender,male
Wilfrid Short,has occupation,secretary
Ademario da Silva Oliveira,has gender,male
Ademario da Silva Oliveira,has occupation,secretary
Francisco Antonio Moreno Quintas,has gender,male
Francisco Antonio Moreno Quintas,has occupation,secretary
Ludwig Hübner,has gender,male
Ludwig Hübner,has occupation,secretary
Inácio Ferreira de Lucena,has gender,male
Inácio Ferreira de Lucena,has occupation,secretary
Shunpei Kaneko,has gender,male
Shunpei Kaneko,has occupation,secretary
Amblard Alardet,has gender,male
Amblard Alardet,has occupation,secretary
Christian Philipp Friedrich Seip,has gender,male
Christian Philipp Friedrich Seip,has occupation,secretary
Pierre Prion,has gender,male
Pierre Prion,has occupation,secretary
Luitpold Schallermeier,has gender,male
Luitpold Schallermeier,has occupation,secretary
Blasius Hölzl,has gender,male
Blasius Hölzl,has occupation,secretary
Hernan Elizardo Moreno Villarroel,has gender,male
Hernan Elizardo Moreno Villarroel,has occupation,secretary
George Halliday,has gender,male
George Halliday,has occupation,secretary
Antoine Le Gras,has gender,male
Antoine Le Gras,has occupation,secretary
Julianus van der Lugt,has gender,male
Julianus van der Lugt,has occupation,secretary
Daniel S. Lamont,has gender,male
Daniel S. Lamont,has occupation,secretary
Jean Marie Raffray,has gender,male
Jean Marie Raffray,has occupation,secretary
Johannes de Lerma,has gender,male
Johannes de Lerma,has occupation,secretary
Ian Patrick,has gender,male
Ian Patrick,has occupation,secretary
Jakob Raven,has gender,male
Jakob Raven,has occupation,secretary
Antonín Schenk,has gender,male
Antonín Schenk,has occupation,secretary
Johannes Walter Sluse,has gender,male
Johannes Walter Sluse,has occupation,secretary
Algot Friberg,has gender,male
Algot Friberg,has occupation,secretary
Désiré Huys,has gender,male
Désiré Huys,has occupation,secretary
Alfred Oberländer,has gender,male
Alfred Oberländer,has occupation,secretary
Alexander Dick,has gender,male
Alexander Dick,has occupation,secretary
Katsuya Takahashi,has gender,male
Katsuya Takahashi,has occupation,secretary
Samuel Specht,has gender,male
Samuel Specht,has occupation,secretary
Yosyf Grods'kyj,has gender,male
Yosyf Grods'kyj,has occupation,secretary
Rafael Cargill,has gender,male
Rafael Cargill,has occupation,secretary
Samuel Johan Curman,has gender,male
Samuel Johan Curman,has occupation,secretary
Georg Gottfried Ritter von Koch,has gender,male
Georg Gottfried Ritter von Koch,has occupation,secretary
Ibrahim Nuhu Chibsah,has gender,male
Ibrahim Nuhu Chibsah,has occupation,secretary
John George Nicolay,has gender,male
John George Nicolay,has occupation,secretary
Matthaeus Ebert,has gender,male
Matthaeus Ebert,has occupation,secretary
Ignaz Freiherr Schrenck von Notzing,has gender,male
Ignaz Freiherr Schrenck von Notzing,has occupation,secretary
John Varah Long,has gender,male
John Varah Long,has occupation,secretary
P. G. Ridder,has gender,male
P. G. Ridder,has occupation,secretary
Adolf von Elterlein,has gender,male
Adolf von Elterlein,has occupation,secretary
William D. Hassett,has gender,male
William D. Hassett,has occupation,secretary
Georg Albert Heineken,has gender,male
Georg Albert Heineken,has occupation,secretary
Edmond Brucker,has gender,male
Edmond Brucker,has occupation,secretary
Gaston de Monicourt,has gender,male
Gaston de Monicourt,has occupation,secretary
Otto Bernheim,has gender,male
Otto Bernheim,has occupation,secretary
Ilse Birkholz,has gender,female
Ilse Birkholz,has occupation,secretary
Fidela Zalakain Salaberria,has gender,female
Fidela Zalakain Salaberria,has occupation,secretary
Karin Derpa,has gender,female
Karin Derpa,has occupation,secretary
Olga Eyer,has gender,female
Olga Eyer,has occupation,secretary
Moono Lubezhi,has gender,female
Moono Lubezhi,has occupation,secretary
Barbora Zahradníková,has gender,female
Barbora Zahradníková,has occupation,secretary
Klára Betincová,has gender,female
Klára Betincová,has occupation,secretary
Dorothy Pizer,has gender,female
Dorothy Pizer,has occupation,secretary
Käthe Dahlem,has gender,female
Käthe Dahlem,has occupation,secretary
Marie Gruzínová,has gender,female
Marie Gruzínová,has occupation,secretary
Inga-Britt Fredholm,has gender,female
Inga-Britt Fredholm,has occupation,secretary
Anni Linde,has gender,female
Anni Linde,has occupation,secretary
Poppie Harris,has gender,female
Poppie Harris,has occupation,secretary
Irena Filuk,has gender,female
Irena Filuk,has occupation,secretary
Andrea Seefeldt,has gender,female
Andrea Seefeldt,has occupation,secretary
Brunhilde Pomsel,has gender,female
Brunhilde Pomsel,has occupation,secretary
Edwina Rogers,has gender,female
Edwina Rogers,has occupation,secretary
Christa Ackermann,has gender,female
Christa Ackermann,has occupation,secretary
Maria  Galindo Ramirez,has gender,female
Maria  Galindo Ramirez,has occupation,secretary
Karina Caroline de Souza,has gender,female
Karina Caroline de Souza,has occupation,secretary
Helen Rowe Henze,has gender,female
Helen Rowe Henze,has occupation,secretary
Datton K. Tam-Douglas,has gender,female
Datton K. Tam-Douglas,has occupation,secretary
Agnese Cargini,has gender,female
Agnese Cargini,has occupation,secretary
Margarete Oettinger,has gender,female
Margarete Oettinger,has occupation,secretary
Crystal Bird Fauset,has gender,female
Crystal Bird Fauset,has occupation,secretary
Louise Cook,has gender,female
Louise Cook,has occupation,secretary
Virginia Tehas,has gender,female
Virginia Tehas,has occupation,secretary
Signe Laurell,has gender,female
Signe Laurell,has occupation,secretary
Elli Barczatis,has gender,female
Elli Barczatis,has occupation,secretary
Elizabeth Salter,has gender,female
Elizabeth Salter,has occupation,secretary
Karen Hessel,has gender,female
Karen Hessel,has occupation,secretary
Alison McKelvie,has gender,female
Alison McKelvie,has occupation,secretary
Cynthia Koestler,has gender,female
Cynthia Koestler,has occupation,secretary
Suzanne Tremblay,has gender,female
Suzanne Tremblay,has occupation,secretary
Liliane Byarugaba Adriko,has gender,female
Liliane Byarugaba Adriko,has occupation,secretary
Frieda Pollak,has gender,female
Frieda Pollak,has occupation,secretary
Armgard Erdmann,has gender,female
Armgard Erdmann,has occupation,secretary
Ruth Nietschmann,has gender,female
Ruth Nietschmann,has occupation,secretary
Juliette Lalonde-Rémillard,has gender,female
Juliette Lalonde-Rémillard,has occupation,secretary
Elisabeth Zimmermann,has gender,female
Elisabeth Zimmermann,has occupation,secretary
William George Scott-Moncreiff,has gender,male
William George Scott-Moncreiff,has occupation,sheriff
Henry P. Larrabee,has gender,male
Henry P. Larrabee,has occupation,sheriff
Aaron Burr Rollins,has gender,male
Aaron Burr Rollins,has occupation,sheriff
Mike Bouchard,has gender,male
Mike Bouchard,has occupation,sheriff
Robert Greirson,has gender,male
Robert Greirson,has occupation,sheriff
Laurence Bruce,has gender,male
Laurence Bruce,has occupation,sheriff
Littlepage Sims,has gender,male
Littlepage Sims,has occupation,sheriff
Pleasant Thomas Ford,has gender,male
Pleasant Thomas Ford,has occupation,sheriff
Jerauld Newland Ezra,has gender,male
Jerauld Newland Ezra,has occupation,sheriff
"Leonard R. ""Pop"" Hataway",has gender,male
"Leonard R. ""Pop"" Hataway",has occupation,sheriff
Richard Jewell,has gender,male
Richard Jewell,has occupation,sheriff
James D. Burns,has gender,male
James D. Burns,has occupation,sheriff
John B. Driver,has gender,male
John B. Driver,has occupation,sheriff
Robert H. Wood,has gender,male
Robert H. Wood,has occupation,sheriff
James MacGill,has gender,male
James MacGill,has occupation,sheriff
John Moncreiff,has gender,male
John Moncreiff,has occupation,sheriff
Eugene Logan,has gender,male
Eugene Logan,has occupation,sheriff
Henry Scarth,has gender,male
Henry Scarth,has occupation,sheriff
Eugene W. Biscailuz,has gender,male
Eugene W. Biscailuz,has occupation,sheriff
Johnny Behan,has gender,male
Johnny Behan,has occupation,sheriff
John Geoffrey Rowe Orchard,has gender,male
John Geoffrey Rowe Orchard,has occupation,sheriff
Nimrod Porter,has gender,male
Nimrod Porter,has occupation,sheriff
Elliot d'Evereaux Coleman,has gender,male
Elliot d'Evereaux Coleman,has occupation,sheriff
James Isham Galloway,has gender,male
James Isham Galloway,has occupation,sheriff
Mike Ezell,has gender,male
Mike Ezell,has occupation,sheriff
"Ralph Dacre, 1st Baron Dacre",has gender,male
"Ralph Dacre, 1st Baron Dacre",has occupation,sheriff
Theodore Fields,has gender,male
Theodore Fields,has occupation,sheriff
"Richard FitzAlan, 10th Earl of Arundel",has gender,male
"Richard FitzAlan, 10th Earl of Arundel",has occupation,sheriff
Brent Fischer,has gender,male
Brent Fischer,has occupation,sheriff
Robert Richardson,has gender,male
Robert Richardson,has occupation,sheriff
Richard Gerveys,has gender,male
Richard Gerveys,has occupation,sheriff
Richard Henderson Beamer,has gender,male
Richard Henderson Beamer,has occupation,sheriff
Walter Urquhart,has gender,male
Walter Urquhart,has occupation,sheriff
Edward J. Riegelmann,has gender,male
Edward J. Riegelmann,has occupation,sheriff
Sir John Murray of Philiphaugh,has gender,male
Sir John Murray of Philiphaugh,has occupation,sheriff
William Aguillon,has gender,male
William Aguillon,has occupation,sheriff
Thomas Ker,has gender,male
Thomas Ker,has occupation,sheriff
William Dick,has gender,male
William Dick,has occupation,sheriff
Patrick Dunbar,has gender,male
Patrick Dunbar,has occupation,sheriff
Charles Fuselier,has gender,male
Charles Fuselier,has occupation,sheriff
Peter Crosby,has gender,male
Peter Crosby,has occupation,sheriff
Thomas Blair,has gender,male
Thomas Blair,has occupation,sheriff
Gervase de Cornhill,has gender,male
Gervase de Cornhill,has occupation,sheriff
John Falconer,has gender,male
John Falconer,has occupation,sheriff
Alshaaryf ʻabd almuḥsin,has gender,male
Alshaaryf ʻabd almuḥsin,has occupation,sheriff
Carson Boren,has gender,male
Carson Boren,has occupation,sheriff
James Clerk,has gender,male
James Clerk,has occupation,sheriff
Urbain Ozanne,has gender,male
Urbain Ozanne,has occupation,sheriff
Robert A. Ficano,has gender,male
Robert A. Ficano,has occupation,sheriff
Alfred Nixon,has gender,male
Alfred Nixon,has occupation,sheriff
John Charters,has gender,male
John Charters,has occupation,sheriff
Robert Ellyson,has gender,male
Robert Ellyson,has occupation,sheriff
Mitchell Louis Erlanger,has gender,male
Mitchell Louis Erlanger,has occupation,sheriff
"Richard de Clare, Steward of Forest of Essex",has gender,male
"Richard de Clare, Steward of Forest of Essex",has occupation,sheriff
Alexander Campbell,has gender,male
Alexander Campbell,has occupation,sheriff
Joseph Merrill,has gender,male
Joseph Merrill,has occupation,sheriff
Sir William Cockburn,has gender,male
Sir William Cockburn,has occupation,sheriff
Robert Ker of Roxburgh,has gender,male
Robert Ker of Roxburgh,has occupation,sheriff
Patrick Douglas,has gender,male
Patrick Douglas,has occupation,sheriff
William Cochrane,has gender,male
William Cochrane,has occupation,sheriff
"Malcolm Fleming, Earl of Wigtown",has gender,male
"Malcolm Fleming, Earl of Wigtown",has occupation,sheriff
Don Reid,has gender,male
Don Reid,has occupation,sheriff
George Powell,has gender,male
George Powell,has occupation,sheriff
"Alexander Stuart, 5th Earl of Moray",has gender,male
"Alexander Stuart, 5th Earl of Moray",has occupation,sheriff
James Traficant,has gender,male
James Traficant,has occupation,sheriff
"Walter de Lacy, Lord of Meath",has gender,male
"Walter de Lacy, Lord of Meath",has occupation,sheriff
Steve Prator,has gender,male
Steve Prator,has occupation,sheriff
Worlich Westwood,has gender,male
Worlich Westwood,has occupation,sheriff
"Daniel E. Finn, Sr.",has gender,male
"Daniel E. Finn, Sr.",has occupation,sheriff
Musāwir albajaly,has gender,male
Musāwir albajaly,has occupation,sheriff
Jim Courtright,has gender,male
Jim Courtright,has occupation,sheriff
Brian K. Burnett,has gender,male
Brian K. Burnett,has occupation,sheriff
"J.E. ""Eddie"" Guerra",has gender,male
"J.E. ""Eddie"" Guerra",has occupation,sheriff
Pat Garrett,has gender,male
Pat Garrett,has occupation,sheriff
Jerry Demings,has gender,male
Jerry Demings,has occupation,sheriff
Jean-Cléophas Blouin,has gender,male
Jean-Cléophas Blouin,has occupation,sheriff
Lee Baca,has gender,male
Lee Baca,has occupation,sheriff
"Alexander Comyn, Earl of Buchan",has gender,male
"Alexander Comyn, Earl of Buchan",has occupation,sheriff
"Marvin ""Red"" Burton",has gender,male
"Marvin ""Red"" Burton",has occupation,sheriff
Jan van Drenckwaerdt,has gender,male
Jan van Drenckwaerdt,has occupation,sheriff
Joe Arpaio,has gender,male
Joe Arpaio,has occupation,sheriff
Guillelmum de Canaberiis,has gender,male
Guillelmum de Canaberiis,has occupation,sheriff
Munson Monroe Buford,has gender,male
Munson Monroe Buford,has occupation,sheriff
"George Seton, 4th Earl of Winton",has gender,male
"George Seton, 4th Earl of Winton",has occupation,sheriff
"William de Chesney, Lord of Horsford and Colne",has gender,male
"William de Chesney, Lord of Horsford and Colne",has occupation,sheriff
William de Vesci,has gender,male
William de Vesci,has occupation,sheriff
Alexander Crombie,has gender,male
Alexander Crombie,has occupation,sheriff
Robert Adam Burns,has gender,male
Robert Adam Burns,has occupation,sheriff
James Sinclair,has gender,male
James Sinclair,has occupation,sheriff
Jarvis Andrew Lattin,has gender,male
Jarvis Andrew Lattin,has occupation,sheriff
Stuart Wright,has gender,male
Stuart Wright,has occupation,sheriff
Obadiah C. Bogardus,has gender,male
Obadiah C. Bogardus,has occupation,sheriff
John McInnes,has gender,male
John McInnes,has occupation,sheriff
"Edna ""Dolly"" Kyle",has gender,female
"Edna ""Dolly"" Kyle",has occupation,sheriff
Constance Kopp,has gender,female
Constance Kopp,has occupation,sheriff
Evelyn Anthony,has gender,female
Evelyn Anthony,has occupation,sheriff
Vicki Hennessy,has gender,female
Vicki Hennessy,has occupation,sheriff
Maude Collins,has gender,female
Maude Collins,has occupation,sheriff
Vanessa Mackey,has gender,female
Vanessa Mackey,has occupation,sheriff
Jessie Welch Austin,has gender,female
Jessie Welch Austin,has occupation,sheriff
Anders Hilden,has gender,male
Anders Hilden,has occupation,supervisor
Heinrich Schramm,has gender,male
Heinrich Schramm,has occupation,supervisor
Joplin Sibtain,has gender,male
Joplin Sibtain,has occupation,supervisor
Friedrich Christoph Wilhelm von Unruh,has gender,male
Friedrich Christoph Wilhelm von Unruh,has occupation,supervisor
Evgenij Aunapuu,has gender,male
Evgenij Aunapuu,has occupation,supervisor
Ulrich von Kinsky und Tettau,has gender,male
Ulrich von Kinsky und Tettau,has occupation,supervisor
Sylvain Neugebauer,has gender,male
Sylvain Neugebauer,has occupation,supervisor
Patrick Grillon,has gender,male
Patrick Grillon,has occupation,supervisor
Paulo Jose Pereira Lopes,has gender,male
Paulo Jose Pereira Lopes,has occupation,supervisor
Joe Farrell,has gender,male
Joe Farrell,has occupation,supervisor
Hervé Branellec,has gender,male
Hervé Branellec,has occupation,supervisor
Iru Landucci,has gender,male
Iru Landucci,has occupation,supervisor
Carlos FerFer,has gender,male
Carlos FerFer,has occupation,supervisor
Ch. K. Adam,has gender,male
Ch. K. Adam,has occupation,supervisor
Oystein Larsen,has gender,male
Oystein Larsen,has occupation,supervisor
Staffan Wikell,has gender,male
Staffan Wikell,has occupation,supervisor
Péter Eszenyi,has gender,male
Péter Eszenyi,has occupation,supervisor
Roberto Carlos Pereira,has gender,male
Roberto Carlos Pereira,has occupation,supervisor
Bryan Ryan,has gender,male
Bryan Ryan,has occupation,supervisor
Jim Mitchell,has gender,male
Jim Mitchell,has occupation,supervisor
Eric Reynolds,has gender,male
Eric Reynolds,has occupation,supervisor
Hans Christoph Friedrich Graf von Hacke,has gender,male
Hans Christoph Friedrich Graf von Hacke,has occupation,supervisor
Didier Lecourt,has gender,male
Didier Lecourt,has occupation,supervisor
José dos Reis Garcia,has gender,male
José dos Reis Garcia,has occupation,supervisor
Steven Warner,has gender,male
Steven Warner,has occupation,supervisor
Robert Barghaan,has gender,male
Robert Barghaan,has occupation,supervisor
Georg Heinrich Cornelius Schuler,has gender,male
Georg Heinrich Cornelius Schuler,has occupation,supervisor
Ian Hunter,has gender,male
Ian Hunter,has occupation,supervisor
Erland Anton Lie Løkken,has gender,male
Erland Anton Lie Løkken,has occupation,supervisor
Chas Jarrett,has gender,male
Chas Jarrett,has occupation,supervisor
Rawil Säyfetdinef,has gender,male
Rawil Säyfetdinef,has occupation,supervisor
Mathieu Pruvost,has gender,male
Mathieu Pruvost,has occupation,supervisor
Philippe Pernot,has gender,male
Philippe Pernot,has occupation,supervisor
Patrick Battista,has gender,male
Patrick Battista,has occupation,supervisor
Joseph J. Lawson,has gender,male
Joseph J. Lawson,has occupation,supervisor
Laurent Geslin,has gender,male
Laurent Geslin,has occupation,supervisor
Alain Ollivier,has gender,male
Alain Ollivier,has occupation,supervisor
Steffen Schlachtenhaufen,has gender,male
Steffen Schlachtenhaufen,has occupation,supervisor
Alexander von Wulffen,has gender,male
Alexander von Wulffen,has occupation,supervisor
Prokop Voloshin,has gender,male
Prokop Voloshin,has occupation,supervisor
Peter Hartwig,has gender,male
Peter Hartwig,has occupation,supervisor
Walter Debenham Sweeting,has gender,male
Walter Debenham Sweeting,has occupation,supervisor
Gary H. Lee,has gender,male
Gary H. Lee,has occupation,supervisor
Johann Rudolf von May,has gender,male
Johann Rudolf von May,has occupation,supervisor
Pablo Helman,has gender,male
Pablo Helman,has occupation,supervisor
Markus Manninen,has gender,male
Markus Manninen,has occupation,supervisor
Bruno Carteret,has gender,male
Bruno Carteret,has occupation,supervisor
Peter Bartheld,has gender,male
Peter Bartheld,has occupation,supervisor
Karl Ludwig Bogislav Goetze,has gender,male
Karl Ludwig Bogislav Goetze,has occupation,supervisor
Fabrice Petitjean,has gender,male
Fabrice Petitjean,has occupation,supervisor
Charles Walter Calhoun,has gender,male
Charles Walter Calhoun,has occupation,supervisor
Leo Lazarus Haller von Hallerstein,has gender,male
Leo Lazarus Haller von Hallerstein,has occupation,supervisor
Hans Kasten,has gender,male
Hans Kasten,has occupation,supervisor
Ernst Matthias von Borcke,has gender,male
Ernst Matthias von Borcke,has occupation,supervisor
Philippe Delchet,has gender,male
Philippe Delchet,has occupation,supervisor
Kit West,has gender,male
Kit West,has occupation,supervisor
Sidikou Karimou,has gender,male
Sidikou Karimou,has occupation,supervisor
Jake Morrison,has gender,male
Jake Morrison,has occupation,supervisor
Laurent Poissant,has gender,male
Laurent Poissant,has occupation,supervisor
René Trastour,has gender,male
René Trastour,has occupation,supervisor
Emmanuel Muradore,has gender,male
Emmanuel Muradore,has occupation,supervisor
Tim Alexander,has gender,male
Tim Alexander,has occupation,supervisor
Alex Wuttke,has gender,male
Alex Wuttke,has occupation,supervisor
Volodimir Bilanin,has gender,male
Volodimir Bilanin,has occupation,supervisor
Baptiste Magnien,has gender,male
Baptiste Magnien,has occupation,supervisor
Adam Windmill,has gender,male
Adam Windmill,has occupation,supervisor
Henri Zaitoun,has gender,male
Henri Zaitoun,has occupation,supervisor
Fredrik Pihl,has gender,male
Fredrik Pihl,has occupation,supervisor
Ryan Stafford,has gender,male
Ryan Stafford,has occupation,supervisor
Maurizio Rabani,has gender,male
Maurizio Rabani,has occupation,supervisor
Bastian Hopfgarten,has gender,male
Bastian Hopfgarten,has occupation,supervisor
Wolfgang Haas,has gender,male
Wolfgang Haas,has occupation,supervisor
Q117661810,has gender,male
Q117661810,has occupation,supervisor
Terran Benveniste,has gender,male
Terran Benveniste,has occupation,supervisor
Burt Dalton,has gender,male
Burt Dalton,has occupation,supervisor
Sean Andrew Faden,has gender,male
Sean Andrew Faden,has occupation,supervisor
Henning von Kleist,has gender,male
Henning von Kleist,has occupation,supervisor
Kim Libreri,has gender,male
Kim Libreri,has occupation,supervisor
Hamid Ishak Boushaki,has gender,male
Hamid Ishak Boushaki,has occupation,supervisor
Damien Allouch,has gender,male
Damien Allouch,has occupation,supervisor
Philippe Lacroux,has gender,male
Philippe Lacroux,has occupation,supervisor
Balthasar Lüderwalt,has gender,male
Balthasar Lüderwalt,has occupation,supervisor
Rainer Gombos,has gender,male
Rainer Gombos,has occupation,supervisor
Jobst Joseph Thurn,has gender,male
Jobst Joseph Thurn,has occupation,supervisor
Didier Sakellarides,has gender,male
Didier Sakellarides,has occupation,supervisor
Félix Bergés,has gender,male
Félix Bergés,has occupation,supervisor
"Sir Alexander Campbell, 1st Baronet",has gender,male
"Sir Alexander Campbell, 1st Baronet",has occupation,supervisor
Patrick Andre,has gender,male
Patrick Andre,has occupation,supervisor
Jean-Baptiste Lavort,has gender,male
Jean-Baptiste Lavort,has occupation,supervisor
Pascal Canin,has gender,male
Pascal Canin,has occupation,supervisor
Yves Roset,has gender,male
Yves Roset,has occupation,supervisor
Zoran Arizanović,has gender,male
Zoran Arizanović,has occupation,supervisor
Ting Sue,has gender,female
Ting Sue,has occupation,supervisor
Zina Papadopoulou,has gender,female
Zina Papadopoulou,has occupation,supervisor
Eleanor L. Skinner,has gender,female
Eleanor L. Skinner,has occupation,supervisor
Marta Putzeys,has gender,female
Marta Putzeys,has occupation,supervisor
Sophie Allais,has gender,female
