subject,relation,object
Carlos FerFer,has gender,male
Carlos FerFer,has occupation,supervisor
Ch. K. Adam,has gender,male
Ch. K. Adam,has occupation,supervisor
Oystein Larsen,has gender,male
Oystein Larsen,has occupation,supervisor
Staffan Wikell,has gender,male
Staffan Wikell,has occupation,supervisor
Péter Eszenyi,has gender,male
Péter Eszenyi,has occupation,supervisor
Roberto Carlos Pereira,has gender,male
Roberto Carlos Pereira,has occupation,supervisor
Bryan Ryan,has gender,male
Bryan Ryan,has occupation,supervisor
Jim Mitchell,has gender,male
Jim Mitchell,has occupation,supervisor
Ting Sue,has gender,female
Ting Sue,has occupation,supervisor
Zina Papadopoulou,has gender,female
Zina Papadopoulou,has occupation,supervisor
Eleanor L. Skinner,has gender,female
Eleanor L. Skinner,has occupation,supervisor
Marta Putzeys,has gender,female
Marta Putzeys,has occupation,supervisor
Sophie Allais,has gender,female
Sophie Allais,has occupation,supervisor
Renata Silva Beu,has gender,female
Renata Silva Beu,has occupation,supervisor
Shirley Harris,has gender,female
Shirley Harris,has occupation,supervisor
Josiane Champagne,has gender,female
Josiane Champagne,has occupation,supervisor
Suele Beltran,has gender,female
Suele Beltran,has occupation,supervisor
Rachel Soares,has gender,female
Rachel Soares,has occupation,supervisor
Julie Vignola,has gender,female
Julie Vignola,has occupation,supervisor
Stephanie De Meautis,has gender,female
Stephanie De Meautis,has occupation,supervisor
Nina Fallon,has gender,female
Nina Fallon,has occupation,supervisor
Myyādh al-Ḥasan,has gender,female
Myyādh al-Ḥasan,has occupation,supervisor
Hadeel Basahel,has gender,female
Hadeel Basahel,has occupation,supervisor
Lillian Franklin,has gender,female
Lillian Franklin,has occupation,supervisor
Sara Bennett,has gender,female
Sara Bennett,has occupation,supervisor
Aygul Idiyatullina,has gender,female
Aygul Idiyatullina,has occupation,supervisor
Maria Cristina Amorim,has gender,female
Maria Cristina Amorim,has occupation,supervisor
Marie Crawford,has gender,female
Marie Crawford,has occupation,supervisor
Romeo Gigli,has gender,male
Romeo Gigli,has occupation,tailor
Jan Willem Vlastuin,has gender,male
Jan Willem Vlastuin,has occupation,tailor
Sheikh Noor Muhammad,has gender,male
Sheikh Noor Muhammad,has occupation,tailor
Mykola Khvyl,has gender,male
Mykola Khvyl,has occupation,tailor
Ignatz Vaserman,has gender,male
Ignatz Vaserman,has occupation,tailor
Ray Aghayan,has gender,male
Ray Aghayan,has occupation,tailor
Kyriakos Katzourakis,has gender,male
Kyriakos Katzourakis,has occupation,tailor
Paul Lormier,has gender,male
Paul Lormier,has occupation,tailor
Israël Wirtheim,has gender,male
Israël Wirtheim,has occupation,tailor
Eric Raeves,has gender,male
Eric Raeves,has occupation,tailor
Vincent Numan,has gender,male
Vincent Numan,has occupation,tailor
William Baron,has gender,male
William Baron,has occupation,tailor
Karl Lagerfeld,has gender,male
Karl Lagerfeld,has occupation,tailor
Joseph Szerman,has gender,male
Joseph Szerman,has occupation,tailor
Josef Gabriel,has gender,male
Josef Gabriel,has occupation,tailor
Miron Shvelidze,has gender,male
Miron Shvelidze,has occupation,tailor
Jean Micoine,has gender,male
Jean Micoine,has occupation,tailor
Avraham Plakhchinski,has gender,male
Avraham Plakhchinski,has occupation,tailor
Ulé Barcelos,has gender,male
Ulé Barcelos,has occupation,tailor
Meir Itzkovitz,has gender,male
Meir Itzkovitz,has occupation,tailor
Nina Reichmann,has gender,female
Nina Reichmann,has occupation,tailor
Helga I. Stefánsdóttir,has gender,female
Helga I. Stefánsdóttir,has occupation,tailor
Sylvie Gautrelet,has gender,female
Sylvie Gautrelet,has occupation,tailor
Hella de Jonge,has gender,female
Hella de Jonge,has occupation,tailor
Mary Brouillard,has gender,female
Mary Brouillard,has occupation,tailor
Moe Iori,has gender,female
Moe Iori,has occupation,tailor
Janet Müller,has gender,female
Janet Müller,has occupation,tailor
Tiziana Romanin,has gender,female
Tiziana Romanin,has occupation,tailor
Ludmila Purkyňová,has gender,female
Ludmila Purkyňová,has occupation,tailor
Monika Pormale,has gender,female
Monika Pormale,has occupation,tailor
Maria Molenda-Berkowicz,has gender,female
Maria Molenda-Berkowicz,has occupation,tailor
Claire Renard,has gender,female
Claire Renard,has occupation,tailor
Eefje Wijnings,has gender,female
Eefje Wijnings,has occupation,tailor
Giorgia Vecchini,has gender,female
Giorgia Vecchini,has occupation,tailor
Níki Psychogioú,has gender,female
Níki Psychogioú,has occupation,tailor
Klara Kalicz,has gender,female
Klara Kalicz,has occupation,tailor
Marie Dries,has gender,female
Marie Dries,has occupation,tailor
Agne Merit,has gender,female
Agne Merit,has occupation,tailor
Dorothée Uhrmacher,has gender,female
Dorothée Uhrmacher,has occupation,tailor
Elisa Augier,has gender,female
Elisa Augier,has occupation,tailor
Jacques Berthelot,has gender,male
Jacques Berthelot,has occupation,teacher
Bhagavān Dāsa Gosvāmī,has gender,male
Bhagavān Dāsa Gosvāmī,has occupation,teacher
Per Otnes,has gender,male
Per Otnes,has occupation,teacher
Kurt Swet,has gender,male
Kurt Swet,has occupation,teacher
Stanisław Sedlaczek,has gender,male
Stanisław Sedlaczek,has occupation,teacher
Harley M. Kilgore,has gender,male
Harley M. Kilgore,has occupation,teacher
Andrew Haagensen,has gender,male
Andrew Haagensen,has occupation,teacher
Claus-Ekkehard Bärsch,has gender,male
Claus-Ekkehard Bärsch,has occupation,teacher
Mircea Corneliu Spătaru,has gender,male
Mircea Corneliu Spătaru,has occupation,teacher
Heinrich Hilgenfeld,has gender,male
Heinrich Hilgenfeld,has occupation,teacher
Lutz Richter-Bernburg,has gender,male
Lutz Richter-Bernburg,has occupation,teacher
Ingvald Bleken,has gender,male
Ingvald Bleken,has occupation,teacher
Eduard Lisco,has gender,male
Eduard Lisco,has occupation,teacher
Helmut Hartwig,has gender,male
Helmut Hartwig,has occupation,teacher
Danilo Astori,has gender,male
Danilo Astori,has occupation,teacher
Aglionby Carson,has gender,male
Aglionby Carson,has occupation,teacher
Lothar Krappmann,has gender,male
Lothar Krappmann,has occupation,teacher
Martin J. Buerger,has gender,male
Martin J. Buerger,has occupation,teacher
Vilhelm Esmann,has gender,male
Vilhelm Esmann,has occupation,teacher
Anders Winding Brorson,has gender,male
Anders Winding Brorson,has occupation,teacher
Merike Kaste,has gender,female
Merike Kaste,has occupation,teacher
Diane Averill,has gender,female
Diane Averill,has occupation,teacher
Gloria Dorval,has gender,female
Gloria Dorval,has occupation,teacher
France Fongueuse,has gender,female
France Fongueuse,has occupation,teacher
Winifred Annie Coate,has gender,female
Winifred Annie Coate,has occupation,teacher
Éva Halászné Szakács,has gender,female
Éva Halászné Szakács,has occupation,teacher
Mary Elizabeth Grenside Hewett,has gender,female
Mary Elizabeth Grenside Hewett,has occupation,teacher
Catherine Gasquoine Hartley,has gender,female
Catherine Gasquoine Hartley,has occupation,teacher
Ragnhild Backe,has gender,female
Ragnhild Backe,has occupation,teacher
Nancy Jobson,has gender,female
Nancy Jobson,has occupation,teacher
Kirsten Hastrup,has gender,female
Kirsten Hastrup,has occupation,teacher
Isabella Skea,has gender,female
Isabella Skea,has occupation,teacher
Emmeline Tanner,has gender,female
Emmeline Tanner,has occupation,teacher
Sandra Bejdáková,has gender,female
Sandra Bejdáková,has occupation,teacher
Lucinda Murch,has gender,female
Lucinda Murch,has occupation,teacher
Bonnie J. Dorr,has gender,female
Bonnie J. Dorr,has occupation,teacher
Margaret Bailey,has gender,female
Margaret Bailey,has occupation,teacher
Billema Kwillia,has gender,female
Billema Kwillia,has occupation,teacher
Cornelia Wannée,has gender,female
Cornelia Wannée,has occupation,teacher
Claudia Weissauer,has gender,female
Claudia Weissauer,has occupation,teacher
George Mikes,has gender,male
George Mikes,has occupation,writer
Jean-Joseph Boillot,has gender,male
Jean-Joseph Boillot,has occupation,writer
Konrad Krez,has gender,male
Konrad Krez,has occupation,writer
David Kalisch,has gender,male
David Kalisch,has occupation,writer
John Steinbeck,has gender,male
John Steinbeck,has occupation,writer
Payo Gómez Chariño,has gender,male
Payo Gómez Chariño,has occupation,writer
Paul de Lagarde,has gender,male
Paul de Lagarde,has occupation,writer
Isaac Bonewits,has gender,male
Isaac Bonewits,has occupation,writer
Ram Balkrushna Shewalkar,has gender,male
Ram Balkrushna Shewalkar,has occupation,writer
Johann Thomasius,has gender,male
Johann Thomasius,has occupation,writer
Paul Foucher,has gender,male
Paul Foucher,has occupation,writer
Nicolò Beregan,has gender,male
Nicolò Beregan,has occupation,writer
Jean Puget de la Serre,has gender,male
Jean Puget de la Serre,has occupation,writer
Rambaldo degli Azzoni Avogaro,has gender,male
Rambaldo degli Azzoni Avogaro,has occupation,writer
Матвей Васильевич Захаров,has gender,male
Матвей Васильевич Захаров,has occupation,writer
Anthony Newley,has gender,male
Anthony Newley,has occupation,writer
Mélesville,has gender,male
Mélesville,has occupation,writer
Julius Langbehn,has gender,male
Julius Langbehn,has occupation,writer
Carlo Maria Badini,has gender,male
Carlo Maria Badini,has occupation,writer
Olivier Postel-Vinay,has gender,male
Olivier Postel-Vinay,has occupation,writer
Mechtilde,has gender,female
Mechtilde,has occupation,writer
"Elizabeth Charlotte of the Palatinate, Duchess of Orléans",has gender,female
"Elizabeth Charlotte of the Palatinate, Duchess of Orléans",has occupation,writer
Maude Petre,has gender,female
Maude Petre,has occupation,writer
Louise Levesque,has gender,female
Louise Levesque,has occupation,writer
Isabel Alcántara,has gender,female
Isabel Alcántara,has occupation,writer
Tatiana von Metternich-Winneburg,has gender,female
Tatiana von Metternich-Winneburg,has occupation,writer
Kathrin Schmidt,has gender,female
Kathrin Schmidt,has occupation,writer
Judith Weir,has gender,female
Judith Weir,has occupation,writer
Lizzette Kattan,has gender,female
Lizzette Kattan,has occupation,writer
Hanni Ossott,has gender,female
Hanni Ossott,has occupation,writer
Yuriko Ishida,has gender,female
Yuriko Ishida,has occupation,writer
Nicole Froio,has gender,female
Nicole Froio,has occupation,writer
Jessie Weston,has gender,female
Jessie Weston,has occupation,writer
Lilian Faschinger,has gender,female
Lilian Faschinger,has occupation,writer
Rita Dove,has gender,female
Rita Dove,has occupation,writer
Ece Temelkuran,has gender,female
Ece Temelkuran,has occupation,writer
Vernon Lee,has gender,female
Vernon Lee,has occupation,writer
Vera Chejkovska,has gender,female
Vera Chejkovska,has occupation,writer
Heather Gies,has gender,female
Heather Gies,has occupation,writer
Akiko Yosano,has gender,female
Akiko Yosano,has occupation,writer
