subject,relation,object
Elin Hakeman,has gender,female
Elin Hakeman,has occupation,nurse
Jessie Hainning Rupert,has gender,female
Jessie Hainning Rupert,has occupation,nurse
Clara Shaw Weeks-Shaw,has gender,female
Clara Shaw Weeks-Shaw,has occupation,nurse
Silvia Dinah Isida de Oliveira,has gender,female
Silvia Dinah Isida de Oliveira,has occupation,nurse
Jean Hanna,has gender,female
Jean Hanna,has occupation,nurse
Kate Challis Excelsa Hooper,has gender,female
Kate Challis Excelsa Hooper,has occupation,nurse
Alison Clarke,has gender,female
Alison Clarke,has occupation,nurse
Thomas A. Luger,has gender,male
Thomas A. Luger,has occupation,physician
André Basset,has gender,male
André Basset,has occupation,physician
Claus Garbe,has gender,male
Claus Garbe,has occupation,physician
Q5707617,has gender,male
Q5707617,has occupation,physician
Giuseppe Sergi,has gender,male
Giuseppe Sergi,has occupation,physician
Eduard Láng,has gender,male
Eduard Láng,has occupation,physician
Federico Foschi,has gender,male
Federico Foschi,has occupation,physician
Federico Paolin,has gender,male
Federico Paolin,has occupation,physician
Måtte Schmidt,has gender,male
Måtte Schmidt,has occupation,physician
Herbert Fischer,has gender,male
Herbert Fischer,has occupation,physician
Steve Leonard,has gender,male
Steve Leonard,has occupation,physician
Iradier Moreira,has gender,male
Iradier Moreira,has occupation,physician
Edgar Herzog,has gender,male
Edgar Herzog,has occupation,physician
David Conrad Taylor,has gender,male
David Conrad Taylor,has occupation,physician
J. P. van Besouw,has gender,male
J. P. van Besouw,has occupation,physician
Kazimierz Kapera,has gender,male
Kazimierz Kapera,has occupation,physician
Henry Collier,has gender,male
Henry Collier,has occupation,physician
Hans Zulliger,has gender,male
Hans Zulliger,has occupation,physician
Q12151972,has gender,male
Q12151972,has occupation,physician
Harry Cooper,has gender,male
Harry Cooper,has occupation,physician
Hans Jakob Geiger,has gender,male
Hans Jakob Geiger,has occupation,physician
Federico Bianchi di Castelbianco,has gender,male
Federico Bianchi di Castelbianco,has occupation,physician
Umberto Fontana,has gender,male
Umberto Fontana,has occupation,physician
Michal Homolka,has gender,male
Michal Homolka,has occupation,physician
Miloslav Čedík,has gender,male
Miloslav Čedík,has occupation,physician
Alan Jay Schwartz,has gender,male
Alan Jay Schwartz,has occupation,physician
Martin Kutěj,has gender,male
Martin Kutěj,has occupation,physician
Alojz Kraigher,has gender,male
Alojz Kraigher,has occupation,physician
Benjamin Yeung,has gender,male
Benjamin Yeung,has occupation,physician
Michael Grube,has gender,male
Michael Grube,has occupation,physician
Jan Benda,has gender,male
Jan Benda,has occupation,physician
Zdzisław Krysiński,has gender,male
Zdzisław Krysiński,has occupation,physician
André Bolhuis,has gender,male
André Bolhuis,has occupation,physician
Bartłomiej Kwiek,has gender,male
Bartłomiej Kwiek,has occupation,physician
Guido Miescher,has gender,male
Guido Miescher,has occupation,physician
Erwin Pulay,has gender,male
Erwin Pulay,has occupation,physician
Julius Kwizda von Hochstern,has gender,male
Julius Kwizda von Hochstern,has occupation,physician
Paul R. Martin,has gender,male
Paul R. Martin,has occupation,physician
Gregory A Nuttall,has gender,male
Gregory A Nuttall,has occupation,physician
Alfred Kappauf,has gender,male
Alfred Kappauf,has occupation,physician
Charles Herbert Fox,has gender,male
Charles Herbert Fox,has occupation,physician
Zdeněk Tlustý,has gender,male
Zdeněk Tlustý,has occupation,physician
Eun-Ho Lee,has gender,male
Eun-Ho Lee,has occupation,physician
Giselher Guttmann,has gender,male
Giselher Guttmann,has occupation,physician
Francis Butler,has gender,male
Francis Butler,has occupation,physician
Walied Abdulla,has gender,male
Walied Abdulla,has occupation,physician
Guido Fischer,has gender,male
Guido Fischer,has occupation,physician
Reinhard Merker,has gender,male
Reinhard Merker,has occupation,physician
Alfonso Natale,has gender,male
Alfonso Natale,has occupation,physician
José Eugenio Olavide,has gender,male
José Eugenio Olavide,has occupation,physician
David L. Bruce,has gender,male
David L. Bruce,has occupation,physician
Thomas Henry Paterniti,has gender,male
Thomas Henry Paterniti,has occupation,physician
George Nagobads,has gender,male
George Nagobads,has occupation,physician
Luis O. Gómez,has gender,male
Luis O. Gómez,has occupation,physician
Hans Peter Dreitzel,has gender,male
Hans Peter Dreitzel,has occupation,physician
John Wilson,has gender,male
John Wilson,has occupation,physician
Apostolos Kalogiannis,has gender,male
Apostolos Kalogiannis,has occupation,physician
Kazuhisa Kimoto,has gender,male
Kazuhisa Kimoto,has occupation,physician
Einar Hirsch,has gender,male
Einar Hirsch,has occupation,physician
Hans-Martin Zöllner,has gender,male
Hans-Martin Zöllner,has occupation,physician
Leonid Eidelman,has gender,male
Leonid Eidelman,has occupation,physician
Walter Pick,has gender,male
Walter Pick,has occupation,physician
George W. Gillie,has gender,male
George W. Gillie,has occupation,physician
Stefan Rethfeldt,has gender,male
Stefan Rethfeldt,has occupation,physician
Creed Haymond,has gender,male
Creed Haymond,has occupation,physician
Zbigniew Oszast,has gender,male
Zbigniew Oszast,has occupation,physician
Clay Boland,has gender,male
Clay Boland,has occupation,physician
Craig Challen,has gender,male
Craig Challen,has occupation,physician
Petrus Johann du Toit,has gender,male
Petrus Johann du Toit,has occupation,physician
D. George Wyse,has gender,male
D. George Wyse,has occupation,physician
Werner Eitle,has gender,male
Werner Eitle,has occupation,physician
Martin Kulla,has gender,male
Martin Kulla,has occupation,physician
Helmut Kaiser,has gender,male
Helmut Kaiser,has occupation,physician
Ed J. Pinegar,has gender,male
Ed J. Pinegar,has occupation,physician
Felix A. Theilhaber,has gender,male
Felix A. Theilhaber,has occupation,physician
Fridolin Gnädinger,has gender,male
Fridolin Gnädinger,has occupation,physician
Jacques Rougerie,has gender,male
Jacques Rougerie,has occupation,physician
Thomas Heise,has gender,male
Thomas Heise,has occupation,physician
Mirsaid Mirrakhimov,has gender,male
Mirsaid Mirrakhimov,has occupation,physician
Zdeněk Turek,has gender,male
Zdeněk Turek,has occupation,physician
Pavel Trávník,has gender,male
Pavel Trávník,has occupation,physician
Achille Breda,has gender,male
Achille Breda,has occupation,physician
Q9351950,has gender,male
Q9351950,has occupation,physician
Arnaud Bazin,has gender,male
Arnaud Bazin,has occupation,physician
Hirosato Kikuchi,has gender,male
Hirosato Kikuchi,has occupation,physician
Emil Schardon,has gender,male
Emil Schardon,has occupation,physician
Lukáš Dadák,has gender,male
Lukáš Dadák,has occupation,physician
B Robert Andersson,has gender,male
B Robert Andersson,has occupation,physician
Kōichirō Hayata,has gender,male
Kōichirō Hayata,has occupation,physician
John Llewellyn Saunders,has gender,male
John Llewellyn Saunders,has occupation,physician
Frank Crowther,has gender,male
Frank Crowther,has occupation,physician
Pierre-Éric Danin,has gender,male
Pierre-Éric Danin,has occupation,physician
Masaaki Iwaku,has gender,male
Masaaki Iwaku,has occupation,physician
Wolfgang Johannes Gertler,has gender,male
Wolfgang Johannes Gertler,has occupation,physician
Gerhard Rompe,has gender,male
Gerhard Rompe,has occupation,physician
Georg Carabelli,has gender,male
Georg Carabelli,has occupation,physician
Pierre de Graciansky,has gender,male
Pierre de Graciansky,has occupation,physician
Ram Nath Kak,has gender,male
Ram Nath Kak,has occupation,physician
Ab Osterhaus,has gender,male
Ab Osterhaus,has occupation,physician
John Heath Tinker,has gender,male
John Heath Tinker,has occupation,physician
Douglas T. Brown,has gender,male
Douglas T. Brown,has occupation,physician
Thomas B. Fitzpatrick,has gender,male
Thomas B. Fitzpatrick,has occupation,physician
Hanns Schoberth,has gender,male
Hanns Schoberth,has occupation,physician
Sheldon Friel,has gender,male
Sheldon Friel,has occupation,physician
Johann Nagel,has gender,male
Johann Nagel,has occupation,physician
Mario Jacoby,has gender,male
Mario Jacoby,has occupation,physician
Q75130488,has gender,male
Q75130488,has occupation,physician
Bohuslav Kuta,has gender,male
Bohuslav Kuta,has occupation,physician
Manfred Klemann,has gender,male
Manfred Klemann,has occupation,physician
Steve Biddulph,has gender,male
Steve Biddulph,has occupation,physician
Jiří Pešek,has gender,male
Jiří Pešek,has occupation,physician
George Henry Fox,has gender,male
George Henry Fox,has occupation,physician
Horst Schnellhardt,has gender,male
Horst Schnellhardt,has occupation,physician
Frank Joseph Bell,has gender,male
Frank Joseph Bell,has occupation,physician
Shahlan Ismail,has gender,male
Shahlan Ismail,has occupation,physician
Kirk D. Wuepper,has gender,male
Kirk D. Wuepper,has occupation,physician
José Martins Nunes,has gender,male
José Martins Nunes,has occupation,physician
Mikuláš Buteán,has gender,male
Mikuláš Buteán,has occupation,physician
Jean-Baptiste de Sénac,has gender,male
Jean-Baptiste de Sénac,has occupation,physician
Robert A. Whitney,has gender,male
Robert A. Whitney,has occupation,physician
Richard M. Linnehan,has gender,male
Richard M. Linnehan,has occupation,physician
Josef Münch,has gender,male
Josef Münch,has occupation,physician
James T. Webb,has gender,male
James T. Webb,has occupation,physician
Julián González Methol,has gender,male
Julián González Methol,has occupation,physician
Markus Vetsch,has gender,male
Markus Vetsch,has occupation,physician
Mikhail Ivanov,has gender,male
Mikhail Ivanov,has occupation,physician
Roman Nowicki,has gender,male
Roman Nowicki,has occupation,physician
Karl Winter,has gender,male
Karl Winter,has occupation,physician
Sepp Ritter,has gender,male
Sepp Ritter,has occupation,physician
Jaak Maaroos,has gender,male
Jaak Maaroos,has occupation,physician
Olaf Rieck,has gender,male
Olaf Rieck,has occupation,physician
Veit Lutz,has occupation,physician
Hans Königstein,has gender,male
Hans Königstein,has occupation,physician
Michael G. Strain,has gender,male
Michael G. Strain,has occupation,physician
Jürgen Rudolph,has gender,male
Jürgen Rudolph,has occupation,physician
Ritch Savin-Williams,has gender,male
Ritch Savin-Williams,has occupation,physician
Robert S. White,has gender,male
Robert S. White,has occupation,physician
Jean-Louis Baudry,has gender,male
Jean-Louis Baudry,has occupation,physician
Francesco Borgia,has gender,male
Francesco Borgia,has occupation,physician
Herb Wilkinson,has gender,male
Herb Wilkinson,has occupation,physician
Štefan Trenkler,has gender,male
Štefan Trenkler,has occupation,physician
Jean Turchini,has gender,male
Jean Turchini,has occupation,physician
Erik Pigani,has gender,male
Erik Pigani,has occupation,physician
Achim Schneider,has gender,male
Achim Schneider,has occupation,physician
Pavel Hanzal,has gender,male
Pavel Hanzal,has occupation,physician
Leonard Small,has gender,male
Leonard Small,has occupation,physician
Paul Newham,has gender,male
Paul Newham,has occupation,physician
G. Walter Dittmar,has gender,male
G. Walter Dittmar,has occupation,physician
Kurt Semm,has gender,male
Kurt Semm,has occupation,physician
Heiko von der Leyen,has gender,male
Heiko von der Leyen,has occupation,physician
Amadou Karim Gaye,has gender,male
Amadou Karim Gaye,has occupation,physician
Alvard Gasparyan,has gender,female
Alvard Gasparyan,has occupation,physician
Kathleen Mattran Taylor,has gender,female
Kathleen Mattran Taylor,has occupation,physician
Rebecca A Schroeder,has gender,female
Rebecca A Schroeder,has occupation,physician
Miroslava Doubková,has gender,female
Miroslava Doubková,has occupation,physician
Thea Schönfelder,has gender,female
Thea Schönfelder,has occupation,physician
Katharine Whiteside Taylor,has gender,female
Katharine Whiteside Taylor,has occupation,physician
Lada Eberlová,has gender,female
Lada Eberlová,has occupation,physician
Stacey Thomson,has gender,female
Stacey Thomson,has occupation,physician
Sophie Péters,has gender,female
Sophie Péters,has occupation,physician
Waltraud Braun,has gender,female
Waltraud Braun,has occupation,physician
Birgitta Ahlborg,has gender,female
Birgitta Ahlborg,has occupation,physician
Jeanne Sinkford,has gender,female
Jeanne Sinkford,has occupation,physician
Anne Lacroix,has gender,female
Anne Lacroix,has occupation,physician
Annemarie Reffert,has gender,female
Annemarie Reffert,has occupation,physician
Gabriele Horsmann-Blauth,has gender,female
Gabriele Horsmann-Blauth,has occupation,physician
Joan Raskin,has gender,female
Joan Raskin,has occupation,physician
Sun Sun Win,has gender,female
Sun Sun Win,has occupation,physician
Kirsti Akkermann,has gender,female
Kirsti Akkermann,has occupation,physician
Miroslava Jechortová,has gender,female
Miroslava Jechortová,has occupation,physician
Sue Galvin,has gender,female
Sue Galvin,has occupation,physician
Roma Jusienė,has gender,female
Roma Jusienė,has occupation,physician
Monika Dolejšová Koreňová,has gender,female
Monika Dolejšová Koreňová,has occupation,physician
Annelise Heigl-Evers,has gender,female
Annelise Heigl-Evers,has occupation,physician
Victoria Shea,has gender,female
Victoria Shea,has occupation,physician
Colleen G. Koch,has gender,female
Colleen G. Koch,has occupation,physician
Dorothea Kluczniok,has gender,female
Dorothea Kluczniok,has occupation,physician
Diane Ehrensaft,has gender,female
Diane Ehrensaft,has occupation,physician
Aleksandra Dańczak-Pazdrowska,has gender,female
Aleksandra Dańczak-Pazdrowska,has occupation,physician
Annamaria Offidani,has gender,female
Annamaria Offidani,has occupation,physician
Sara J. Dent,has gender,female
Sara J. Dent,has occupation,physician
Rosaria Bucci,has gender,female
Rosaria Bucci,has occupation,physician
Helen M. Creasey,has gender,female
Helen M. Creasey,has occupation,physician
Christiane Querfeld,has gender,female
Christiane Querfeld,has occupation,physician
Krystyna Czerny,has gender,female
Krystyna Czerny,has occupation,physician
Martina Kosinova,has gender,female
Martina Kosinova,has occupation,physician
Jacqueline Noonan,has gender,female
Jacqueline Noonan,has occupation,physician
Amy Morin,has gender,female
Amy Morin,has occupation,physician
Michele Aerden,has gender,female
Michele Aerden,has occupation,physician
Dita Mlynářová,has gender,female
Dita Mlynářová,has occupation,physician
Alice Lehndorff-Stauber,has gender,female
Alice Lehndorff-Stauber,has occupation,physician
Magdalena Sendecka,has gender,female
Magdalena Sendecka,has occupation,physician
Ania Zubala,has gender,female
Ania Zubala,has occupation,physician
Olga Bejstová,has gender,female
Olga Bejstová,has occupation,physician
Ursula Standke,has gender,female
Ursula Standke,has occupation,physician
Robyn Tate,has gender,female
Robyn Tate,has occupation,physician
Monika Grochová,has gender,female
Monika Grochová,has occupation,physician
Fatima Jinnah,has gender,female
Fatima Jinnah,has occupation,physician
Susan David,has gender,female
Susan David,has occupation,physician
Q134964235,has gender,male
Q134964235,has occupation,receptionist
Protesilaos Stavrou,has gender,male
Protesilaos Stavrou,has occupation,receptionist
Rodrigo da Silva Jacinto,has gender,male
Rodrigo da Silva Jacinto,has occupation,receptionist
Rafly Rahamat,has gender,male
Rafly Rahamat,has occupation,receptionist
Q127377778,has gender,male
Q127377778,has occupation,receptionist
Joe Barber II,has gender,male
Joe Barber II,has occupation,receptionist
Genilson,has gender,male
Genilson,has occupation,receptionist
Marcio Rogerio Leite,has gender,male
Marcio Rogerio Leite,has occupation,receptionist
Elaine Verônica Aparecida Biagioli,has gender,female
Elaine Verônica Aparecida Biagioli,has occupation,receptionist
Jana Schindlerová,has gender,female
Jana Schindlerová,has occupation,receptionist
Amanda Forde,has gender,female
Amanda Forde,has occupation,receptionist
America Lopez,has gender,female
America Lopez,has occupation,receptionist
Marisa Balkus,has gender,female
Marisa Balkus,has occupation,receptionist
Hilary Lowinger,has gender,female
Hilary Lowinger,has occupation,receptionist
Q125579193,has gender,female
Q125579193,has occupation,receptionist
Rosemarie Searle,has gender,female
Rosemarie Searle,has occupation,receptionist
Klothilde Lacker,has gender,female
Klothilde Lacker,has occupation,receptionist
Wendy Buford,has gender,female
Wendy Buford,has occupation,receptionist
Irma Bruessow,has gender,female
Irma Bruessow,has occupation,receptionist
Magda Łuczycki,has gender,female
Magda Łuczycki,has occupation,receptionist
Jackie Watkins,has gender,female
Jackie Watkins,has occupation,receptionist
Conny Vandendriessche,has gender,female
Conny Vandendriessche,has occupation,receptionist
Neide Galvão do Amaral,has gender,female
Neide Galvão do Amaral,has occupation,receptionist
Victoria Morillo,has gender,female
Victoria Morillo,has occupation,receptionist
Denize Lurdes Lucinda,has gender,female
Denize Lurdes Lucinda,has occupation,receptionist
EVAN GIIA,has gender,female
EVAN GIIA,has occupation,receptionist
Phyllis Ann Kessler Lynn Sacho,has gender,female
Phyllis Ann Kessler Lynn Sacho,has occupation,receptionist
Halima Muhammad,has gender,female
Halima Muhammad,has occupation,receptionist
Wilma Ruth Montgomery,has occupation,receptionist
Nina Kosmač,has gender,female
Nina Kosmač,has occupation,receptionist
Rosa de Fátima dos Santos,has gender,female
Rosa de Fátima dos Santos,has occupation,receptionist
Maria Rosilda Bonete,has gender,female
Maria Rosilda Bonete,has occupation,receptionist
Lucia Helena da Silva Alves,has gender,female
Lucia Helena da Silva Alves,has occupation,receptionist
Sabrina Lourenço Viziack,has gender,female
Sabrina Lourenço Viziack,has occupation,receptionist
Marlene Lehnberg,has gender,female
Marlene Lehnberg,has occupation,receptionist
Jacob Tostrup,has gender,male
Jacob Tostrup,has occupation,salesperson
Daniel Wilkie Melvin,has gender,male
Daniel Wilkie Melvin,has occupation,salesperson
Pierre Simon,has gender,male
Pierre Simon,has occupation,salesperson
Mario Pinton,has gender,male
Mario Pinton,has occupation,salesperson
Clas Seld,has gender,male
Clas Seld,has occupation,salesperson
Heinz Rohde,has gender,male
Heinz Rohde,has occupation,salesperson
Cornelis Visscher,has gender,male
Cornelis Visscher,has occupation,salesperson
Iacopo Roseto,has gender,male
Iacopo Roseto,has occupation,salesperson
Hermann Meissner,has gender,male
Hermann Meissner,has occupation,salesperson
Claude Bandar,has gender,male
Claude Bandar,has occupation,salesperson
Peter Aubry,has gender,male
Peter Aubry,has occupation,salesperson
Francesco Francia,has gender,male
Francesco Francia,has occupation,salesperson
Julius Friedrich Knauer,has gender,male
Julius Friedrich Knauer,has occupation,salesperson
Árpád Vida,has gender,male
Árpád Vida,has occupation,salesperson
Ini,has gender,male
Ini,has occupation,salesperson
Robert Cruickshank,has gender,male
Robert Cruickshank,has occupation,salesperson
Cyrille Duquet,has gender,male
Cyrille Duquet,has occupation,salesperson
Jakob Johan Öhrmann,has gender,male
Jakob Johan Öhrmann,has occupation,salesperson
Samuel Hill,has gender,male
Samuel Hill,has occupation,salesperson
Damien Hirst,has gender,male
Damien Hirst,has occupation,salesperson
Salvatore Cardelli,has gender,male
Salvatore Cardelli,has occupation,salesperson
Christian Betke,has gender,male
Christian Betke,has occupation,salesperson
Johann George Pfister,has gender,male
Johann George Pfister,has occupation,salesperson
Osvaldo Rodríguez,has gender,male
Osvaldo Rodríguez,has occupation,salesperson
Hans Frühinsfeld,has gender,male
Hans Frühinsfeld,has occupation,salesperson
Lukas Neusser,has gender,male
Lukas Neusser,has occupation,salesperson
Masahisa Segawa,has occupation,salesperson
William Brown,has gender,male
William Brown,has occupation,salesperson
Rael Levitt,has gender,male
Rael Levitt,has occupation,salesperson
Johann Jakob Schweppe,has gender,male
Johann Jakob Schweppe,has occupation,salesperson
Gabriel Andersen Lunder,has gender,male
Gabriel Andersen Lunder,has occupation,salesperson
Zdeněk Vacek,has gender,male
Zdeněk Vacek,has occupation,salesperson
Giovanni Wenzel,has gender,male
Giovanni Wenzel,has occupation,salesperson
David Dylon Whyte,has gender,male
David Dylon Whyte,has occupation,salesperson
Gerrit Visscher,has gender,male
Gerrit Visscher,has occupation,salesperson
Karel Weber,has gender,male
Karel Weber,has occupation,salesperson
M. Langbroek,has gender,male
M. Langbroek,has occupation,salesperson
Richard Brookshaw,has gender,male
Richard Brookshaw,has occupation,salesperson
Wickliffe Erastus Baldwin,has gender,male
Wickliffe Erastus Baldwin,has occupation,salesperson
Christoph Thomas Scheffler,has gender,male
Christoph Thomas Scheffler,has occupation,salesperson
Jan Josef Partsch,has gender,male
Jan Josef Partsch,has occupation,salesperson
Isaac Pierre Souchay,has gender,male
Isaac Pierre Souchay,has occupation,salesperson
Daniel de Lafeuille,has gender,male
Daniel de Lafeuille,has occupation,salesperson
Juan de Amendux,has gender,male
Juan de Amendux,has occupation,salesperson
Francis Eginton,has gender,male
Francis Eginton,has occupation,salesperson
Abed Abdi,has gender,male
Abed Abdi,has occupation,salesperson
Johan Lorentz Starin,has gender,male
Johan Lorentz Starin,has occupation,salesperson
John Martin,has gender,male
John Martin,has occupation,salesperson
Jean Groux,has gender,male
Jean Groux,has occupation,salesperson
André Rawyler,has gender,male
André Rawyler,has occupation,salesperson
Adriaen Rottermont,has gender,male
Adriaen Rottermont,has occupation,salesperson
Peter Perchard,has gender,male
Peter Perchard,has occupation,salesperson
Gaetano Testolini,has gender,male
Gaetano Testolini,has occupation,salesperson
Jan Lucas van der Beek,has gender,male
Jan Lucas van der Beek,has occupation,salesperson
Jan Lankhorst,has gender,male
Jan Lankhorst,has occupation,salesperson
Clemente Puche,has gender,male
Clemente Puche,has occupation,salesperson
Reinhold Eckert,has gender,male
Reinhold Eckert,has occupation,salesperson
Gaetano Palmaroli,has gender,male
Gaetano Palmaroli,has occupation,salesperson
Louis Osman,has gender,male
Louis Osman,has occupation,salesperson
Guillaume Desboys,has gender,male
Guillaume Desboys,has occupation,salesperson
Joseph Zahradniczek the Elder,has gender,male
Joseph Zahradniczek the Elder,has occupation,salesperson
Paul Hubert,has gender,male
Paul Hubert,has occupation,salesperson
Carmelo de la Pinta,has gender,male
Carmelo de la Pinta,has occupation,salesperson
Isaac Nicholson,has gender,male
Isaac Nicholson,has occupation,salesperson
Abraham de Lairesse,has gender,male
Abraham de Lairesse,has occupation,salesperson
Michel Delapierre II,has gender,male
Michel Delapierre II,has occupation,salesperson
Herman Kauffman,has gender,male
Herman Kauffman,has occupation,salesperson
Peter Neuß,has gender,male
Peter Neuß,has occupation,salesperson
Robert Hennell,has gender,male
Robert Hennell,has occupation,salesperson
John Coney,has gender,male
John Coney,has occupation,salesperson
François Hug,has gender,male
François Hug,has occupation,salesperson
Manuel Antonio Carreño Navarro,has gender,male
Manuel Antonio Carreño Navarro,has occupation,salesperson
George Orleans Delamotte,has gender,male
George Orleans Delamotte,has occupation,salesperson
Leonard Schwann,has gender,male
Leonard Schwann,has occupation,salesperson
Adriaan Gerrit van Prooyen,has gender,male
Adriaan Gerrit van Prooyen,has occupation,salesperson
Jakob Vogel,has gender,male
Jakob Vogel,has occupation,salesperson
James Ivory,has gender,male
James Ivory,has occupation,salesperson
Johann Christoph Beischlag,has gender,male
Johann Christoph Beischlag,has occupation,salesperson
Jean Jacques Caron,has gender,male
Jean Jacques Caron,has occupation,salesperson
Lidirico José Almeida,has gender,male
Lidirico José Almeida,has occupation,salesperson
Rudolf Dzurko,has gender,male
Rudolf Dzurko,has occupation,salesperson
Stefan Pierer,has gender,male
Stefan Pierer,has occupation,salesperson
Daniel Brunovský,has gender,male
Daniel Brunovský,has occupation,salesperson
Antonio de Castro,has gender,male
Antonio de Castro,has occupation,salesperson
"Peter F. Mack, Jr.",has gender,male
"Peter F. Mack, Jr.",has occupation,salesperson
Anders Jonsen Lunde,has gender,male
Anders Jonsen Lunde,has occupation,salesperson
A.O. Andersen,has gender,male
A.O. Andersen,has occupation,salesperson
Frederick Huth,has gender,male
Frederick Huth,has occupation,salesperson
Richard Cooper,has gender,male
Richard Cooper,has occupation,salesperson
William Wall,has gender,male
William Wall,has occupation,salesperson
László Fördős,has gender,male
László Fördős,has occupation,salesperson
Jamal Mims,has gender,male
Jamal Mims,has occupation,salesperson
Pierre M. Lapie,has gender,male
Pierre M. Lapie,has occupation,salesperson
Arnoldus Antonius Johannes Pistoor,has gender,male
Arnoldus Antonius Johannes Pistoor,has occupation,salesperson
Richard Tattersall,has gender,male
Richard Tattersall,has occupation,salesperson
Yves Caron,has gender,male
Yves Caron,has occupation,salesperson
Jean Fouquet,has gender,male
Jean Fouquet,has occupation,salesperson
Michael Lauffer,has gender,male
Michael Lauffer,has occupation,salesperson
Simon Reiffenstuel,has gender,male
Simon Reiffenstuel,has occupation,salesperson
Gilles Jonemann,has gender,male
Gilles Jonemann,has occupation,salesperson
Jean-Baptiste-Pierre Le Brun,has gender,male
Jean-Baptiste-Pierre Le Brun,has occupation,salesperson
Gedalia Stern,has gender,male
Gedalia Stern,has occupation,salesperson
Sergio Aedo Guerrero,has gender,male
Sergio Aedo Guerrero,has occupation,salesperson
Robert Hancock,has gender,male
Robert Hancock,has occupation,salesperson
Friedrich Leisek,has gender,male
Friedrich Leisek,has occupation,salesperson
Jan Jerzy Bandau,has gender,male
Jan Jerzy Bandau,has occupation,salesperson
Leendert Scheltema,has gender,male
Leendert Scheltema,has occupation,salesperson
Carlos Alejandro Ibarra Espinoza,has gender,male
Carlos Alejandro Ibarra Espinoza,has occupation,salesperson
Roger de Baune,has gender,male
Roger de Baune,has occupation,salesperson
Willem Littel,has gender,male
Willem Littel,has occupation,salesperson
Lenart Hoesch,has gender,male
Lenart Hoesch,has occupation,salesperson
Joan de Gènova,has gender,male
Joan de Gènova,has occupation,salesperson
John Ellis,has gender,male
John Ellis,has occupation,salesperson
Gudmund Swenson,has gender,male
Gudmund Swenson,has occupation,salesperson
André Lacroix,has gender,male
André Lacroix,has occupation,salesperson
Johann Jacob Ebersbach,has gender,male
Johann Jacob Ebersbach,has occupation,salesperson
Dan Dotson,has gender,male
Dan Dotson,has occupation,salesperson
John William Edy,has gender,male
John William Edy,has occupation,salesperson
Hinrich Grabow,has gender,male
Hinrich Grabow,has occupation,salesperson
Carlo Ridolfi,has gender,male
Carlo Ridolfi,has occupation,salesperson
Yaḥya al Abiach,has gender,male
Yaḥya al Abiach,has occupation,salesperson
"Henry Bryan Hall, Jr.",has gender,male
"Henry Bryan Hall, Jr.",has occupation,salesperson
Bernardino delle Croci,has gender,male
Bernardino delle Croci,has occupation,salesperson
John Stanbury,has gender,male
John Stanbury,has occupation,salesperson
Gilles Gouel,has gender,male
Gilles Gouel,has occupation,salesperson
Abraham Bloemaert,has gender,male
Abraham Bloemaert,has occupation,salesperson
Per Arne Lundahl-Terrs,has gender,male
Per Arne Lundahl-Terrs,has occupation,salesperson
Hieronymus Magdeburger,has gender,male
Hieronymus Magdeburger,has occupation,salesperson
Antonio Triva,has gender,male
Antonio Triva,has occupation,salesperson
Jean-Henri Lerche,has gender,male
Jean-Henri Lerche,has occupation,salesperson
Marie-Etienne Nitot,has gender,male
Marie-Etienne Nitot,has occupation,salesperson
William T. Annis,has gender,male
William T. Annis,has occupation,salesperson
Hans Eworth,has gender,male
Hans Eworth,has occupation,salesperson
Miroslav Novotný,has gender,male
Miroslav Novotný,has occupation,salesperson
Alfred Pollak,has gender,male
Alfred Pollak,has occupation,salesperson
Hans Landsgesell,has gender,male
Hans Landsgesell,has occupation,salesperson
Nathan Abraham Oberndoerffer,has gender,male
Nathan Abraham Oberndoerffer,has occupation,salesperson
Alphonse-Charles Masson,has gender,male
Alphonse-Charles Masson,has occupation,salesperson
Jacob Juvenel,has gender,male
Jacob Juvenel,has occupation,salesperson
Frederik Bruun Rasmussen,has gender,male
Frederik Bruun Rasmussen,has occupation,salesperson
Philipp Hermann Eichens,has gender,male
Philipp Hermann Eichens,has occupation,salesperson
František Valena,has gender,male
František Valena,has occupation,salesperson
Nicholas Blakey,has gender,male
Nicholas Blakey,has occupation,salesperson
František Valeš,has gender,male
František Valeš,has occupation,salesperson
Isaac Michaelsson,has gender,male
Isaac Michaelsson,has occupation,salesperson
François Léandre Regnault Delalande,has gender,male
François Léandre Regnault Delalande,has occupation,salesperson
Valerio Pisano,has gender,male
Valerio Pisano,has occupation,salesperson
Marcin Jarra,has gender,male
Marcin Jarra,has occupation,salesperson
Ludwig Bub,has gender,male
Ludwig Bub,has occupation,salesperson
Francis Yard,has gender,male
Francis Yard,has occupation,salesperson
F. Ballard,has gender,male
F. Ballard,has occupation,salesperson
Geraert van Rijssen,has gender,male
Geraert van Rijssen,has occupation,salesperson
Peter Rohde,has gender,male
Peter Rohde,has occupation,salesperson
Ernesto Zavaglia,has gender,male
Ernesto Zavaglia,has occupation,salesperson
Alfred Lindon,has gender,male
Alfred Lindon,has occupation,salesperson
Johann Stahl,has occupation,salesperson
Hendrik Griste,has gender,male
Hendrik Griste,has occupation,salesperson
Kilian Ponheimer the Elder,has gender,male
Kilian Ponheimer the Elder,has occupation,salesperson
Charles Goodman,has gender,male
Charles Goodman,has occupation,salesperson
Leo Brom,has gender,male
