prompt,completion
"Jean Puget de la Serre, has gender, [mask]",male
"Jean Puget de la Serre, has occupation, [mask]",writer
"Mechtilde, has gender, [mask]",female
"Mechtilde, has occupation, [mask]",writer
"Elizabeth Charlotte of the Palatinate, Duchess of Orléans, has gender, [mask]",female
"Elizabeth Charlotte of the Palatinate, Duchess of Orléans, has occupation, [mask]",writer
"Maude Petre, has gender, [mask]",female
"Maude Petre, has occupation, [mask]",writer
"Louise Levesque, has gender, [mask]",female
"Louise Levesque, has occupation, [mask]",writer
"Isabel Alcántara, has gender, [mask]",female
"Isabel Alcántara, has occupation, [mask]",writer
"Tatiana von Metternich-Winneburg, has gender, [mask]",female
"Tatiana von Metternich-Winneburg, has occupation, [mask]",writer
"Kathrin Schmidt, has gender, [mask]",female
"Kathrin Schmidt, has occupation, [mask]",writer
"Judith Weir, has gender, [mask]",female
"Judith Weir, has occupation, [mask]",writer
"Lizzette Kattan, has gender, [mask]",female
"Lizzette Kattan, has occupation, [mask]",writer
"Hanni Ossott, has gender, [mask]",female
"Hanni Ossott, has occupation, [mask]",writer
"Yuriko Ishida, has gender, [mask]",female
"Yuriko Ishida, has occupation, [mask]",writer
"Nicole Froio, has gender, [mask]",female
"Nicole Froio, has occupation, [mask]",writer
"Jessie Weston, has gender, [mask]",female
"Jessie Weston, has occupation, [mask]",writer
