subject,relation,object
George Halliday,has occupation,secretary
Antoine Le Gras,has gender,male
Antoine Le Gras,has occupation,secretary
Julianus van der Lugt,has gender,male
Julianus van der Lugt,has occupation,secretary
Daniel S. Lamont,has gender,male
Daniel S. Lamont,has occupation,secretary
Jean Marie Raffray,has gender,male
Jean Marie Raffray,has occupation,secretary
Johannes de Lerma,has gender,male
Johannes de Lerma,has occupation,secretary
Ian Patrick,has gender,male
Ian Patrick,has occupation,secretary
Jakob Raven,has gender,male
Jakob Raven,has occupation,secretary
Antonín Schenk,has gender,male
Antonín Schenk,has occupation,secretary
Johannes Walter Sluse,has gender,male
Johannes Walter Sluse,has occupation,secretary
Algot Friberg,has gender,male
Algot Friberg,has occupation,secretary
Désiré Huys,has gender,male
Désiré Huys,has occupation,secretary
Alfred Oberländer,has gender,male
Alfred Oberländer,has occupation,secretary
Alexander Dick,has gender,male
Alexander Dick,has occupation,secretary
Katsuya Takahashi,has gender,male
Katsuya Takahashi,has occupation,secretary
Samuel Specht,has gender,male
Samuel Specht,has occupation,secretary
Yosyf Grods'kyj,has gender,male
Yosyf Grods'kyj,has occupation,secretary
Rafael Cargill,has gender,male
Rafael Cargill,has occupation,secretary
Samuel Johan Curman,has gender,male
Samuel Johan Curman,has occupation,secretary
Georg Gottfried Ritter von Koch,has gender,male
Georg Gottfried Ritter von Koch,has occupation,secretary
Ibrahim Nuhu Chibsah,has gender,male
Ibrahim Nuhu Chibsah,has occupation,secretary
John George Nicolay,has gender,male
John George Nicolay,has occupation,secretary
Matthaeus Ebert,has gender,male
Matthaeus Ebert,has occupation,secretary
Ignaz Freiherr Schrenck von Notzing,has gender,male
Ignaz Freiherr Schrenck von Notzing,has occupation,secretary
John Varah Long,has gender,male
John Varah Long,has occupation,secretary
P. G. Ridder,has gender,male
P. G. Ridder,has occupation,secretary
Adolf von Elterlein,has gender,male
Adolf von Elterlein,has occupation,secretary
William D. Hassett,has gender,male
William D. Hassett,has occupation,secretary
Georg Albert Heineken,has gender,male
Georg Albert Heineken,has occupation,secretary
Edmond Brucker,has gender,male
Edmond Brucker,has occupation,secretary
Gaston de Monicourt,has gender,male
Gaston de Monicourt,has occupation,secretary
Otto Bernheim,has gender,male
Otto Bernheim,has occupation,secretary
Kurt Loup,has gender,male
Kurt Loup,has occupation,secretary
Edwin Loehrcke,has gender,male
Edwin Loehrcke,has occupation,secretary
C. Bascom Slemp,has gender,male
C. Bascom Slemp,has occupation,secretary
Friedrich Christian Dankwart,has gender,male
Friedrich Christian Dankwart,has occupation,secretary
Edgar Dall'Orso,has gender,male
Edgar Dall'Orso,has occupation,secretary
Franz Xaver Schreibers,has gender,male
Franz Xaver Schreibers,has occupation,secretary
Blasius Tancke,has gender,male
Blasius Tancke,has occupation,secretary
Jodocus Martin von Debitz,has gender,male
Jodocus Martin von Debitz,has occupation,secretary
Bernhard Bohn,has gender,male
Bernhard Bohn,has occupation,secretary
Martin Bogdan,has gender,male
Martin Bogdan,has occupation,secretary
Johann Adam von Monzello,has gender,male
Johann Adam von Monzello,has occupation,secretary
George Washington Lionel Westerman,has gender,male
George Washington Lionel Westerman,has occupation,secretary
Md Mustafizur Rahman,has gender,male
Md Mustafizur Rahman,has occupation,secretary
Q125580210,has gender,male
Q125580210,has occupation,secretary
Luis Carlos Silva,has gender,male
Luis Carlos Silva,has occupation,secretary
Lucius Julius Vestinus,has gender,male
Lucius Julius Vestinus,has occupation,secretary
Pedro de Assis Silvestre,has gender,male
Pedro de Assis Silvestre,has occupation,secretary
Mathias Burglechner,has gender,male
Mathias Burglechner,has occupation,secretary
Auguste Adolphe Okolowicz,has gender,male
Auguste Adolphe Okolowicz,has occupation,secretary
Franz Ludwig Himly,has gender,male
Franz Ludwig Himly,has occupation,secretary
Bruno Francisco Larrañaga,has gender,male
Bruno Francisco Larrañaga,has occupation,secretary
Antonio Borges Pimentel Filho,has gender,male
Antonio Borges Pimentel Filho,has occupation,secretary
Karl Hirscht,has gender,male
Karl Hirscht,has occupation,secretary
Leonard Houstoun,has gender,male
Leonard Houstoun,has occupation,secretary
Aimé Martin,has gender,male
Aimé Martin,has occupation,secretary
Georg von Schweinitz,has gender,male
Georg von Schweinitz,has occupation,secretary
James Peter Auriol,has gender,male
James Peter Auriol,has occupation,secretary
John Gunthorpe,has gender,male
John Gunthorpe,has occupation,secretary
Eduard Heyer,has gender,male
Eduard Heyer,has occupation,secretary
François Tribolet,has gender,male
François Tribolet,has occupation,secretary
Ladislav Tůma,has gender,male
Ladislav Tůma,has occupation,secretary
Marcus Tullius Tiro,has gender,male
Marcus Tullius Tiro,has occupation,secretary
Henri de Catt,has gender,male
Henri de Catt,has occupation,secretary
Edson de Araujo Pinto,has gender,male
Edson de Araujo Pinto,has occupation,secretary
Eugen Bucher,has gender,male
Eugen Bucher,has occupation,secretary
Heinrich von Bünau,has gender,male
Heinrich von Bünau,has occupation,secretary
Jaroslav Zita,has gender,male
Jaroslav Zita,has occupation,secretary
Alfred Kunze,has gender,male
Alfred Kunze,has occupation,secretary
H. Gottfried Benig,has gender,male
H. Gottfried Benig,has occupation,secretary
Lukáš Volný,has gender,male
Lukáš Volný,has occupation,secretary
Fritz Andretzki,has gender,male
Fritz Andretzki,has occupation,secretary
Wicher Wichers,has gender,male
Wicher Wichers,has occupation,secretary
Giuseppe Sarchiani,has gender,male
Giuseppe Sarchiani,has occupation,secretary
Arie Peters,has gender,male
Arie Peters,has occupation,secretary
Ladislav Kuna,has gender,male
Ladislav Kuna,has occupation,secretary
Franciscus De Keukelaere,has gender,male
Franciscus De Keukelaere,has occupation,secretary
Takao Fujioka,has gender,male
Takao Fujioka,has occupation,secretary
Manuel Luís Farinha dos Santos,has gender,male
Manuel Luís Farinha dos Santos,has occupation,secretary
Ludwig Degele,has gender,male
Ludwig Degele,has occupation,secretary
Antonín Hassmann,has gender,male
Antonín Hassmann,has occupation,secretary
Samuel Åkerhielm the Elder,has gender,male
Samuel Åkerhielm the Elder,has occupation,secretary
Joseph Müller,has gender,male
Joseph Müller,has occupation,secretary
Fritz Hammers,has gender,male
Fritz Hammers,has occupation,secretary
Hans von Pawel,has gender,male
Hans von Pawel,has occupation,secretary
Karl Heinrich Becker,has gender,male
Karl Heinrich Becker,has occupation,secretary
Jan Zambocki,has gender,male
Jan Zambocki,has occupation,secretary
Christian Gotthilf Ahnert,has gender,male
Christian Gotthilf Ahnert,has occupation,secretary
Antônio Fernando Pádua de Jesus,has gender,male
Antônio Fernando Pádua de Jesus,has occupation,secretary
Wilhelm Finke,has gender,male
Wilhelm Finke,has occupation,secretary
Ilse Birkholz,has gender,female
Ilse Birkholz,has occupation,secretary
Fidela Zalakain Salaberria,has gender,female
Fidela Zalakain Salaberria,has occupation,secretary
Karin Derpa,has gender,female
Karin Derpa,has occupation,secretary
Olga Eyer,has gender,female
Olga Eyer,has occupation,secretary
Moono Lubezhi,has gender,female
Moono Lubezhi,has occupation,secretary
Barbora Zahradníková,has gender,female
Barbora Zahradníková,has occupation,secretary
Klára Betincová,has gender,female
Klára Betincová,has occupation,secretary
Dorothy Pizer,has gender,female
Dorothy Pizer,has occupation,secretary
Käthe Dahlem,has gender,female
Käthe Dahlem,has occupation,secretary
Marie Gruzínová,has gender,female
Marie Gruzínová,has occupation,secretary
Inga-Britt Fredholm,has gender,female
Inga-Britt Fredholm,has occupation,secretary
Anni Linde,has gender,female
Anni Linde,has occupation,secretary
Poppie Harris,has gender,female
Poppie Harris,has occupation,secretary
Irena Filuk,has gender,female
Irena Filuk,has occupation,secretary
Andrea Seefeldt,has gender,female
Andrea Seefeldt,has occupation,secretary
Brunhilde Pomsel,has gender,female
Brunhilde Pomsel,has occupation,secretary
Edwina Rogers,has gender,female
Edwina Rogers,has occupation,secretary
Christa Ackermann,has gender,female
Christa Ackermann,has occupation,secretary
Maria  Galindo Ramirez,has gender,female
Maria  Galindo Ramirez,has occupation,secretary
Karina Caroline de Souza,has gender,female
Karina Caroline de Souza,has occupation,secretary
Helen Rowe Henze,has gender,female
Helen Rowe Henze,has occupation,secretary
Datton K. Tam-Douglas,has gender,female
Datton K. Tam-Douglas,has occupation,secretary
Agnese Cargini,has gender,female
Agnese Cargini,has occupation,secretary
Margarete Oettinger,has gender,female
Margarete Oettinger,has occupation,secretary
Crystal Bird Fauset,has gender,female
Crystal Bird Fauset,has occupation,secretary
Louise Cook,has gender,female
Louise Cook,has occupation,secretary
Virginia Tehas,has gender,female
Virginia Tehas,has occupation,secretary
Signe Laurell,has gender,female
Signe Laurell,has occupation,secretary
Elli Barczatis,has gender,female
Elli Barczatis,has occupation,secretary
Elizabeth Salter,has gender,female
Elizabeth Salter,has occupation,secretary
Karen Hessel,has gender,female
Karen Hessel,has occupation,secretary
Alison McKelvie,has gender,female
Alison McKelvie,has occupation,secretary
Cynthia Koestler,has gender,female
Cynthia Koestler,has occupation,secretary
Suzanne Tremblay,has gender,female
Suzanne Tremblay,has occupation,secretary
Liliane Byarugaba Adriko,has gender,female
Liliane Byarugaba Adriko,has occupation,secretary
Frieda Pollak,has gender,female
Frieda Pollak,has occupation,secretary
Armgard Erdmann,has gender,female
Armgard Erdmann,has occupation,secretary
Ruth Nietschmann,has gender,female
Ruth Nietschmann,has occupation,secretary
Juliette Lalonde-Rémillard,has gender,female
Juliette Lalonde-Rémillard,has occupation,secretary
Elisabeth Zimmermann,has gender,female
Elisabeth Zimmermann,has occupation,secretary
Rose Schlösinger,has gender,female
Rose Schlösinger,has occupation,secretary
Henriëtte Elizabeth Troostwijk,has gender,female
Henriëtte Elizabeth Troostwijk,has occupation,secretary
Ellen Tiefenbacher,has gender,female
Ellen Tiefenbacher,has occupation,secretary
Stephanie Winiecki,has gender,female
Stephanie Winiecki,has occupation,secretary
Nechama Rivlin,has gender,female
Nechama Rivlin,has occupation,secretary
Annamária Hauptmann,has gender,female
Annamária Hauptmann,has occupation,secretary
Lourdes Di Natale,has gender,female
Lourdes Di Natale,has occupation,secretary
Nesrine Ben Ali,has gender,female
Nesrine Ben Ali,has occupation,secretary
Jaromíra Staňková,has gender,female
Jaromíra Staňková,has occupation,secretary
Betty Currie,has gender,female
Betty Currie,has occupation,secretary
Eileen Kirkpatrick Wade,has gender,female
Eileen Kirkpatrick Wade,has occupation,secretary
Shama Chopra,has gender,female
Shama Chopra,has occupation,secretary
Odile Kienlen,has gender,female
Odile Kienlen,has occupation,secretary
Klasine Dozy,has gender,female
Klasine Dozy,has occupation,secretary
Rozette Kats,has gender,female
Rozette Kats,has occupation,secretary
Olga Masaryková,has gender,female
Olga Masaryková,has occupation,secretary
Margarete Jacques,has gender,female
Margarete Jacques,has occupation,secretary
Marguerite LeHand,has gender,female
Marguerite LeHand,has occupation,secretary
Tony Gerlich,has gender,female
Tony Gerlich,has occupation,secretary
Patricia Peyton Johnson,has gender,female
Patricia Peyton Johnson,has occupation,secretary
Betty Shaw,has gender,female
Betty Shaw,has occupation,secretary
Margarethe Nimsch,has gender,female
Margarethe Nimsch,has occupation,secretary
Soledad Rocha,has gender,female
Soledad Rocha,has occupation,secretary
Eryka Toeplitz,has gender,female
Eryka Toeplitz,has occupation,secretary
Else Heine,has gender,female
Else Heine,has occupation,secretary
Elisabeth Fehlau,has gender,female
Elisabeth Fehlau,has occupation,secretary
Aï Keïta Yara,has gender,female
Aï Keïta Yara,has occupation,secretary
Victoria Galea,has gender,female
Victoria Galea,has occupation,secretary
Anne Orderud Paust,has gender,female
Anne Orderud Paust,has occupation,secretary
Maria Karlstetter,has gender,female
Maria Karlstetter,has occupation,secretary
Jitka Šilerová,has gender,female
Jitka Šilerová,has occupation,secretary
Bertha Cohen,has gender,female
Bertha Cohen,has occupation,secretary
Ursula Uhlig,has gender,female
Ursula Uhlig,has occupation,secretary
Ruth Rognes,has gender,female
Ruth Rognes,has occupation,secretary
Pierrette Genty,has gender,female
Pierrette Genty,has occupation,secretary
Therese Slone-Baker,has gender,female
Therese Slone-Baker,has occupation,secretary
Helena Kruszelnicka,has gender,female
Helena Kruszelnicka,has occupation,secretary
Sarah Haynes,has gender,female
Sarah Haynes,has occupation,secretary
Margarete Obenauer,has gender,female
Margarete Obenauer,has occupation,secretary
Ilse Richter,has gender,female
Ilse Richter,has occupation,secretary
William George Scott-Moncreiff,has gender,male
William George Scott-Moncreiff,has occupation,sheriff
Henry P. Larrabee,has gender,male
Henry P. Larrabee,has occupation,sheriff
Aaron Burr Rollins,has gender,male
Aaron Burr Rollins,has occupation,sheriff
Mike Bouchard,has gender,male
Mike Bouchard,has occupation,sheriff
Robert Greirson,has gender,male
Robert Greirson,has occupation,sheriff
Laurence Bruce,has gender,male
Laurence Bruce,has occupation,sheriff
Littlepage Sims,has gender,male
Littlepage Sims,has occupation,sheriff
Pleasant Thomas Ford,has gender,male
Pleasant Thomas Ford,has occupation,sheriff
Jerauld Newland Ezra,has gender,male
Jerauld Newland Ezra,has occupation,sheriff
"Leonard R. ""Pop"" Hataway",has gender,male
"Leonard R. ""Pop"" Hataway",has occupation,sheriff
Richard Jewell,has gender,male
Richard Jewell,has occupation,sheriff
James D. Burns,has gender,male
James D. Burns,has occupation,sheriff
John B. Driver,has gender,male
John B. Driver,has occupation,sheriff
Robert H. Wood,has gender,male
Robert H. Wood,has occupation,sheriff
James MacGill,has gender,male
James MacGill,has occupation,sheriff
John Moncreiff,has gender,male
John Moncreiff,has occupation,sheriff
Eugene Logan,has gender,male
Eugene Logan,has occupation,sheriff
Henry Scarth,has gender,male
Henry Scarth,has occupation,sheriff
Eugene W. Biscailuz,has gender,male
Eugene W. Biscailuz,has occupation,sheriff
Johnny Behan,has gender,male
Johnny Behan,has occupation,sheriff
John Geoffrey Rowe Orchard,has gender,male
John Geoffrey Rowe Orchard,has occupation,sheriff
Nimrod Porter,has gender,male
Nimrod Porter,has occupation,sheriff
Elliot d'Evereaux Coleman,has gender,male
Elliot d'Evereaux Coleman,has occupation,sheriff
James Isham Galloway,has gender,male
James Isham Galloway,has occupation,sheriff
Mike Ezell,has gender,male
Mike Ezell,has occupation,sheriff
"Ralph Dacre, 1st Baron Dacre",has gender,male
"Ralph Dacre, 1st Baron Dacre",has occupation,sheriff
Theodore Fields,has gender,male
Theodore Fields,has occupation,sheriff
"Richard FitzAlan, 10th Earl of Arundel",has gender,male
"Richard FitzAlan, 10th Earl of Arundel",has occupation,sheriff
Brent Fischer,has gender,male
Brent Fischer,has occupation,sheriff
Robert Richardson,has gender,male
Robert Richardson,has occupation,sheriff
Richard Gerveys,has gender,male
Richard Gerveys,has occupation,sheriff
Richard Henderson Beamer,has gender,male
Richard Henderson Beamer,has occupation,sheriff
Walter Urquhart,has gender,male
Walter Urquhart,has occupation,sheriff
Edward J. Riegelmann,has gender,male
Edward J. Riegelmann,has occupation,sheriff
Sir John Murray of Philiphaugh,has gender,male
Sir John Murray of Philiphaugh,has occupation,sheriff
William Aguillon,has gender,male
William Aguillon,has occupation,sheriff
Thomas Ker,has gender,male
Thomas Ker,has occupation,sheriff
William Dick,has gender,male
William Dick,has occupation,sheriff
Patrick Dunbar,has gender,male
Patrick Dunbar,has occupation,sheriff
Charles Fuselier,has gender,male
Charles Fuselier,has occupation,sheriff
Peter Crosby,has gender,male
Peter Crosby,has occupation,sheriff
Thomas Blair,has gender,male
Thomas Blair,has occupation,sheriff
Gervase de Cornhill,has gender,male
Gervase de Cornhill,has occupation,sheriff
John Falconer,has gender,male
John Falconer,has occupation,sheriff
Alshaaryf ʻabd almuḥsin,has gender,male
Alshaaryf ʻabd almuḥsin,has occupation,sheriff
Carson Boren,has gender,male
Carson Boren,has occupation,sheriff
James Clerk,has gender,male
James Clerk,has occupation,sheriff
Urbain Ozanne,has gender,male
Urbain Ozanne,has occupation,sheriff
Robert A. Ficano,has gender,male
Robert A. Ficano,has occupation,sheriff
Alfred Nixon,has gender,male
Alfred Nixon,has occupation,sheriff
John Charters,has gender,male
John Charters,has occupation,sheriff
Robert Ellyson,has gender,male
Robert Ellyson,has occupation,sheriff
Mitchell Louis Erlanger,has gender,male
Mitchell Louis Erlanger,has occupation,sheriff
"Richard de Clare, Steward of Forest of Essex",has gender,male
"Richard de Clare, Steward of Forest of Essex",has occupation,sheriff
Alexander Campbell,has gender,male
Alexander Campbell,has occupation,sheriff
Joseph Merrill,has gender,male
Joseph Merrill,has occupation,sheriff
Sir William Cockburn,has gender,male
Sir William Cockburn,has occupation,sheriff
Robert Ker of Roxburgh,has gender,male
Robert Ker of Roxburgh,has occupation,sheriff
Patrick Douglas,has gender,male
Patrick Douglas,has occupation,sheriff
William Cochrane,has gender,male
William Cochrane,has occupation,sheriff
"Malcolm Fleming, Earl of Wigtown",has gender,male
"Malcolm Fleming, Earl of Wigtown",has occupation,sheriff
Don Reid,has gender,male
Don Reid,has occupation,sheriff
George Powell,has gender,male
George Powell,has occupation,sheriff
"Alexander Stuart, 5th Earl of Moray",has gender,male
"Alexander Stuart, 5th Earl of Moray",has occupation,sheriff
James Traficant,has gender,male
James Traficant,has occupation,sheriff
"Walter de Lacy, Lord of Meath",has gender,male
"Walter de Lacy, Lord of Meath",has occupation,sheriff
Steve Prator,has gender,male
Steve Prator,has occupation,sheriff
Worlich Westwood,has gender,male
Worlich Westwood,has occupation,sheriff
"Daniel E. Finn, Sr.",has gender,male
"Daniel E. Finn, Sr.",has occupation,sheriff
Musāwir albajaly,has gender,male
Musāwir albajaly,has occupation,sheriff
Jim Courtright,has gender,male
Jim Courtright,has occupation,sheriff
Brian K. Burnett,has gender,male
Brian K. Burnett,has occupation,sheriff
"J.E. ""Eddie"" Guerra",has gender,male
"J.E. ""Eddie"" Guerra",has occupation,sheriff
Pat Garrett,has gender,male
Pat Garrett,has occupation,sheriff
Jerry Demings,has gender,male
Jerry Demings,has occupation,sheriff
Jean-Cléophas Blouin,has gender,male
Jean-Cléophas Blouin,has occupation,sheriff
Lee Baca,has gender,male
Lee Baca,has occupation,sheriff
"Alexander Comyn, Earl of Buchan",has gender,male
"Alexander Comyn, Earl of Buchan",has occupation,sheriff
"Marvin ""Red"" Burton",has gender,male
"Marvin ""Red"" Burton",has occupation,sheriff
Jan van Drenckwaerdt,has gender,male
Jan van Drenckwaerdt,has occupation,sheriff
Joe Arpaio,has gender,male
Joe Arpaio,has occupation,sheriff
Guillelmum de Canaberiis,has gender,male
Guillelmum de Canaberiis,has occupation,sheriff
Munson Monroe Buford,has gender,male
Munson Monroe Buford,has occupation,sheriff
"George Seton, 4th Earl of Winton",has gender,male
"George Seton, 4th Earl of Winton",has occupation,sheriff
"William de Chesney, Lord of Horsford and Colne",has gender,male
"William de Chesney, Lord of Horsford and Colne",has occupation,sheriff
William de Vesci,has gender,male
William de Vesci,has occupation,sheriff
Alexander Crombie,has gender,male
Alexander Crombie,has occupation,sheriff
Robert Adam Burns,has gender,male
Robert Adam Burns,has occupation,sheriff
James Sinclair,has gender,male
James Sinclair,has occupation,sheriff
Jarvis Andrew Lattin,has gender,male
Jarvis Andrew Lattin,has occupation,sheriff
Stuart Wright,has gender,male
Stuart Wright,has occupation,sheriff
Obadiah C. Bogardus,has gender,male
Obadiah C. Bogardus,has occupation,sheriff
John McInnes,has gender,male
John McInnes,has occupation,sheriff
Vinton E. Howell,has gender,male
Vinton E. Howell,has occupation,sheriff
John Walker,has gender,male
John Walker,has occupation,sheriff
John Toman,has gender,male
John Toman,has occupation,sheriff
Donald B. Smith,has gender,male
Donald B. Smith,has occupation,sheriff
Green DeWitt,has gender,male
Green DeWitt,has occupation,sheriff
David McCanles,has gender,male
David McCanles,has occupation,sheriff
Alshaaryf hazaaāʻ,has gender,male
Alshaaryf hazaaāʻ,has occupation,sheriff
John Urquhart,has gender,male
John Urquhart,has occupation,sheriff
David Abbott,has gender,male
David Abbott,has occupation,sheriff
James Pringle Sir of Galashiels,has gender,male
James Pringle Sir of Galashiels,has occupation,sheriff
James Murray,has gender,male
James Murray,has occupation,sheriff
H. L. Davis,has gender,male
H. L. Davis,has occupation,sheriff
Leander H. McNelly,has gender,male
Leander H. McNelly,has occupation,sheriff
Hugh Sempill,has gender,male
Hugh Sempill,has occupation,sheriff
John White,has gender,male
John White,has occupation,sheriff
Pleasant Hunter,has gender,male
Pleasant Hunter,has occupation,sheriff
Hance Hamilton,has gender,male
Hance Hamilton,has occupation,sheriff
John Buchanan,has gender,male
John Buchanan,has occupation,sheriff
Peter O'Reilly,has gender,male
Peter O'Reilly,has occupation,sheriff
Richie Simmons,has gender,male
Richie Simmons,has occupation,sheriff
Louis Martin,has gender,male
Louis Martin,has occupation,sheriff
Sir John fitz John,has gender,male
Sir John fitz John,has occupation,sheriff
William Conley,has gender,male
William Conley,has occupation,sheriff
Gospatric,has gender,male
Gospatric,has occupation,sheriff
Walter Dundas,has gender,male
Walter Dundas,has occupation,sheriff
Harley Orrin Staggers,has gender,male
Harley Orrin Staggers,has occupation,sheriff
Augustine Chacon,has gender,male
Augustine Chacon,has occupation,sheriff
Bob Olinger,has gender,male
Bob Olinger,has occupation,sheriff
Ibn mufīd alkhawājy,has gender,male
Ibn mufīd alkhawājy,has occupation,sheriff
James M. Drennan,has gender,male
James M. Drennan,has occupation,sheriff
Arthur Clarence,has gender,male
Arthur Clarence,has occupation,sheriff
John Browne,has gender,male
John Browne,has occupation,sheriff
Matt Wann,has gender,male
Matt Wann,has occupation,sheriff
David A. Clark Jr.,has gender,male
David A. Clark Jr.,has occupation,sheriff
Henry Plummer,has gender,male
Henry Plummer,has occupation,sheriff
Mario Santos,has gender,male
Mario Santos,has occupation,sheriff
"John Comyn, Earl of Buchan",has gender,male
"John Comyn, Earl of Buchan",has occupation,sheriff
William Robinson Boothby,has gender,male
William Robinson Boothby,has occupation,sheriff
Charles Wesley Vursell,has gender,male
Charles Wesley Vursell,has occupation,sheriff
John Conley,has gender,male
John Conley,has occupation,sheriff
Robert Crichton,has gender,male
Robert Crichton,has occupation,sheriff
Alexander McLeod,has gender,male
Alexander McLeod,has occupation,sheriff
Peter Hahn,has gender,male
Peter Hahn,has occupation,sheriff
Tim Holden,has gender,male
Tim Holden,has occupation,sheriff
Clarence Strider,has gender,male
Clarence Strider,has occupation,sheriff
Harold Ray Presley,has gender,male
Harold Ray Presley,has occupation,sheriff
Robert Norris,has gender,male
Robert Norris,has occupation,sheriff
George Washington Chavis,has gender,male
George Washington Chavis,has occupation,sheriff
Benjamin Israel Hubbard,has gender,male
Benjamin Israel Hubbard,has occupation,sheriff
Francis West,has gender,male
Francis West,has occupation,sheriff
William Henry Byington,has gender,male
William Henry Byington,has occupation,sheriff
Henry de Cornhill,has gender,male
Henry de Cornhill,has occupation,sheriff
Hansfield Garvin Hamilton Jr.,has gender,male
Hansfield Garvin Hamilton Jr.,has occupation,sheriff
Cyneweard of Laughern,has gender,male
Cyneweard of Laughern,has occupation,sheriff
Etienne van Heerden,has gender,male
Etienne van Heerden,has occupation,sheriff
Ibn muḥsin,has gender,male
Ibn muḥsin,has occupation,sheriff
Thor of Tranent,has gender,male
Thor of Tranent,has occupation,sheriff
Robert de Meules,has gender,male
Robert de Meules,has occupation,sheriff
Sir William Douglas,has gender,male
Sir William Douglas,has occupation,sheriff
William McKinley Lanzaro,has gender,male
William McKinley Lanzaro,has occupation,sheriff
Seth Boughton Ryder,has gender,male
Seth Boughton Ryder,has occupation,sheriff
"James Hamilton, 1st Earl of Abercorn",has gender,male
"James Hamilton, 1st Earl of Abercorn",has occupation,sheriff
James Hugh White,has gender,male
James Hugh White,has occupation,sheriff
Murdoch Grant,has gender,male
Murdoch Grant,has occupation,sheriff
John Hicks Adams,has gender,male
John Hicks Adams,has occupation,sheriff
Weldon W. Edwards,has gender,male
Weldon W. Edwards,has occupation,sheriff
Edward Griffin Hitchcock,has gender,male
Edward Griffin Hitchcock,has occupation,sheriff
Justin Smith,has gender,male
Justin Smith,has occupation,sheriff
Robert Cockburn of Blacksmylne,has gender,male
Robert Cockburn of Blacksmylne,has occupation,sheriff
Thomas Judkin Fitzgerald,has gender,male
Thomas Judkin Fitzgerald,has occupation,sheriff
"Robert de Ferrers, 5th Baron Ferrers of Chartley",has gender,male
"Robert de Ferrers, 5th Baron Ferrers of Chartley",has occupation,sheriff
William J. Brady,has gender,male
William J. Brady,has occupation,sheriff
Michael Hennessey,has gender,male
Michael Hennessey,has occupation,sheriff
William Douglas of Nithsdale,has gender,male
William Douglas of Nithsdale,has occupation,sheriff
James D. Henry,has gender,male
James D. Henry,has occupation,sheriff
Duke Kahanamoku,has gender,male
Duke Kahanamoku,has occupation,sheriff
Lewis Mansel,has gender,male
Lewis Mansel,has occupation,sheriff
John Buchanan Sir of Scottiscraig,has gender,male
John Buchanan Sir of Scottiscraig,has occupation,sheriff
Merrimon Howard,has gender,male
Merrimon Howard,has occupation,sheriff
Ira Ellsworth Wolcott,has gender,male
Ira Ellsworth Wolcott,has occupation,sheriff
Lucius Amerson,has gender,male
Lucius Amerson,has occupation,sheriff
Geroge Baird,has gender,male
Geroge Baird,has occupation,sheriff
George Washington Baker,has gender,male
George Washington Baker,has occupation,sheriff
John Harvey,has gender,male
John Harvey,has occupation,sheriff
Alshaaryf saʻīd,has gender,male
Alshaaryf saʻīd,has occupation,sheriff
"Philip Marmion, 5th Baron Marmion of Tamworth",has gender,male
"Philip Marmion, 5th Baron Marmion of Tamworth",has occupation,sheriff
Ebenezer Baker,has gender,male
Ebenezer Baker,has occupation,sheriff
Leonard W. Hall,has gender,male
Leonard W. Hall,has occupation,sheriff
Joy Gobinda Laha,has gender,male
Joy Gobinda Laha,has occupation,sheriff
Hugh Campbell,has gender,male
Hugh Campbell,has occupation,sheriff
Vincenzo Capone,has gender,male
Vincenzo Capone,has occupation,sheriff
James Home,has gender,male
James Home,has occupation,sheriff
Nicholas van Brunt,has gender,male
Nicholas van Brunt,has occupation,sheriff
"Edna ""Dolly"" Kyle",has gender,female
"Edna ""Dolly"" Kyle",has occupation,sheriff
Constance Kopp,has gender,female
Constance Kopp,has occupation,sheriff
Evelyn Anthony,has gender,female
Evelyn Anthony,has occupation,sheriff
Vicki Hennessy,has gender,female
Vicki Hennessy,has occupation,sheriff
Maude Collins,has gender,female
Maude Collins,has occupation,sheriff
Vanessa Mackey,has gender,female
Vanessa Mackey,has occupation,sheriff
Jessie Welch Austin,has gender,female
Jessie Welch Austin,has occupation,sheriff
Lisa McVey,has gender,female
Lisa McVey,has occupation,sheriff
Kittie Wells Bonner,has gender,female
Kittie Wells Bonner,has occupation,sheriff
Jacquelyn Harrison Barrett,has gender,female
Jacquelyn Harrison Barrett,has occupation,sheriff
Anna Sheerin Lowe,has gender,female
Anna Sheerin Lowe,has occupation,sheriff
Antoinette Meyer,has gender,female
Antoinette Meyer,has occupation,sheriff
Sandra Hutchens,has gender,female
Sandra Hutchens,has occupation,sheriff
Anders Hilden,has gender,male
Anders Hilden,has occupation,supervisor
Heinrich Schramm,has gender,male
Heinrich Schramm,has occupation,supervisor
Joplin Sibtain,has gender,male
Joplin Sibtain,has occupation,supervisor
Friedrich Christoph Wilhelm von Unruh,has gender,male
Friedrich Christoph Wilhelm von Unruh,has occupation,supervisor
Evgenij Aunapuu,has gender,male
Evgenij Aunapuu,has occupation,supervisor
Ulrich von Kinsky und Tettau,has gender,male
Ulrich von Kinsky und Tettau,has occupation,supervisor
Sylvain Neugebauer,has gender,male
Sylvain Neugebauer,has occupation,supervisor
Patrick Grillon,has gender,male
Patrick Grillon,has occupation,supervisor
Paulo Jose Pereira Lopes,has gender,male
Paulo Jose Pereira Lopes,has occupation,supervisor
Joe Farrell,has gender,male
Joe Farrell,has occupation,supervisor
Hervé Branellec,has gender,male
Hervé Branellec,has occupation,supervisor
Iru Landucci,has gender,male
Iru Landucci,has occupation,supervisor
Carlos FerFer,has gender,male
Carlos FerFer,has occupation,supervisor
